account_id,product_family,competitor,intensity
A02409,Analytics & Data,Competitor A,96
A02409,AI & ML,Competitor B,16
A02409,Security,Competitor D,12
A02409,Applications,Competitor B,90
A02409,Integration,Competitor B,71
A02410,Infrastructure,Competitor B,66
A02410,Security,Competitor D,20
A02410,Applications,Competitor B,37
A02411,Database,Competitor D,89
A02412,AI & ML,Competitor D,24
A02412,Security,Competitor D,27
A02413,Integration,Competitor C,57
A02414,Analytics & Data,Competitor A,35
A02414,AI & ML,Competitor D,57
A02414,Integration,Competitor A,21
A02415,Security,Competitor C,67
A02415,Applications,Competitor B,35
A02415,Integration,Competitor B,23
A02416,Infrastructure,Competitor C,32
A02416,Applications,Competitor C,11
A02416,Integration,Competitor D,75
A02417,Infrastructure,Competitor D,27
A02418,Infrastructure,Competitor C,73
A02418,AI & ML,Competitor B,30
A02418,Security,Competitor D,54
A02419,Database,Competitor B,45
A02420,Database,Competitor A,36
A02421,Analytics & Data,Competitor B,81
A02421,Security,Competitor B,8
A02421,Applications,Competitor B,27
A02422,AI & ML,Competitor B,58
A02422,Integration,Competitor A,44
A02423,Infrastructure,Competitor A,73
A02423,Analytics & Data,Competitor C,63
A02423,AI & ML,Competitor D,40
A02423,Security,Competitor D,45
A02423,Applications,Competitor D,59
A02424,Security,Competitor A,27
A02424,Applications,Competitor C,82
A02425,Database,Competitor D,32
A02425,AI & ML,Competitor B,76
A02425,Applications,Competitor A,25
A02425,Integration,Competitor D,30
A02426,Infrastructure,Competitor A,68
A02426,Database,Competitor B,39
A02426,AI & ML,Competitor C,32
A02426,Applications,Competitor A,23
A02426,Integration,Competitor C,31
A02427,Analytics & Data,Competitor B,6
A02427,AI & ML,Competitor C,44
A02428,Infrastructure,Competitor B,24
A02428,AI & ML,Competitor C,78
A02429,Security,Competitor B,27
A02429,Applications,Competitor C,21
A02430,Analytics & Data,Competitor C,65
A02430,Applications,Competitor C,47
A02431,Analytics & Data,Competitor A,79
A02431,AI & ML,Competitor B,92
A02431,Security,Competitor A,62
A02431,Applications,Competitor B,30
A02431,Integration,Competitor A,53
A02432,Database,Competitor C,83
A02432,AI & ML,Competitor A,34
A02432,Applications,Competitor A,47
A02432,Integration,Competitor A,70
A02433,Database,Competitor B,50
A02433,Analytics & Data,Competitor D,43
A02433,Applications,Competitor C,62
A02434,AI & ML,Competitor C,63
A02434,Applications,Competitor A,90
A02435,Infrastructure,Competitor A,41
A02435,Security,Competitor D,34
A02436,Integration,Competitor A,41
A02437,AI & ML,Competitor B,46
A02437,Security,Competitor B,36
A02438,Database,Competitor D,52
A02438,Analytics & Data,Competitor B,38
A02438,Applications,Competitor A,61
A02439,Security,Competitor A,13
A02439,Integration,Competitor D,44
A02440,Infrastructure,Competitor C,49
A02440,Security,Competitor D,48
A02440,Applications,Competitor D,33
A02440,Integration,Competitor B,35
A02441,Integration,Competitor A,34
A02442,Analytics & Data,Competitor D,31
A02442,Security,Competitor B,39
A02443,Database,Competitor D,30
A02443,AI & ML,Competitor B,36
A02443,Applications,Competitor C,48
A02443,Integration,Competitor B,76
A02444,Infrastructure,Competitor B,40
A02444,Database,Competitor B,95
A02444,Analytics & Data,Competitor B,63
A02444,AI & ML,Competitor D,26
A02444,Applications,Competitor D,74
A02444,Integration,Competitor D,45
A02445,Infrastructure,Competitor A,91
A02445,Database,Competitor C,37
A02445,AI & ML,Competitor A,21
A02446,Database,Competitor C,16
A02446,Security,Competitor C,20
A02447,Analytics & Data,Competitor D,34
A02447,Applications,Competitor D,32
A02448,Security,Competitor D,61
A02448,Integration,Competitor A,84
A02449,Database,Competitor B,86
A02449,AI & ML,Competitor C,48
A02449,Security,Competitor B,33
A02450,Infrastructure,Competitor D,10
A02450,Security,Competitor C,89
A02450,Applications,Competitor C,19
A02450,Integration,Competitor C,62
A02451,Database,Competitor A,78
A02451,AI & ML,Competitor B,20
A02451,Integration,Competitor A,68
A02452,Analytics & Data,Competitor D,73
A02452,Integration,Competitor B,65
A02453,Database,Competitor D,55
A02454,Database,Competitor A,70
A02455,AI & ML,Competitor D,87
A02455,Security,Competitor A,18
A02456,Infrastructure,Competitor D,83
A02456,Analytics & Data,Competitor B,40
A02456,Applications,Competitor D,65
A02457,Database,Competitor A,71
A02458,Infrastructure,Competitor C,38
A02458,AI & ML,Competitor D,4
A02458,Security,Competitor A,56
A02459,Infrastructure,Competitor D,69
A02460,Database,Competitor B,21
A02460,AI & ML,Competitor A,87
A02460,Security,Competitor B,38
A02460,Applications,Competitor A,81
A02460,Integration,Competitor A,81
A02461,Infrastructure,Competitor B,45
A02461,AI & ML,Competitor C,72
A02461,Security,Competitor B,59
A02461,Applications,Competitor A,36
A02462,Infrastructure,Competitor B,40
A02462,Analytics & Data,Competitor D,99
A02462,AI & ML,Competitor A,48
A02463,Infrastructure,Competitor C,23
A02463,Database,Competitor C,21
A02463,Analytics & Data,Competitor A,62
A02463,AI & ML,Competitor D,14
A02463,Integration,Competitor B,28
A02464,Infrastructure,Competitor B,27
A02464,Database,Competitor A,39
A02464,Analytics & Data,Competitor C,36
A02465,Infrastructure,Competitor B,29
A02465,Database,Competitor C,47
A02465,AI & ML,Competitor A,98
A02466,Infrastructure,Competitor B,45
A02466,Analytics & Data,Competitor B,49
A02466,AI & ML,Competitor C,32
A02466,Integration,Competitor D,53
A02467,Infrastructure,Competitor A,34
A02467,AI & ML,Competitor C,25
A02467,Applications,Competitor D,16
A02468,AI & ML,Competitor A,17
A02468,Security,Competitor B,38
A02469,Database,Competitor A,81
A02469,Analytics & Data,Competitor D,38
A02469,Applications,Competitor D,95
A02469,Integration,Competitor B,65
A02470,Security,Competitor A,28
A02470,Applications,Competitor C,9
A02471,AI & ML,Competitor A,64
A02472,Analytics & Data,Competitor A,71
A02472,AI & ML,Competitor D,61
A02472,Security,Competitor A,17
A02473,Analytics & Data,Competitor D,68
A02473,AI & ML,Competitor B,16
A02473,Security,Competitor A,41
A02474,AI & ML,Competitor D,48
A02475,Infrastructure,Competitor A,15
A02475,AI & ML,Competitor B,81
A02475,Integration,Competitor A,29
A02476,AI & ML,Competitor B,21
A02476,Security,Competitor A,41
A02476,Applications,Competitor C,46
A02477,Database,Competitor D,100
A02477,Analytics & Data,Competitor A,22
A02477,AI & ML,Competitor D,98
A02478,Database,Competitor D,24
A02478,Analytics & Data,Competitor C,59
A02479,Database,Competitor D,40
A02479,AI & ML,Competitor D,20
A02479,Integration,Competitor D,72
A02480,Analytics & Data,Competitor C,34
A02480,Security,Competitor A,6
A02480,Applications,Competitor A,69
A02481,Infrastructure,Competitor A,30
A02483,Infrastructure,Competitor C,70
A02483,Analytics & Data,Competitor A,87
A02484,Infrastructure,Competitor B,14
A02484,Applications,Competitor A,34
A02484,Integration,Competitor C,52
A02485,Integration,Competitor D,86
A02486,Integration,Competitor D,18
A02487,AI & ML,Competitor A,9
A02487,Security,Competitor D,90
A02487,Applications,Competitor C,86
A02488,Database,Competitor C,8
A02488,Integration,Competitor B,43
A02489,Infrastructure,Competitor C,28
A02489,Analytics & Data,Competitor D,37
A02489,Applications,Competitor D,36
A02490,Analytics & Data,Competitor B,35
A02490,AI & ML,Competitor B,26
A02490,Security,Competitor B,34
A02491,AI & ML,Competitor C,9
A02491,Security,Competitor B,16
A02492,Database,Competitor B,65
A02492,Analytics & Data,Competitor A,66
A02492,Integration,Competitor B,28
A02493,Integration,Competitor D,35
A02494,Database,Competitor C,46
A02494,Analytics & Data,Competitor D,41
A02495,Database,Competitor D,50
A02495,Integration,Competitor C,2
A02496,Infrastructure,Competitor B,27
A02496,Analytics & Data,Competitor C,61
A02497,Infrastructure,Competitor C,67
A02497,Database,Competitor C,87
A02498,AI & ML,Competitor B,40
A02498,Integration,Competitor D,19
A02499,Infrastructure,Competitor B,87
A02499,Analytics & Data,Competitor B,17
A02500,Database,Competitor A,22
A02500,AI & ML,Competitor D,43
A02500,Applications,Competitor A,30
A02500,Integration,Competitor B,95
A02501,Analytics & Data,Competitor A,26
A02501,AI & ML,Competitor A,90
A02502,Infrastructure,Competitor B,69
A02502,Database,Competitor B,34
A02502,Security,Competitor B,45
A02502,Applications,Competitor D,74
A02502,Integration,Competitor D,78
A02503,Security,Competitor D,21
A02503,Integration,Competitor B,74
A02504,Infrastructure,Competitor C,32
A02504,AI & ML,Competitor A,70
A02504,Security,Competitor A,24
A02504,Applications,Competitor D,54
A02505,Infrastructure,Competitor D,23
A02505,AI & ML,Competitor C,15
A02506,Analytics & Data,Competitor D,27
A02506,Applications,Competitor D,78
A02507,Database,Competitor D,83
A02508,AI & ML,Competitor B,0
A02508,Security,Competitor D,29
A02509,Infrastructure,Competitor C,84
A02509,Applications,Competitor C,91
A02509,Integration,Competitor D,58
A02510,Applications,Competitor B,35
A02511,Applications,Competitor C,29
A02511,Integration,Competitor A,17
A02512,Infrastructure,Competitor B,82
A02512,Database,Competitor C,43
A02512,AI & ML,Competitor C,38
A02513,Analytics & Data,Competitor B,71
A02513,Applications,Competitor A,71
A02514,Security,Competitor D,60
A02514,Applications,Competitor C,71
A02515,Database,Competitor C,43
A02515,Applications,Competitor A,66
A02515,Integration,Competitor B,98
A02516,Analytics & Data,Competitor C,79
A02516,Security,Competitor D,0
A02517,Analytics & Data,Competitor B,66
A02518,Analytics & Data,Competitor D,20
A02518,Applications,Competitor D,38
A02519,Integration,Competitor B,15
A02520,Analytics & Data,Competitor B,32
A02521,Infrastructure,Competitor C,38
A02522,Analytics & Data,Competitor B,57
A02522,Integration,Competitor D,13
A02523,Infrastructure,Competitor B,84
A02523,Database,Competitor D,48
A02523,Security,Competitor D,78
A02523,Applications,Competitor D,39
A02524,AI & ML,Competitor B,89
A02525,Infrastructure,Competitor C,65
A02525,Analytics & Data,Competitor A,24
A02525,Security,Competitor C,29
A02525,Applications,Competitor A,95
A02525,Integration,Competitor A,33
A02526,AI & ML,Competitor C,28
A02526,Applications,Competitor A,54
A02526,Integration,Competitor C,100
A02527,Infrastructure,Competitor A,55
A02527,Applications,Competitor B,83
A02528,Database,Competitor C,31
A02528,Security,Competitor D,23
A02528,Applications,Competitor B,98
A02529,Infrastructure,Competitor B,43
A02529,Analytics & Data,Competitor C,68
A02529,Security,Competitor C,96
A02529,Applications,Competitor D,32
A02530,Infrastructure,Competitor B,81
A02530,Security,Competitor D,14
A02531,Analytics & Data,Competitor D,44
A02531,AI & ML,Competitor C,44
A02531,Applications,Competitor A,9
A02532,Analytics & Data,Competitor B,5
A02532,AI & ML,Competitor D,58
A02534,AI & ML,Competitor D,80
A02534,Security,Competitor B,61
A02534,Integration,Competitor A,78
A02535,Infrastructure,Competitor D,76
A02535,Database,Competitor C,28
A02535,AI & ML,Competitor B,41
A02535,Integration,Competitor B,62
A02536,Database,Competitor D,13
A02536,Analytics & Data,Competitor A,45
A02536,Integration,Competitor A,26
A02537,Analytics & Data,Competitor D,85
A02537,AI & ML,Competitor C,81
A02537,Security,Competitor A,26
A02537,Applications,Competitor B,10
A02537,Integration,Competitor C,33
A02540,AI & ML,Competitor D,53
A02541,Analytics & Data,Competitor B,84
A02541,AI & ML,Competitor D,62
A02541,Security,Competitor A,7
A02541,Applications,Competitor B,37
A02541,Integration,Competitor D,72
A02542,Infrastructure,Competitor B,49
A02542,Applications,Competitor B,88
A02544,Analytics & Data,Competitor A,61
A02544,AI & ML,Competitor B,38
A02544,Security,Competitor B,68
A02545,Infrastructure,Competitor D,51
A02545,Applications,Competitor D,48
A02546,Analytics & Data,Competitor D,35
A02546,AI & ML,Competitor B,49
A02546,Integration,Competitor C,11
A02547,Analytics & Data,Competitor D,42
A02547,AI & ML,Competitor D,76
A02548,Analytics & Data,Competitor A,36
A02548,AI & ML,Competitor B,20
A02549,Database,Competitor A,55
A02549,Security,Competitor D,49
A02550,Analytics & Data,Competitor B,47
A02550,Security,Competitor D,41
A02550,Applications,Competitor D,43
A02550,Integration,Competitor B,82
A02551,Infrastructure,Competitor C,21
A02552,Infrastructure,Competitor D,62
A02552,Database,Competitor C,26
A02552,Integration,Competitor D,83
A02553,Analytics & Data,Competitor C,43
A02553,Applications,Competitor D,30
A02554,AI & ML,Competitor A,28
A02554,Applications,Competitor A,84
A02554,Integration,Competitor D,57
A02556,AI & ML,Competitor C,16
A02556,Applications,Competitor B,88
A02557,Infrastructure,Competitor A,34
A02557,Security,Competitor A,61
A02558,Applications,Competitor B,48
A02558,Integration,Competitor A,13
A02559,Security,Competitor D,70
A02559,Applications,Competitor C,76
A02559,Integration,Competitor C,32
A02560,Applications,Competitor B,64
A02560,Integration,Competitor B,73
A02562,Infrastructure,Competitor C,77
A02562,AI & ML,Competitor D,32
A02562,Security,Competitor D,55
A02563,Infrastructure,Competitor A,29
A02563,Analytics & Data,Competitor D,100
A02563,AI & ML,Competitor C,36
A02563,Security,Competitor C,63
A02563,Applications,Competitor C,29
A02564,Infrastructure,Competitor C,64
A02564,AI & ML,Competitor A,98
A02565,Database,Competitor D,28
A02566,Analytics & Data,Competitor C,28
A02566,Security,Competitor C,89
A02566,Applications,Competitor A,36
A02567,Security,Competitor D,28
A02568,Analytics & Data,Competitor A,49
A02568,AI & ML,Competitor A,66
A02568,Security,Competitor A,12
A02568,Applications,Competitor B,24
A02569,AI & ML,Competitor C,0
A02570,Infrastructure,Competitor D,36
A02570,Applications,Competitor D,12
A02571,Analytics & Data,Competitor D,20
A02571,Applications,Competitor B,42
A02572,Database,Competitor C,51
A02572,Analytics & Data,Competitor C,88
A02572,Security,Competitor B,62
A02572,Applications,Competitor A,14
A02573,AI & ML,Competitor A,36
A02574,Database,Competitor D,85
A02574,Applications,Competitor D,37
A02575,Infrastructure,Competitor D,69
A02576,Infrastructure,Competitor B,38
A02576,Security,Competitor C,48
A02576,Applications,Competitor A,71
A02576,Integration,Competitor B,90
A02577,Database,Competitor B,35
A02577,AI & ML,Competitor C,76
A02578,Infrastructure,Competitor C,48
A02578,Database,Competitor B,46
A02578,Integration,Competitor B,24
A02579,Database,Competitor A,78
A02579,Applications,Competitor D,32
A02580,Integration,Competitor C,59
A02581,Analytics & Data,Competitor A,21
A02581,Security,Competitor D,86
A02581,Applications,Competitor D,6
A02582,Security,Competitor D,43
A02582,Integration,Competitor D,34
A02583,Infrastructure,Competitor D,73
A02583,Analytics & Data,Competitor C,100
A02583,AI & ML,Competitor C,26
A02584,Analytics & Data,Competitor C,31
A02584,AI & ML,Competitor B,11
A02584,Applications,Competitor A,59
A02585,Infrastructure,Competitor D,76
A02585,Integration,Competitor B,40
A02586,Analytics & Data,Competitor D,27
A02587,Database,Competitor B,62
A02587,Security,Competitor A,61
A02587,Applications,Competitor D,24
A02588,AI & ML,Competitor C,2
A02589,Analytics & Data,Competitor B,72
A02589,AI & ML,Competitor C,57
A02589,Security,Competitor A,18
A02590,Infrastructure,Competitor C,56
A02590,Database,Competitor C,53
A02590,Security,Competitor A,6
A02591,Infrastructure,Competitor D,17
A02591,Database,Competitor B,74
A02591,Analytics & Data,Competitor D,40
A02592,Database,Competitor C,92
A02593,Infrastructure,Competitor D,15
A02593,Security,Competitor A,35
A02593,Integration,Competitor C,90
A02594,Database,Competitor D,27
A02595,Database,Competitor B,31
A02595,Analytics & Data,Competitor A,10
A02595,Applications,Competitor B,67
A02595,Integration,Competitor C,54
A02596,Database,Competitor A,35
A02596,Analytics & Data,Competitor B,77
A02596,AI & ML,Competitor C,73
A02596,Security,Competitor D,16
A02596,Applications,Competitor A,19
A02596,Integration,Competitor C,10
A02597,Database,Competitor A,52
A02597,AI & ML,Competitor D,39
A02598,Applications,Competitor D,44
A02599,Database,Competitor B,90
A02599,Analytics & Data,Competitor C,27
A02599,Applications,Competitor A,44
A02600,AI & ML,Competitor A,82
A02600,Applications,Competitor D,49
A02601,Database,Competitor C,75
A02602,Infrastructure,Competitor B,40
A02602,Analytics & Data,Competitor A,25
A02602,Security,Competitor D,82
A02603,Analytics & Data,Competitor B,25
A02604,Database,Competitor B,32
A02604,AI & ML,Competitor A,76
A02605,Infrastructure,Competitor D,22
A02605,Database,Competitor B,37
A02605,Integration,Competitor D,22
A02606,Database,Competitor A,32
A02606,Security,Competitor D,17
A02607,Database,Competitor B,16
A02608,Database,Competitor B,34
A02608,Security,Competitor B,91
A02608,Integration,Competitor C,41
A02609,Infrastructure,Competitor C,34
A02610,Infrastructure,Competitor B,25
A02610,Analytics & Data,Competitor A,21
A02610,Applications,Competitor D,39
A02612,Infrastructure,Competitor D,51
A02612,Analytics & Data,Competitor D,31
A02612,Applications,Competitor B,37
A02612,Integration,Competitor A,61
A02613,Infrastructure,Competitor D,36
A02613,Analytics & Data,Competitor C,81
A02613,Integration,Competitor C,89
A02614,Infrastructure,Competitor A,33
A02614,AI & ML,Competitor C,38
A02614,Applications,Competitor B,28
A02615,Security,Competitor B,25
A02616,AI & ML,Competitor C,7
A02617,Infrastructure,Competitor D,50
A02617,AI & ML,Competitor D,58
A02617,Integration,Competitor D,23
A02618,Infrastructure,Competitor A,77
A02618,Database,Competitor B,94
A02618,Analytics & Data,Competitor C,74
A02618,AI & ML,Competitor D,68
A02619,Database,Competitor A,28
A02619,Analytics & Data,Competitor A,26
A02620,Infrastructure,Competitor B,50
A02620,Database,Competitor B,59
A02620,Analytics & Data,Competitor C,24
A02620,AI & ML,Competitor A,24
A02620,Applications,Competitor B,99
A02621,Infrastructure,Competitor B,15
A02621,Analytics & Data,Competitor C,13
A02621,AI & ML,Competitor B,57
A02622,Infrastructure,Competitor C,38
A02622,Security,Competitor D,34
A02622,Applications,Competitor A,84
A02623,Applications,Competitor A,26
A02624,Analytics & Data,Competitor C,75
A02624,AI & ML,Competitor D,78
A02624,Applications,Competitor B,54
A02624,Integration,Competitor A,66
A02625,Database,Competitor D,91
A02625,Integration,Competitor C,38
A02626,Security,Competitor D,31
A02627,Analytics & Data,Competitor B,62
A02627,AI & ML,Competitor C,48
A02628,Security,Competitor D,66
A02628,Applications,Competitor A,32
A02630,AI & ML,Competitor A,83
A02630,Security,Competitor A,20
A02631,Security,Competitor A,85
A02631,Applications,Competitor D,100
A02632,Infrastructure,Competitor A,38
A02632,Integration,Competitor B,27
A02633,Infrastructure,Competitor C,76
A02633,Analytics & Data,Competitor B,52
A02633,AI & ML,Competitor A,73
A02633,Security,Competitor D,83
A02634,Database,Competitor A,31
A02634,Security,Competitor D,75
A02635,Database,Competitor C,16
A02635,Security,Competitor D,64
A02635,Integration,Competitor A,74
A02636,Infrastructure,Competitor B,7
A02636,Database,Competitor A,55
A02636,Analytics & Data,Competitor B,87
A02636,Security,Competitor B,40
A02637,Applications,Competitor C,36
A02638,Database,Competitor D,24
A02638,AI & ML,Competitor C,68
A02638,Applications,Competitor B,79
A02640,Integration,Competitor A,12
A02641,Infrastructure,Competitor A,81
A02641,Database,Competitor C,0
A02641,Security,Competitor A,20
A02642,Applications,Competitor C,76
A02643,Infrastructure,Competitor A,23
A02643,AI & ML,Competitor B,77
A02643,Security,Competitor C,58
A02644,Database,Competitor C,31
A02645,Database,Competitor B,79
A02645,Analytics & Data,Competitor D,7
A02645,AI & ML,Competitor D,30
A02646,Infrastructure,Competitor D,100
A02647,Analytics & Data,Competitor A,81
A02647,Security,Competitor B,31
A02647,Applications,Competitor C,17
A02649,Database,Competitor A,14
A02649,Analytics & Data,Competitor D,75
A02649,Integration,Competitor C,82
A02650,Database,Competitor D,50
A02651,Infrastructure,Competitor B,82
A02651,Database,Competitor C,53
A02651,AI & ML,Competitor C,90
A02651,Applications,Competitor D,20
A02652,Analytics & Data,Competitor C,36
A02652,Security,Competitor D,26
A02652,Integration,Competitor A,51
A02653,AI & ML,Competitor B,85
A02654,Infrastructure,Competitor C,44
A02654,Analytics & Data,Competitor D,17
A02654,AI & ML,Competitor A,41
A02654,Integration,Competitor D,91
A02655,Infrastructure,Competitor B,59
A02655,Analytics & Data,Competitor A,27
A02655,AI & ML,Competitor D,48
A02655,Security,Competitor D,54
A02655,Integration,Competitor A,25
A02656,Analytics & Data,Competitor C,29
A02656,AI & ML,Competitor A,25
A02656,Applications,Competitor A,30
A02656,Integration,Competitor B,18
A02657,Infrastructure,Competitor D,100
A02657,Database,Competitor A,32
A02657,Analytics & Data,Competitor C,30
A02657,Integration,Competitor A,19
A02658,Infrastructure,Competitor A,82
A02658,AI & ML,Competitor C,81
A02658,Applications,Competitor C,75
A02659,Infrastructure,Competitor D,22
A02659,Database,Competitor A,88
A02659,Integration,Competitor B,25
A02660,Infrastructure,Competitor A,92
A02660,Database,Competitor D,33
A02660,Analytics & Data,Competitor C,52
A02660,AI & ML,Competitor D,14
A02661,Database,Competitor B,44
A02661,Analytics & Data,Competitor D,27
A02661,Integration,Competitor A,39
A02662,Analytics & Data,Competitor C,80
A02662,AI & ML,Competitor D,95
A02662,Applications,Competitor B,45
A02663,Infrastructure,Competitor B,23
A02663,Analytics & Data,Competitor A,35
A02663,Security,Competitor D,90
A02663,Applications,Competitor D,75
A02664,Infrastructure,Competitor A,80
A02664,Analytics & Data,Competitor C,51
A02664,AI & ML,Competitor C,24
A02664,Applications,Competitor A,98
A02664,Integration,Competitor B,20
A02665,Applications,Competitor C,35
A02665,Integration,Competitor B,14
A02666,Infrastructure,Competitor C,35
A02666,Analytics & Data,Competitor B,51
A02666,Integration,Competitor D,45
A02667,Infrastructure,Competitor C,28
A02667,Analytics & Data,Competitor D,98
A02667,Security,Competitor D,68
A02667,Applications,Competitor A,56
A02667,Integration,Competitor A,16
A02668,Infrastructure,Competitor D,54
A02668,AI & ML,Competitor A,25
A02669,Infrastructure,Competitor B,67
A02669,AI & ML,Competitor C,38
A02669,Security,Competitor A,48
A02669,Applications,Competitor C,25
A02670,Infrastructure,Competitor B,89
A02670,Database,Competitor B,49
A02670,Security,Competitor D,50
A02670,Integration,Competitor D,25
A02671,Analytics & Data,Competitor B,96
A02671,Security,Competitor C,34
A02671,Integration,Competitor C,17
A02672,AI & ML,Competitor B,77
A02673,Analytics & Data,Competitor C,33
A02674,Security,Competitor C,34
A02675,Analytics & Data,Competitor B,36
A02675,Security,Competitor A,37
A02676,Infrastructure,Competitor C,22
A02676,AI & ML,Competitor D,21
A02677,Database,Competitor A,76
A02677,Applications,Competitor C,76
A02678,Analytics & Data,Competitor B,86
A02678,AI & ML,Competitor D,28
A02678,Applications,Competitor A,53
A02678,Integration,Competitor B,35
A02679,Infrastructure,Competitor D,66
A02679,Security,Competitor A,57
A02680,Analytics & Data,Competitor D,64
A02680,AI & ML,Competitor B,31
A02681,Database,Competitor D,95
A02681,Applications,Competitor D,90
A02683,Infrastructure,Competitor D,48
A02683,Database,Competitor D,33
A02683,Applications,Competitor A,26
A02683,Integration,Competitor B,97
A02684,Infrastructure,Competitor B,72
A02685,Database,Competitor A,7
A02685,AI & ML,Competitor C,53
A02685,Security,Competitor B,39
A02686,Database,Competitor B,51
A02686,Security,Competitor A,18
A02686,Integration,Competitor D,17
A02687,Analytics & Data,Competitor D,80
A02687,Applications,Competitor C,93
A02688,Database,Competitor A,19
A02688,AI & ML,Competitor B,89
A02688,Applications,Competitor C,98
A02689,Analytics & Data,Competitor B,15
A02689,Applications,Competitor D,37
A02690,Database,Competitor C,51
A02690,Security,Competitor C,37
A02690,Applications,Competitor D,27
A02691,Analytics & Data,Competitor C,89
A02691,Security,Competitor B,51
A02691,Applications,Competitor D,88
A02692,Integration,Competitor A,22
A02693,AI & ML,Competitor A,47
A02693,Applications,Competitor C,24
A02693,Integration,Competitor C,41
A02694,Database,Competitor C,44
A02694,Analytics & Data,Competitor A,89
A02694,Security,Competitor D,62
A02695,Infrastructure,Competitor D,93
A02695,Analytics & Data,Competitor B,29
A02695,Applications,Competitor B,27
A02695,Integration,Competitor A,57
A02696,Database,Competitor C,7
A02697,Infrastructure,Competitor D,34
A02697,Database,Competitor D,98
A02697,Analytics & Data,Competitor C,20
A02697,Security,Competitor C,62
A02698,Infrastructure,Competitor B,34
A02698,Database,Competitor A,63
A02698,Security,Competitor A,78
A02698,Applications,Competitor C,67
A02699,Integration,Competitor C,96
A02700,Infrastructure,Competitor A,63
A02700,Applications,Competitor D,10
A02701,Analytics & Data,Competitor C,57
A02701,Integration,Competitor A,29
A02702,Infrastructure,Competitor B,91
A02702,Database,Competitor B,31
A02702,Analytics & Data,Competitor D,69
A02703,Analytics & Data,Competitor A,95
A02703,AI & ML,Competitor B,12
A02704,Infrastructure,Competitor B,23
A02704,Database,Competitor A,36
A02704,Analytics & Data,Competitor D,77
A02704,AI & ML,Competitor C,10
A02705,Infrastructure,Competitor D,57
A02705,Database,Competitor C,91
A02705,AI & ML,Competitor A,35
A02705,Security,Competitor C,52
A02705,Applications,Competitor B,65
A02705,Integration,Competitor B,23
A02706,AI & ML,Competitor A,26
A02706,Security,Competitor A,47
A02707,Database,Competitor C,49
A02707,Integration,Competitor C,36
A02708,Infrastructure,Competitor C,34
A02708,Security,Competitor B,51
A02709,Database,Competitor D,64
A02709,Analytics & Data,Competitor B,41
A02709,Applications,Competitor A,77
A02710,Analytics & Data,Competitor B,13
A02711,Database,Competitor D,41
A02711,Analytics & Data,Competitor D,39
A02713,Infrastructure,Competitor C,29
A02713,Database,Competitor C,34
A02713,Analytics & Data,Competitor C,86
A02713,Applications,Competitor C,86
A02713,Integration,Competitor A,100
A02714,Analytics & Data,Competitor D,69
A02715,Infrastructure,Competitor D,0
A02715,Database,Competitor C,90
A02715,AI & ML,Competitor B,14
A02715,Applications,Competitor B,38
A02715,Integration,Competitor A,43
A02716,Database,Competitor C,67
A02716,AI & ML,Competitor A,71
A02716,Security,Competitor A,40
A02716,Applications,Competitor B,44
A02716,Integration,Competitor D,27
A02717,Database,Competitor A,41
A02719,Analytics & Data,Competitor D,84
A02719,AI & ML,Competitor C,22
A02719,Integration,Competitor B,28
A02720,Analytics & Data,Competitor C,22
A02720,Integration,Competitor C,20
A02721,Infrastructure,Competitor C,67
A02721,Database,Competitor B,48
A02721,Security,Competitor C,8
A02721,Applications,Competitor A,89
A02721,Integration,Competitor A,28
A02722,AI & ML,Competitor A,49
A02722,Security,Competitor A,21
A02722,Applications,Competitor A,42
A02723,Database,Competitor D,22
A02724,Infrastructure,Competitor B,31
A02724,Database,Competitor D,29
A02725,AI & ML,Competitor C,12
A02725,Security,Competitor A,34
A02725,Applications,Competitor D,70
A02725,Integration,Competitor C,19
A02726,Infrastructure,Competitor A,39
A02727,Database,Competitor D,81
A02727,Analytics & Data,Competitor D,37
A02727,Applications,Competitor D,43
A02728,Database,Competitor D,40
A02728,Integration,Competitor B,73
A02729,Security,Competitor A,75
A02730,Database,Competitor C,59
A02731,Analytics & Data,Competitor A,48
A02731,AI & ML,Competitor B,21
A02731,Security,Competitor D,58
A02731,Integration,Competitor B,86
A02732,AI & ML,Competitor C,5
A02732,Security,Competitor C,73
A02732,Applications,Competitor A,100
A02732,Integration,Competitor B,86
A02733,Infrastructure,Competitor A,75
A02733,Applications,Competitor D,17
A02734,Database,Competitor D,56
A02734,Analytics & Data,Competitor C,29
A02734,AI & ML,Competitor C,31
A02735,AI & ML,Competitor A,29
A02735,Security,Competitor C,54
A02736,Infrastructure,Competitor D,55
A02736,Database,Competitor B,60
A02736,Applications,Competitor A,17
A02737,AI & ML,Competitor D,31
A02737,Security,Competitor A,35
A02737,Integration,Competitor C,40
A02738,Integration,Competitor A,99
A02739,Database,Competitor A,44
A02739,Security,Competitor B,20
A02740,Database,Competitor C,32
A02740,Analytics & Data,Competitor A,35
A02740,Security,Competitor B,29
A02742,Database,Competitor B,59
A02742,Analytics & Data,Competitor C,15
A02742,Applications,Competitor C,69
A02743,Integration,Competitor A,25
A02744,Infrastructure,Competitor D,88
A02744,Analytics & Data,Competitor C,47
A02744,Security,Competitor D,69
A02744,Applications,Competitor A,30
A02745,Database,Competitor A,70
A02745,Applications,Competitor B,14
