account_id,account_name,industry,region,customer_tier,annual_revenue,employee_count
A02413,Synthetic Account 2413,Technology,Latin America,Strategic,868649158.0,3958
A02414,Synthetic Account 2414,Financial Services,EMEA,Enterprise,1182710585.0,7294
A02415,Synthetic Account 2415,Healthcare,North America,Enterprise,3181116756.0,27438
A02416,Synthetic Account 2416,Retail,North America,Enterprise,559372549.0,2826
A02417,Synthetic Account 2417,Technology,Latin America,Strategic,695041703.0,6135
A02418,Synthetic Account 2418,Telecommunications,APAC,Commercial,3097399470.0,20664
A02419,Synthetic Account 2419,Automotive,North America,Enterprise,478365607.0,2692
A02420,Synthetic Account 2420,Public Sector,APAC,Commercial,317442299.0,1635
A02421,Synthetic Account 2421,Telecommunications,APAC,Enterprise,142495104.0,773
A02422,Synthetic Account 2422,Consumer Goods,EMEA,Enterprise,3234377637.0,18033
A02423,Synthetic Account 2423,Telecommunications,EMEA,Enterprise,5186527675.0,28558
A02424,Synthetic Account 2424,Financial Services,Latin America,Strategic,146538511.0,1229
A02425,Synthetic Account 2425,Healthcare,North America,Strategic,3817281938.0,32976
A02426,Synthetic Account 2426,Manufacturing,EMEA,Enterprise,719399384.0,3490
A02427,Synthetic Account 2427,Retail,Latin America,Strategic,1582962610.0,10938
A02428,Synthetic Account 2428,Energy,APAC,Commercial,2372623812.0,19295
A02429,Synthetic Account 2429,Technology,North America,Strategic,3208660203.0,24512
A02430,Synthetic Account 2430,Healthcare,Latin America,Enterprise,1423466159.0,7084
A02431,Synthetic Account 2431,Manufacturing,APAC,Strategic,356048463.0,2129
A02432,Synthetic Account 2432,Financial Services,North America,Strategic,3084560867.0,13936
A02433,Synthetic Account 2433,Public Sector,North America,Enterprise,2865653297.0,21217
A02434,Synthetic Account 2434,Manufacturing,EMEA,Strategic,1936408611.0,14543
A02435,Synthetic Account 2435,Telecommunications,Latin America,Strategic,311691558.0,1525
A02436,Synthetic Account 2436,Telecommunications,North America,Enterprise,3616189639.0,31072
A02437,Synthetic Account 2437,Healthcare,Latin America,Strategic,1775904197.0,14720
A02438,Synthetic Account 2438,Manufacturing,APAC,Enterprise,755734344.0,5118
A02439,Synthetic Account 2439,Automotive,North America,Enterprise,3491481649.0,20187
A02440,Synthetic Account 2440,Healthcare,Latin America,Commercial,1384772242.0,10442
A02441,Synthetic Account 2441,Retail,North America,Enterprise,633782523.0,3929
A02442,Synthetic Account 2442,Retail,EMEA,Enterprise,337737925.0,1537
A02443,Synthetic Account 2443,Technology,APAC,Commercial,565722309.0,3932
A02444,Synthetic Account 2444,Retail,North America,Strategic,573120140.0,3613
A02445,Synthetic Account 2445,Consumer Goods,APAC,Enterprise,821865286.0,4505
A02446,Synthetic Account 2446,Retail,APAC,Enterprise,1546720271.0,12706
A02447,Synthetic Account 2447,Healthcare,North America,Enterprise,386304535.0,3192
A02448,Synthetic Account 2448,Technology,North America,Enterprise,1362819817.0,6003
A02449,Synthetic Account 2449,Retail,APAC,Commercial,3441661064.0,21792
A02450,Synthetic Account 2450,Energy,North America,Strategic,806531876.0,5321
A02451,Synthetic Account 2451,Technology,Latin America,Enterprise,300411636.0,2252
A02452,Synthetic Account 2452,Technology,Latin America,Enterprise,160533979.0,1077
A02453,Synthetic Account 2453,Energy,EMEA,Enterprise,269981711.0,2103
A02454,Synthetic Account 2454,Consumer Goods,North America,Commercial,2120409248.0,18251
A02455,Synthetic Account 2455,Retail,APAC,Enterprise,686200510.0,3914
A02456,Synthetic Account 2456,Energy,North America,Commercial,1876066353.0,11441
A02457,Synthetic Account 2457,Healthcare,Latin America,Enterprise,1453902815.0,7896
A02458,Synthetic Account 2458,Consumer Goods,Latin America,Enterprise,885665781.0,7828
A02459,Synthetic Account 2459,Automotive,North America,Enterprise,907457393.0,7154
A02460,Synthetic Account 2460,Technology,Latin America,Strategic,2474126716.0,13400
A02461,Synthetic Account 2461,Retail,APAC,Commercial,74151337.0,500
A02462,Synthetic Account 2462,Consumer Goods,North America,Enterprise,520961184.0,4341
A02463,Synthetic Account 2463,Consumer Goods,APAC,Strategic,1337820506.0,8257
A02464,Synthetic Account 2464,Retail,APAC,Commercial,978096466.0,5483
A02465,Synthetic Account 2465,Healthcare,EMEA,Strategic,1313920367.0,8747
A02466,Synthetic Account 2466,Manufacturing,North America,Commercial,897442486.0,6044
A02467,Synthetic Account 2467,Healthcare,EMEA,Enterprise,106084319.0,500
A02468,Synthetic Account 2468,Telecommunications,APAC,Strategic,1675875855.0,10998
A02469,Synthetic Account 2469,Retail,EMEA,Strategic,1340048680.0,6666
A02470,Synthetic Account 2470,Telecommunications,APAC,Enterprise,624243343.0,3314
A02471,Synthetic Account 2471,Financial Services,North America,Commercial,2477753183.0,14710
A02472,Synthetic Account 2472,Manufacturing,North America,Commercial,2921248690.0,23038
A02473,Synthetic Account 2473,Manufacturing,APAC,Enterprise,6842629114.0,43166
A02474,Synthetic Account 2474,Automotive,North America,Commercial,712944120.0,6205
A02475,Synthetic Account 2475,Financial Services,APAC,Commercial,559438898.0,4315
A02476,Synthetic Account 2476,Financial Services,Latin America,Commercial,1144157251.0,7177
A02477,Synthetic Account 2477,Manufacturing,North America,Enterprise,1000883544.0,5165
A02478,Synthetic Account 2478,Telecommunications,Latin America,Strategic,1419365464.0,11207
A02479,Synthetic Account 2479,Healthcare,Latin America,Strategic,3550940569.0,27162
A02480,Synthetic Account 2480,Retail,Latin America,Enterprise,564935636.0,3118
A02481,Synthetic Account 2481,Technology,APAC,Enterprise,897678508.0,4724
A02482,Synthetic Account 2482,Public Sector,APAC,Enterprise,3923950358.0,21365
A02483,Synthetic Account 2483,Consumer Goods,APAC,Enterprise,1536132565.0,12874
A02484,Synthetic Account 2484,Financial Services,EMEA,Enterprise,1232180604.0,5878
A02485,Synthetic Account 2485,Telecommunications,North America,Commercial,228250891.0,1558
A02486,Synthetic Account 2486,Healthcare,EMEA,Enterprise,1521183891.0,10938
A02487,Synthetic Account 2487,Manufacturing,APAC,Commercial,2653118441.0,11619
A02488,Synthetic Account 2488,Automotive,Latin America,Enterprise,806582899.0,5652
A02489,Synthetic Account 2489,Consumer Goods,North America,Commercial,2346979228.0,14171
A02490,Synthetic Account 2490,Manufacturing,EMEA,Enterprise,869686099.0,7367
A02491,Synthetic Account 2491,Financial Services,North America,Enterprise,1026197438.0,5842
A02492,Synthetic Account 2492,Public Sector,North America,Commercial,4162072048.0,23100
A02493,Synthetic Account 2493,Automotive,North America,Strategic,1074675005.0,6705
A02494,Synthetic Account 2494,Public Sector,EMEA,Commercial,1138924134.0,7737
A02495,Synthetic Account 2495,Retail,Latin America,Commercial,1035737895.0,8241
A02496,Synthetic Account 2496,Financial Services,EMEA,Strategic,3373683919.0,19033
A02497,Synthetic Account 2497,Consumer Goods,North America,Strategic,7505313052.0,33781
A02498,Synthetic Account 2498,Manufacturing,EMEA,Commercial,1403992951.0,9813
A02499,Synthetic Account 2499,Automotive,North America,Enterprise,678818956.0,3410
A02500,Synthetic Account 2500,Public Sector,Latin America,Strategic,823766406.0,6196
A02501,Synthetic Account 2501,Retail,APAC,Commercial,762032449.0,6493
A02502,Synthetic Account 2502,Manufacturing,EMEA,Enterprise,523018525.0,4445
A02503,Synthetic Account 2503,Energy,APAC,Enterprise,2206146566.0,18419
A02504,Synthetic Account 2504,Energy,Latin America,Strategic,304592169.0,2044
A02505,Synthetic Account 2505,Manufacturing,North America,Strategic,1380836361.0,10820
A02506,Synthetic Account 2506,Technology,North America,Enterprise,1589927098.0,11939
A02507,Synthetic Account 2507,Public Sector,Latin America,Enterprise,1322078732.0,6247
A02508,Synthetic Account 2508,Automotive,Latin America,Strategic,258166445.0,1524
A02509,Synthetic Account 2509,Retail,APAC,Commercial,1475982395.0,10050
A02510,Synthetic Account 2510,Energy,APAC,Enterprise,740058104.0,6654
A02511,Synthetic Account 2511,Technology,North America,Commercial,2679803567.0,13086
A02512,Synthetic Account 2512,Retail,APAC,Commercial,4322019481.0,34713
A02513,Synthetic Account 2513,Financial Services,North America,Enterprise,120122105.0,552
A02514,Synthetic Account 2514,Retail,Latin America,Enterprise,1091610025.0,6654
A02515,Synthetic Account 2515,Public Sector,North America,Enterprise,527440090.0,4473
A02516,Synthetic Account 2516,Automotive,APAC,Enterprise,847254009.0,6712
A02517,Synthetic Account 2517,Healthcare,Latin America,Strategic,5485414806.0,43137
A02518,Synthetic Account 2518,Automotive,Latin America,Enterprise,1844977690.0,11962
A02519,Synthetic Account 2519,Telecommunications,Latin America,Enterprise,352608656.0,2160
A02520,Synthetic Account 2520,Public Sector,EMEA,Enterprise,87837405.0,531
A02521,Synthetic Account 2521,Technology,EMEA,Enterprise,1179281185.0,8871
A02522,Synthetic Account 2522,Retail,Latin America,Enterprise,2736349349.0,14428
A02523,Synthetic Account 2523,Retail,Latin America,Strategic,925550127.0,6147
A02524,Synthetic Account 2524,Financial Services,APAC,Enterprise,367591968.0,2054
A02525,Synthetic Account 2525,Healthcare,Latin America,Strategic,796181107.0,7121
A02526,Synthetic Account 2526,Healthcare,North America,Enterprise,2301449302.0,11291
A02527,Synthetic Account 2527,Public Sector,APAC,Strategic,893561092.0,7124
A02528,Synthetic Account 2528,Healthcare,Latin America,Enterprise,600955637.0,3018
A02529,Synthetic Account 2529,Automotive,EMEA,Commercial,1047665886.0,7250
A02530,Synthetic Account 2530,Retail,APAC,Enterprise,1697273355.0,9387
A02531,Synthetic Account 2531,Energy,North America,Commercial,1427245910.0,9793
A02532,Synthetic Account 2532,Retail,Latin America,Strategic,362537068.0,2048
A02533,Synthetic Account 2533,Public Sector,North America,Enterprise,2021072248.0,15594
A02534,Synthetic Account 2534,Public Sector,Latin America,Strategic,1563349158.0,12871
A02535,Synthetic Account 2535,Public Sector,North America,Strategic,1471478750.0,8980
A02536,Synthetic Account 2536,Public Sector,Latin America,Enterprise,110495588.0,744
A02537,Synthetic Account 2537,Energy,North America,Enterprise,3738792018.0,31003
A02538,Synthetic Account 2538,Consumer Goods,Latin America,Enterprise,2823369101.0,17791
A02539,Synthetic Account 2539,Consumer Goods,EMEA,Enterprise,2578316300.0,12065
A02540,Synthetic Account 2540,Consumer Goods,EMEA,Strategic,10577778020.0,88339
A02541,Synthetic Account 2541,Healthcare,Latin America,Strategic,950168775.0,4643
A02542,Synthetic Account 2542,Telecommunications,EMEA,Commercial,1010207289.0,5926
A02543,Synthetic Account 2543,Technology,APAC,Enterprise,658503576.0,2986
A02544,Synthetic Account 2544,Retail,North America,Enterprise,770665807.0,4398
A02545,Synthetic Account 2545,Telecommunications,APAC,Enterprise,530509860.0,3652
A02546,Synthetic Account 2546,Automotive,EMEA,Enterprise,1673901474.0,7697
A02547,Synthetic Account 2547,Healthcare,North America,Enterprise,3632935630.0,28134
A02548,Synthetic Account 2548,Public Sector,Latin America,Enterprise,796366463.0,6980
A02549,Synthetic Account 2549,Retail,EMEA,Strategic,1340129495.0,6267
A02550,Synthetic Account 2550,Energy,North America,Enterprise,1298481503.0,8481
A02551,Synthetic Account 2551,Consumer Goods,EMEA,Commercial,303959013.0,2437
A02552,Synthetic Account 2552,Energy,EMEA,Commercial,435471682.0,3029
A02553,Synthetic Account 2553,Telecommunications,APAC,Enterprise,6210006382.0,47156
A02554,Synthetic Account 2554,Manufacturing,Latin America,Enterprise,1236408293.0,8720
A02555,Synthetic Account 2555,Telecommunications,EMEA,Strategic,4189363870.0,18525
A02556,Synthetic Account 2556,Financial Services,Latin America,Enterprise,4155183719.0,30002
A02557,Synthetic Account 2557,Energy,APAC,Commercial,717240896.0,3384
A02558,Synthetic Account 2558,Telecommunications,Latin America,Strategic,2060753508.0,13876
A02559,Synthetic Account 2559,Retail,EMEA,Commercial,887345722.0,7260
A02560,Synthetic Account 2560,Public Sector,EMEA,Commercial,1536244376.0,10107
A02561,Synthetic Account 2561,Energy,Latin America,Enterprise,2246590362.0,9833
A02562,Synthetic Account 2562,Automotive,Latin America,Strategic,540616781.0,3743
A02563,Synthetic Account 2563,Telecommunications,Latin America,Enterprise,631738134.0,5680
A02564,Synthetic Account 2564,Healthcare,Latin America,Strategic,2096738813.0,11683
A02565,Synthetic Account 2565,Public Sector,APAC,Enterprise,2144571656.0,15572
A02566,Synthetic Account 2566,Healthcare,Latin America,Enterprise,721166017.0,3383
A02567,Synthetic Account 2567,Energy,EMEA,Strategic,251084681.0,1881
A02568,Synthetic Account 2568,Automotive,EMEA,Enterprise,459180250.0,4094
A02569,Synthetic Account 2569,Energy,Latin America,Commercial,2349829820.0,20487
A02570,Synthetic Account 2570,Public Sector,Latin America,Enterprise,6520773764.0,55308
A02571,Synthetic Account 2571,Public Sector,North America,Enterprise,728664238.0,4852
A02572,Synthetic Account 2572,Energy,EMEA,Enterprise,1847174738.0,11791
A02573,Synthetic Account 2573,Public Sector,Latin America,Enterprise,601817024.0,3619
A02574,Synthetic Account 2574,Manufacturing,Latin America,Strategic,647991042.0,3517
A02575,Synthetic Account 2575,Healthcare,APAC,Strategic,64575107.0,516
A02576,Synthetic Account 2576,Healthcare,North America,Strategic,697758302.0,3579
A02577,Synthetic Account 2577,Manufacturing,EMEA,Enterprise,1351932795.0,8049
A02578,Synthetic Account 2578,Technology,Latin America,Enterprise,435346971.0,3233
A02579,Synthetic Account 2579,Public Sector,APAC,Strategic,466383149.0,3557
A02580,Synthetic Account 2580,Manufacturing,EMEA,Strategic,2027109613.0,13671
A02581,Synthetic Account 2581,Energy,APAC,Commercial,239192455.0,1841
A02582,Synthetic Account 2582,Automotive,Latin America,Strategic,580986515.0,3200
A02583,Synthetic Account 2583,Technology,APAC,Strategic,1818846520.0,7886
A02584,Synthetic Account 2584,Healthcare,EMEA,Commercial,362873566.0,2647
A02585,Synthetic Account 2585,Public Sector,North America,Strategic,7232812244.0,58074
A02586,Synthetic Account 2586,Public Sector,Latin America,Enterprise,1050453416.0,7889
A02587,Synthetic Account 2587,Energy,Latin America,Enterprise,1508827853.0,13336
A02588,Synthetic Account 2588,Manufacturing,North America,Enterprise,2709164758.0,14800
A02589,Synthetic Account 2589,Energy,EMEA,Strategic,1145195950.0,9119
A02590,Synthetic Account 2590,Public Sector,North America,Enterprise,1409913863.0,9632
A02591,Synthetic Account 2591,Retail,EMEA,Enterprise,1885401036.0,12238
A02592,Synthetic Account 2592,Public Sector,North America,Commercial,943984620.0,8306
A02593,Synthetic Account 2593,Consumer Goods,APAC,Enterprise,297649419.0,2076
A02594,Synthetic Account 2594,Automotive,APAC,Commercial,143590970.0,853
A02595,Synthetic Account 2595,Public Sector,Latin America,Commercial,124844221.0,963
A02596,Synthetic Account 2596,Technology,APAC,Enterprise,693939255.0,5911
A02597,Synthetic Account 2597,Energy,North America,Enterprise,505474544.0,2899
A02598,Synthetic Account 2598,Energy,North America,Enterprise,1601836542.0,7691
A02599,Synthetic Account 2599,Public Sector,EMEA,Commercial,1260542949.0,5553
A02600,Synthetic Account 2600,Telecommunications,North America,Enterprise,599115035.0,3886
A02601,Synthetic Account 2601,Technology,EMEA,Strategic,303366307.0,1517
A02602,Synthetic Account 2602,Manufacturing,APAC,Strategic,5485743115.0,46512
A02603,Synthetic Account 2603,Financial Services,APAC,Commercial,250545278.0,1683
A02604,Synthetic Account 2604,Manufacturing,APAC,Commercial,644020877.0,4307
A02605,Synthetic Account 2605,Telecommunications,Latin America,Enterprise,575940760.0,4751
A02606,Synthetic Account 2606,Energy,EMEA,Strategic,677395276.0,3697
A02607,Synthetic Account 2607,Consumer Goods,North America,Enterprise,323360932.0,2895
A02608,Synthetic Account 2608,Consumer Goods,APAC,Enterprise,480862133.0,2379
A02609,Synthetic Account 2609,Telecommunications,EMEA,Commercial,495437065.0,3311
A02610,Synthetic Account 2610,Retail,APAC,Enterprise,527153872.0,3198
A02611,Synthetic Account 2611,Technology,Latin America,Enterprise,953812340.0,5396
A02612,Synthetic Account 2612,Healthcare,Latin America,Enterprise,1531163143.0,9022
A02613,Synthetic Account 2613,Manufacturing,APAC,Enterprise,552019750.0,2418
A02614,Synthetic Account 2614,Energy,Latin America,Enterprise,1086835775.0,9361
A02615,Synthetic Account 2615,Public Sector,EMEA,Enterprise,3018102668.0,19861
A02616,Synthetic Account 2616,Manufacturing,North America,Enterprise,1867156151.0,10001
A02617,Synthetic Account 2617,Financial Services,EMEA,Strategic,3156760071.0,20915
A02618,Synthetic Account 2618,Manufacturing,EMEA,Commercial,511062443.0,2481
A02619,Synthetic Account 2619,Consumer Goods,EMEA,Enterprise,1295253644.0,9253
A02620,Synthetic Account 2620,Energy,APAC,Commercial,1197706711.0,9253
A02621,Synthetic Account 2621,Public Sector,EMEA,Enterprise,2638473318.0,15215
A02622,Synthetic Account 2622,Financial Services,APAC,Commercial,185905022.0,1388
A02623,Synthetic Account 2623,Financial Services,APAC,Commercial,325273288.0,2730
A02624,Synthetic Account 2624,Healthcare,Latin America,Enterprise,500542171.0,3947
A02625,Synthetic Account 2625,Healthcare,Latin America,Strategic,1899376824.0,10957
A02626,Synthetic Account 2626,Retail,EMEA,Commercial,3971363249.0,21813
A02627,Synthetic Account 2627,Consumer Goods,Latin America,Enterprise,717928745.0,5058
A02628,Synthetic Account 2628,Manufacturing,APAC,Enterprise,509613665.0,2733
A02629,Synthetic Account 2629,Healthcare,Latin America,Enterprise,3774412539.0,28750
A02630,Synthetic Account 2630,Consumer Goods,EMEA,Enterprise,293631187.0,1432
A02631,Synthetic Account 2631,Healthcare,North America,Enterprise,486301191.0,3564
A02632,Synthetic Account 2632,Public Sector,EMEA,Commercial,689688343.0,3870
A02633,Synthetic Account 2633,Public Sector,EMEA,Enterprise,343847462.0,2084
A02634,Synthetic Account 2634,Public Sector,APAC,Commercial,1244248211.0,10678
A02635,Synthetic Account 2635,Telecommunications,EMEA,Enterprise,255422399.0,1194
A02636,Synthetic Account 2636,Energy,APAC,Commercial,1332699983.0,11065
A02637,Synthetic Account 2637,Retail,North America,Enterprise,449961087.0,3536
A02638,Synthetic Account 2638,Technology,APAC,Enterprise,524849118.0,2892
A02639,Synthetic Account 2639,Financial Services,APAC,Enterprise,1164955144.0,7597
A02640,Synthetic Account 2640,Technology,North America,Enterprise,465934457.0,2644
A02641,Synthetic Account 2641,Automotive,North America,Enterprise,6185292262.0,42633
A02642,Synthetic Account 2642,Manufacturing,EMEA,Enterprise,485542323.0,2288
A02643,Synthetic Account 2643,Financial Services,North America,Enterprise,784415894.0,4655
A02644,Synthetic Account 2644,Healthcare,EMEA,Enterprise,9795515775.0,44624
A02645,Synthetic Account 2645,Healthcare,EMEA,Strategic,329469332.0,2498
A02646,Synthetic Account 2646,Healthcare,Latin America,Strategic,899628667.0,5663
A02647,Synthetic Account 2647,Public Sector,EMEA,Enterprise,762142403.0,5668
A02648,Synthetic Account 2648,Consumer Goods,Latin America,Strategic,133277186.0,1087
A02649,Synthetic Account 2649,Public Sector,North America,Enterprise,1499637524.0,10626
A02650,Synthetic Account 2650,Healthcare,APAC,Commercial,816439285.0,5745
A02651,Synthetic Account 2651,Manufacturing,EMEA,Enterprise,505811188.0,3883
A02652,Synthetic Account 2652,Public Sector,EMEA,Strategic,4691485055.0,41290
A02653,Synthetic Account 2653,Healthcare,EMEA,Strategic,215444485.0,1400
A02654,Synthetic Account 2654,Healthcare,Latin America,Commercial,1678325359.0,14950
A02655,Synthetic Account 2655,Consumer Goods,EMEA,Enterprise,3007665557.0,17518
A02656,Synthetic Account 2656,Automotive,North America,Commercial,1303971973.0,7936
A02657,Synthetic Account 2657,Energy,North America,Commercial,2036189046.0,18221
A02658,Synthetic Account 2658,Consumer Goods,EMEA,Enterprise,1926587560.0,14635
A02659,Synthetic Account 2659,Consumer Goods,North America,Commercial,1636121433.0,11495
A02660,Synthetic Account 2660,Manufacturing,EMEA,Commercial,3243340203.0,23282
A02661,Synthetic Account 2661,Energy,North America,Enterprise,2040603300.0,9097
A02662,Synthetic Account 2662,Manufacturing,APAC,Strategic,2924758032.0,16383
A02663,Synthetic Account 2663,Telecommunications,EMEA,Commercial,311696913.0,2424
A02664,Synthetic Account 2664,Energy,North America,Strategic,1499842543.0,10308
A02665,Synthetic Account 2665,Technology,North America,Enterprise,2263093242.0,17863
A02666,Synthetic Account 2666,Automotive,EMEA,Enterprise,2421800802.0,16990
A02667,Synthetic Account 2667,Technology,Latin America,Strategic,625850747.0,5177
A02668,Synthetic Account 2668,Energy,Latin America,Commercial,436223882.0,2588
A02669,Synthetic Account 2669,Telecommunications,APAC,Enterprise,1120613901.0,5092
A02670,Synthetic Account 2670,Manufacturing,North America,Strategic,481981264.0,3717
A02671,Synthetic Account 2671,Telecommunications,North America,Enterprise,308400683.0,1531
A02672,Synthetic Account 2672,Retail,EMEA,Commercial,963849111.0,5548
A02673,Synthetic Account 2673,Automotive,Latin America,Enterprise,167222270.0,1256
A02674,Synthetic Account 2674,Telecommunications,North America,Enterprise,1008248476.0,8790
A02675,Synthetic Account 2675,Technology,North America,Strategic,4033361580.0,20231
A02676,Synthetic Account 2676,Retail,North America,Strategic,874505901.0,6728
A02677,Synthetic Account 2677,Retail,North America,Enterprise,212012481.0,1666
A02678,Synthetic Account 2678,Financial Services,North America,Commercial,1556885576.0,9174
A02679,Synthetic Account 2679,Manufacturing,Latin America,Enterprise,810858817.0,6355
A02680,Synthetic Account 2680,Technology,Latin America,Enterprise,936370507.0,6748
A02681,Synthetic Account 2681,Automotive,Latin America,Commercial,428799401.0,2416
A02682,Synthetic Account 2682,Retail,Latin America,Commercial,3434552085.0,15818
A02683,Synthetic Account 2683,Technology,Latin America,Enterprise,1634092530.0,8538
A02684,Synthetic Account 2684,Telecommunications,Latin America,Enterprise,2700941955.0,22082
A02685,Synthetic Account 2685,Financial Services,North America,Enterprise,2444876062.0,13402
A02686,Synthetic Account 2686,Financial Services,Latin America,Enterprise,1077096169.0,7085
A02687,Synthetic Account 2687,Energy,North America,Commercial,635714313.0,3286
A02688,Synthetic Account 2688,Public Sector,Latin America,Enterprise,227467212.0,1007
A02689,Synthetic Account 2689,Public Sector,EMEA,Commercial,2154517612.0,18165
A02690,Synthetic Account 2690,Technology,Latin America,Commercial,858296689.0,6702
A02691,Synthetic Account 2691,Healthcare,EMEA,Enterprise,1248521884.0,7936
A02692,Synthetic Account 2692,Telecommunications,EMEA,Enterprise,800546099.0,3588
A02693,Synthetic Account 2693,Telecommunications,APAC,Commercial,1056923679.0,6899
A02694,Synthetic Account 2694,Technology,North America,Commercial,122808303.0,715
A02695,Synthetic Account 2695,Healthcare,EMEA,Strategic,3597512811.0,30486
A02696,Synthetic Account 2696,Technology,Latin America,Strategic,1259468251.0,8738
A02697,Synthetic Account 2697,Financial Services,North America,Commercial,5058372853.0,41641
A02698,Synthetic Account 2698,Retail,EMEA,Enterprise,2698091811.0,14143
A02699,Synthetic Account 2699,Automotive,North America,Enterprise,1140479430.0,7402
A02700,Synthetic Account 2700,Public Sector,APAC,Commercial,5056472563.0,40199
A02701,Synthetic Account 2701,Technology,North America,Commercial,567505055.0,4089
A02702,Synthetic Account 2702,Manufacturing,North America,Enterprise,561675639.0,3505
A02703,Synthetic Account 2703,Energy,APAC,Commercial,861488154.0,7465
A02704,Synthetic Account 2704,Retail,EMEA,Enterprise,1650137298.0,7184
A02705,Synthetic Account 2705,Healthcare,Latin America,Strategic,1857881340.0,15359
A02706,Synthetic Account 2706,Automotive,APAC,Strategic,1123287931.0,7548
A02707,Synthetic Account 2707,Telecommunications,North America,Commercial,5116920506.0,33176
A02708,Synthetic Account 2708,Consumer Goods,APAC,Strategic,2285741396.0,10267
A02709,Synthetic Account 2709,Retail,EMEA,Enterprise,1464115758.0,11493
A02710,Synthetic Account 2710,Healthcare,APAC,Enterprise,5922420371.0,33843
A02711,Synthetic Account 2711,Financial Services,North America,Commercial,2785714183.0,20738
A02712,Synthetic Account 2712,Public Sector,EMEA,Enterprise,963482805.0,4743
A02713,Synthetic Account 2713,Healthcare,APAC,Enterprise,4434066636.0,20096
A02714,Synthetic Account 2714,Telecommunications,Latin America,Enterprise,272016291.0,2207
A02715,Synthetic Account 2715,Healthcare,North America,Enterprise,2904251415.0,21509
A02716,Synthetic Account 2716,Healthcare,North America,Strategic,2349802679.0,10312
A02717,Synthetic Account 2717,Technology,APAC,Enterprise,592602419.0,4199
A02718,Synthetic Account 2718,Public Sector,APAC,Enterprise,1795889544.0,10099
A02719,Synthetic Account 2719,Technology,EMEA,Enterprise,2259810010.0,12029
A02720,Synthetic Account 2720,Automotive,APAC,Commercial,1434748471.0,8751
A02721,Synthetic Account 2721,Consumer Goods,North America,Strategic,560111299.0,3003
A02722,Synthetic Account 2722,Energy,North America,Enterprise,2368590495.0,17677
A02723,Synthetic Account 2723,Financial Services,APAC,Strategic,629968481.0,4849
A02724,Synthetic Account 2724,Technology,APAC,Strategic,424154455.0,1962
A02725,Synthetic Account 2725,Automotive,EMEA,Commercial,374424972.0,2862
A02726,Synthetic Account 2726,Consumer Goods,APAC,Enterprise,718230664.0,6092
A02727,Synthetic Account 2727,Retail,APAC,Enterprise,1107565284.0,5600
A02728,Synthetic Account 2728,Public Sector,APAC,Strategic,1066412210.0,9067
A02729,Synthetic Account 2729,Retail,APAC,Enterprise,2871234532.0,13602
A02730,Synthetic Account 2730,Energy,Latin America,Enterprise,1071925385.0,5665
A02731,Synthetic Account 2731,Public Sector,EMEA,Enterprise,2700085506.0,17061
A02732,Synthetic Account 2732,Retail,Latin America,Enterprise,1230182892.0,6702
A02733,Synthetic Account 2733,Energy,EMEA,Commercial,4364255782.0,19144
A02734,Synthetic Account 2734,Healthcare,North America,Enterprise,818320143.0,5674
A02735,Synthetic Account 2735,Retail,APAC,Enterprise,560656280.0,2595
A02736,Synthetic Account 2736,Consumer Goods,North America,Enterprise,624096395.0,3543
A02737,Synthetic Account 2737,Manufacturing,North America,Strategic,244225788.0,1648
A02738,Synthetic Account 2738,Financial Services,North America,Enterprise,831306310.0,6831
A02739,Synthetic Account 2739,Energy,APAC,Enterprise,1364051973.0,8410
A02740,Synthetic Account 2740,Automotive,Latin America,Strategic,334761558.0,2394
A02741,Synthetic Account 2741,Telecommunications,North America,Commercial,366237960.0,1736
A02742,Synthetic Account 2742,Manufacturing,North America,Enterprise,166125704.0,924
A02743,Synthetic Account 2743,Automotive,EMEA,Enterprise,5324012530.0,45720
A02744,Synthetic Account 2744,Public Sector,EMEA,Enterprise,596595121.0,3564
A02745,Synthetic Account 2745,Consumer Goods,Latin America,Commercial,89614101.0,700
A02746,Synthetic Account 2746,Public Sector,North America,Strategic,954047211.0,6916
A02747,Synthetic Account 2747,Technology,EMEA,Commercial,1466999084.0,11237
A02748,Synthetic Account 2748,Public Sector,EMEA,Enterprise,1865657213.0,14897
A02749,Synthetic Account 2749,Automotive,EMEA,Enterprise,346217451.0,3041
A02750,Synthetic Account 2750,Automotive,Latin America,Commercial,389968002.0,2409
A02751,Synthetic Account 2751,Telecommunications,APAC,Strategic,240291651.0,1059
A02752,Synthetic Account 2752,Energy,North America,Commercial,937098034.0,8254
A02753,Synthetic Account 2753,Energy,Latin America,Enterprise,600660721.0,5033
A02754,Synthetic Account 2754,Financial Services,APAC,Enterprise,580487803.0,3685
A02755,Synthetic Account 2755,Healthcare,North America,Enterprise,3291294163.0,25338
A02756,Synthetic Account 2756,Technology,Latin America,Enterprise,989089082.0,8681
A02757,Synthetic Account 2757,Technology,EMEA,Enterprise,1931087654.0,10388
A02758,Synthetic Account 2758,Retail,Latin America,Enterprise,6680702786.0,39288
A02759,Synthetic Account 2759,Telecommunications,APAC,Commercial,369058296.0,2667
A02760,Synthetic Account 2760,Healthcare,EMEA,Commercial,700319456.0,4509
A02761,Synthetic Account 2761,Healthcare,EMEA,Commercial,1174907673.0,6207
A02762,Synthetic Account 2762,Consumer Goods,EMEA,Commercial,6645403222.0,57990
