account_id,channel,days_ago
A02337,Campaign,114
A02337,Campaign,170
A02337,Website,104
A02337,Webinar,144
A02337,Product Page,138
A02337,Campaign,157
A02337,Webinar,148
A02337,Campaign,25
A02337,Website,75
A02337,Campaign,64
A02337,Website,1
A02337,Event,72
A02337,Product Page,160
A02338,Product Page,7
A02338,Event,173
A02338,Website,141
A02338,Event,105
A02338,Event,64
A02338,Event,199
A02338,Product Page,86
A02338,Event,76
A02339,Webinar,173
A02339,Event,134
A02339,Event,25
A02339,Product Page,22
A02339,Product Page,110
A02339,Event,110
A02339,Webinar,32
A02339,Event,100
A02339,Website,85
A02339,Product Page,30
A02339,Website,71
A02340,Campaign,97
A02340,Event,125
A02340,Website,211
A02340,Webinar,82
A02340,Product Page,88
A02340,Event,181
A02340,Event,184
A02341,Product Page,240
A02341,Event,228
A02342,Webinar,162
A02342,Website,271
A02342,Webinar,183
A02343,Webinar,81
A02343,Webinar,76
A02343,Website,4
A02343,Event,70
A02343,Website,61
A02343,Product Page,108
A02344,Event,72
A02344,Webinar,84
A02344,Event,164
A02344,Webinar,82
A02344,Campaign,195
A02344,Event,70
A02344,Website,23
A02344,Product Page,159
A02344,Event,118
A02344,Website,57
A02344,Product Page,16
A02344,Webinar,256
A02345,Product Page,143
A02345,Event,22
A02345,Product Page,301
A02345,Webinar,48
A02345,Event,153
A02345,Campaign,19
A02345,Website,46
A02345,Event,125
A02345,Webinar,196
A02345,Campaign,132
A02345,Campaign,99
A02345,Website,1
A02345,Website,107
A02345,Campaign,113
A02345,Product Page,168
A02346,Campaign,172
A02346,Product Page,135
A02346,Webinar,173
A02346,Product Page,139
A02346,Product Page,115
A02346,Website,214
A02346,Campaign,10
A02346,Campaign,101
A02346,Campaign,116
A02346,Product Page,156
A02346,Website,152
A02346,Website,57
A02347,Product Page,184
A02347,Event,143
A02347,Product Page,218
A02347,Webinar,198
A02347,Webinar,293
A02347,Campaign,1
A02348,Product Page,1
A02348,Website,83
A02348,Webinar,194
A02348,Website,14
A02348,Product Page,133
A02348,Website,97
A02348,Webinar,136
A02348,Event,251
A02348,Product Page,84
A02348,Webinar,64
A02348,Product Page,40
A02348,Campaign,94
A02348,Campaign,143
A02349,Event,22
A02349,Event,54
A02349,Event,57
A02349,Website,88
A02349,Campaign,27
A02349,Webinar,51
A02349,Product Page,98
A02349,Product Page,101
A02349,Product Page,35
A02349,Product Page,76
A02349,Webinar,211
A02349,Campaign,8
A02349,Webinar,25
A02349,Product Page,1
A02350,Event,111
A02350,Event,121
A02350,Webinar,54
A02350,Product Page,180
A02350,Webinar,169
A02350,Campaign,128
A02350,Product Page,1
A02350,Webinar,212
A02350,Webinar,51
A02350,Webinar,120
A02350,Website,132
A02350,Website,149
A02350,Campaign,112
A02350,Webinar,1
A02350,Campaign,27
A02350,Campaign,122
A02351,Product Page,83
A02351,Website,107
A02351,Campaign,116
A02351,Product Page,1
A02351,Campaign,115
A02351,Event,73
A02351,Product Page,32
A02351,Website,94
A02352,Webinar,66
A02352,Event,123
A02352,Campaign,39
A02352,Website,72
A02352,Campaign,57
A02352,Webinar,110
A02352,Event,29
A02352,Campaign,1
A02352,Website,49
A02352,Webinar,130
A02353,Product Page,1
A02353,Event,37
A02353,Campaign,159
A02353,Website,97
A02353,Event,147
A02353,Campaign,41
A02353,Product Page,1
A02353,Website,108
A02353,Event,1
A02353,Campaign,60
A02353,Event,164
A02353,Product Page,24
A02353,Product Page,129
A02353,Webinar,19
A02354,Event,164
A02354,Webinar,101
A02354,Website,188
A02354,Website,170
A02354,Website,125
A02354,Webinar,82
A02354,Event,1
A02354,Campaign,93
A02354,Event,137
A02354,Product Page,194
A02354,Event,150
A02354,Website,248
A02354,Website,73
A02354,Product Page,68
A02355,Product Page,80
A02355,Event,62
A02355,Webinar,201
A02355,Website,107
A02355,Product Page,82
A02355,Event,253
A02355,Event,194
A02355,Campaign,183
A02355,Product Page,206
A02355,Product Page,62
A02355,Website,177
A02356,Campaign,101
A02356,Website,116
A02356,Event,172
A02356,Webinar,180
A02356,Event,112
A02356,Product Page,109
A02356,Product Page,160
A02356,Website,1
A02357,Campaign,137
A02357,Webinar,43
A02357,Campaign,210
A02357,Event,78
A02357,Campaign,129
A02357,Campaign,60
A02357,Webinar,130
A02357,Product Page,81
A02357,Event,198
A02357,Website,145
A02358,Product Page,166
A02358,Webinar,1
A02358,Campaign,91
A02359,Product Page,173
A02359,Website,206
A02359,Product Page,108
A02359,Product Page,4
A02359,Product Page,194
A02359,Webinar,1
A02359,Product Page,9
A02359,Campaign,220
A02359,Campaign,85
A02360,Webinar,129
A02360,Event,142
A02360,Product Page,90
A02360,Event,153
A02360,Webinar,150
A02360,Product Page,1
A02360,Website,183
A02360,Webinar,142
A02360,Website,65
A02360,Event,127
A02360,Website,182
A02360,Website,101
A02360,Event,101
A02361,Product Page,57
A02361,Campaign,134
A02361,Campaign,1
A02361,Campaign,9
A02361,Campaign,1
A02361,Campaign,43
A02361,Campaign,12
A02361,Event,48
A02361,Webinar,57
A02362,Product Page,83
A02362,Event,107
A02362,Website,110
A02362,Webinar,160
A02362,Campaign,89
A02362,Event,222
A02363,Product Page,67
A02363,Event,33
A02363,Webinar,125
A02363,Event,103
A02363,Event,48
A02363,Campaign,177
A02364,Website,95
A02364,Webinar,228
A02364,Product Page,1
A02364,Website,1
A02364,Product Page,152
A02364,Webinar,76
A02364,Event,125
A02364,Event,64
A02365,Product Page,70
A02365,Campaign,234
A02365,Webinar,143
A02365,Event,30
A02365,Webinar,138
A02365,Campaign,200
A02365,Website,196
A02366,Webinar,55
A02366,Website,6
A02366,Campaign,109
A02366,Event,75
A02366,Website,140
A02366,Event,208
A02366,Event,29
A02367,Event,80
A02367,Event,204
A02367,Product Page,67
A02367,Webinar,124
A02367,Campaign,113
A02367,Webinar,1
A02367,Website,1
A02367,Webinar,89
A02367,Product Page,33
A02367,Webinar,166
A02367,Website,148
A02367,Product Page,190
A02367,Campaign,63
A02367,Website,34
A02367,Webinar,135
A02367,Website,1
A02367,Webinar,45
A02368,Campaign,161
A02368,Campaign,13
A02368,Webinar,55
A02368,Product Page,118
A02368,Product Page,10
A02368,Website,147
A02368,Website,36
A02368,Campaign,37
A02368,Product Page,1
A02368,Event,1
A02368,Event,145
A02368,Event,126
A02368,Product Page,136
A02368,Campaign,188
A02368,Website,1
A02369,Event,122
A02369,Website,56
A02369,Campaign,163
A02369,Website,141
A02369,Campaign,246
A02369,Webinar,57
A02370,Campaign,88
A02370,Webinar,240
A02370,Webinar,192
A02370,Webinar,8
A02370,Product Page,81
A02370,Webinar,161
A02370,Event,156
A02370,Event,35
A02370,Event,152
A02370,Event,183
A02370,Website,125
A02370,Event,229
A02370,Webinar,212
A02370,Campaign,216
A02371,Event,1
A02371,Product Page,1
A02371,Product Page,78
A02371,Webinar,27
A02371,Website,1
A02371,Website,66
A02371,Product Page,49
A02371,Event,22
A02371,Website,121
A02371,Product Page,161
A02371,Campaign,33
A02371,Webinar,134
A02371,Webinar,116
A02371,Event,68
A02371,Product Page,45
A02371,Product Page,54
A02371,Product Page,92
A02371,Webinar,187
A02371,Product Page,78
A02371,Product Page,102
A02371,Webinar,1
A02371,Website,1
A02371,Website,166
A02371,Campaign,125
A02371,Product Page,9
A02371,Event,81
A02372,Webinar,7
A02372,Website,95
A02372,Webinar,80
A02372,Webinar,21
A02372,Webinar,61
A02372,Event,40
A02372,Campaign,108
A02372,Campaign,222
A02372,Website,193
A02372,Webinar,129
A02372,Product Page,1
A02373,Campaign,94
A02373,Website,84
A02373,Campaign,87
A02373,Event,131
A02373,Event,47
A02373,Webinar,114
A02374,Event,154
A02374,Webinar,42
A02374,Website,134
A02374,Product Page,149
A02374,Event,45
A02374,Website,47
A02374,Event,123
A02374,Product Page,158
A02375,Product Page,29
A02375,Campaign,112
A02375,Event,141
A02375,Website,12
A02375,Website,4
A02375,Campaign,73
A02375,Campaign,1
A02376,Webinar,1
A02376,Webinar,187
A02376,Website,117
A02376,Website,73
A02376,Webinar,66
A02376,Campaign,206
A02376,Website,40
A02376,Campaign,95
A02376,Product Page,1
A02377,Product Page,231
A02377,Campaign,93
A02377,Event,223
A02377,Webinar,95
A02377,Website,162
A02377,Event,122
A02378,Website,1
A02378,Website,48
A02378,Product Page,143
A02378,Event,58
A02378,Website,139
A02378,Website,47
A02378,Product Page,51
A02378,Website,153
A02379,Webinar,105
A02379,Webinar,55
A02379,Campaign,66
A02379,Webinar,1
A02379,Event,134
A02379,Webinar,103
A02379,Product Page,5
A02380,Website,131
A02380,Website,164
A02380,Website,236
A02380,Website,142
A02380,Webinar,276
A02380,Product Page,232
A02380,Campaign,185
A02380,Product Page,181
A02380,Website,138
A02380,Webinar,113
A02380,Event,245
A02381,Website,123
A02381,Webinar,138
A02381,Website,117
A02381,Campaign,184
A02381,Website,295
A02381,Webinar,188
A02381,Event,152
A02381,Product Page,147
A02381,Webinar,173
A02381,Event,168
A02381,Website,155
A02381,Event,92
A02382,Campaign,40
A02382,Campaign,59
A02382,Product Page,188
A02382,Product Page,1
A02382,Campaign,18
A02382,Website,1
A02382,Webinar,80
A02382,Website,127
A02383,Product Page,194
A02383,Campaign,238
A02383,Campaign,146
A02383,Campaign,272
A02383,Webinar,162
A02383,Product Page,46
A02383,Webinar,88
A02383,Campaign,309
A02383,Website,92
A02384,Website,32
A02384,Webinar,104
A02384,Website,149
A02384,Product Page,192
A02384,Webinar,96
A02384,Product Page,134
A02384,Event,39
A02384,Event,223
A02384,Event,159
A02384,Webinar,138
A02385,Website,4
A02385,Website,146
A02385,Campaign,155
A02385,Product Page,1
A02385,Website,90
A02385,Campaign,76
A02385,Website,158
A02385,Product Page,45
A02385,Event,179
A02385,Website,134
A02386,Event,174
A02386,Website,63
A02386,Website,149
A02386,Campaign,174
A02386,Website,98
A02387,Webinar,80
A02387,Webinar,215
A02388,Event,187
A02388,Website,186
A02388,Product Page,51
A02388,Product Page,177
A02388,Campaign,186
A02388,Product Page,121
A02389,Product Page,1
A02389,Webinar,30
A02389,Product Page,57
A02389,Campaign,1
A02389,Event,1
A02389,Website,153
A02389,Website,171
A02389,Website,97
A02389,Event,1
A02389,Webinar,77
A02389,Campaign,145
A02389,Website,28
A02390,Webinar,4
A02390,Event,66
A02390,Product Page,153
A02390,Webinar,240
A02390,Website,168
A02390,Webinar,1
A02390,Product Page,90
A02390,Website,267
A02390,Campaign,78
A02390,Product Page,187
A02391,Webinar,46
A02391,Event,147
A02391,Website,119
A02391,Website,68
A02391,Webinar,17
A02391,Campaign,88
A02391,Campaign,199
A02391,Product Page,91
A02391,Event,149
A02392,Campaign,134
A02392,Webinar,101
A02392,Campaign,143
A02392,Webinar,197
A02392,Campaign,292
A02392,Webinar,212
A02392,Website,236
A02392,Website,226
A02392,Product Page,202
A02392,Webinar,186
A02392,Webinar,166
A02392,Campaign,286
A02392,Event,58
A02392,Campaign,155
A02393,Campaign,213
A02393,Webinar,123
A02393,Webinar,74
A02393,Website,150
A02393,Website,134
A02393,Campaign,87
A02393,Product Page,136
A02393,Product Page,103
A02393,Event,243
A02393,Website,55
A02393,Campaign,118
A02393,Event,110
A02393,Campaign,225
A02393,Campaign,210
A02393,Webinar,62
A02394,Event,1
A02394,Website,116
A02394,Webinar,90
A02394,Webinar,117
A02394,Website,218
A02394,Website,56
A02394,Campaign,57
A02394,Campaign,80
A02394,Event,63
A02394,Webinar,33
A02394,Product Page,41
A02395,Event,188
A02395,Event,1
A02395,Product Page,210
A02395,Product Page,49
A02395,Product Page,138
A02395,Campaign,197
A02395,Website,165
A02395,Webinar,256
A02395,Website,223
A02395,Webinar,230
A02395,Product Page,1
A02396,Webinar,106
A02396,Event,91
A02396,Event,106
A02396,Webinar,134
A02396,Event,145
A02396,Webinar,170
A02396,Campaign,15
A02396,Product Page,145
A02396,Webinar,79
A02397,Campaign,82
A02397,Campaign,1
A02397,Event,134
A02397,Website,81
A02397,Webinar,234
A02398,Campaign,162
A02398,Webinar,97
A02398,Event,82
A02398,Website,142
A02398,Webinar,87
A02398,Product Page,207
A02398,Product Page,39
A02398,Campaign,121
A02399,Webinar,105
A02399,Webinar,198
A02399,Campaign,95
A02399,Website,135
A02399,Product Page,186
A02399,Product Page,186
A02399,Website,136
A02399,Campaign,129
A02400,Campaign,6
A02400,Webinar,73
A02400,Event,147
A02400,Event,1
A02400,Product Page,93
A02401,Product Page,141
A02401,Event,156
A02401,Event,197
A02401,Website,103
A02402,Campaign,79
A02402,Webinar,202
A02402,Website,166
A02402,Event,140
A02402,Event,111
A02402,Event,105
A02402,Product Page,122
A02402,Product Page,176
A02402,Event,64
A02403,Product Page,233
A02403,Webinar,1
A02403,Webinar,246
A02403,Webinar,119
A02403,Website,138
A02403,Product Page,135
A02403,Website,151
A02403,Website,123
A02403,Campaign,289
A02403,Campaign,79
A02404,Webinar,81
A02404,Webinar,133
A02404,Website,49
A02404,Website,90
A02404,Website,180
A02404,Event,84
A02404,Event,189
A02404,Campaign,211
A02404,Event,248
A02404,Event,136
A02405,Product Page,75
A02405,Product Page,75
A02405,Webinar,152
A02405,Product Page,149
A02405,Campaign,151
A02405,Website,270
A02405,Website,213
A02405,Webinar,105
A02405,Event,251
A02405,Website,195
A02405,Campaign,32
A02405,Campaign,122
A02406,Campaign,29
A02406,Event,120
A02406,Website,230
A02406,Campaign,213
A02406,Webinar,39
A02406,Product Page,53
A02406,Webinar,103
A02406,Product Page,1
A02407,Website,219
A02407,Webinar,153
A02407,Product Page,104
A02407,Website,138
A02407,Event,97
A02407,Webinar,54
A02407,Website,81
A02407,Campaign,85
A02407,Product Page,195
A02407,Event,133
A02407,Website,152
A02408,Product Page,112
A02408,Campaign,161
A02408,Product Page,1
A02408,Website,199
A02409,Website,30
A02409,Campaign,204
A02409,Product Page,251
A02409,Event,143
A02410,Event,196
A02410,Webinar,90
A02410,Event,63
A02410,Webinar,150
A02410,Campaign,191
A02410,Product Page,259
A02410,Campaign,257
A02410,Webinar,88
A02410,Website,15
A02410,Webinar,162
A02411,Website,95
A02411,Website,143
A02411,Campaign,230
A02411,Product Page,40
A02411,Event,171
A02411,Webinar,19
A02411,Website,221
A02411,Webinar,168
A02412,Webinar,95
A02412,Event,65
A02412,Campaign,115
A02412,Campaign,36
A02412,Website,7
A02412,Campaign,64
A02412,Event,164
A02412,Website,144
A02412,Website,45
A02412,Webinar,85
A02412,Campaign,58
A02412,Product Page,3
A02413,Product Page,73
A02413,Campaign,148
A02413,Website,277
A02413,Event,50
A02413,Webinar,134
A02413,Campaign,140
A02413,Webinar,190
A02413,Product Page,186
A02413,Campaign,166
A02413,Product Page,214
A02413,Campaign,133
A02413,Product Page,96
A02413,Webinar,97
A02413,Product Page,239
A02414,Campaign,74
A02414,Webinar,86
A02414,Website,129
A02414,Event,171
A02414,Campaign,177
A02414,Product Page,53
A02414,Product Page,127
A02414,Product Page,74
A02414,Webinar,319
A02415,Campaign,164
A02415,Webinar,133
A02415,Product Page,10
A02415,Webinar,49
A02415,Product Page,144
A02415,Campaign,105
A02415,Event,165
A02415,Webinar,91
A02415,Event,238
A02415,Campaign,77
A02415,Product Page,93
A02415,Product Page,124
A02416,Event,126
A02416,Event,202
A02416,Website,44
A02416,Campaign,103
A02416,Webinar,1
A02416,Product Page,50
A02416,Event,145
A02416,Event,122
A02416,Website,1
A02416,Campaign,190
A02416,Website,30
A02416,Webinar,154
A02417,Event,88
A02417,Webinar,87
A02417,Website,1
A02417,Campaign,91
A02417,Webinar,13
A02417,Campaign,127
A02417,Campaign,155
A02417,Campaign,114
A02417,Event,174
A02417,Event,1
A02417,Product Page,82
A02417,Product Page,1
A02417,Product Page,150
A02417,Product Page,59
A02417,Webinar,137
A02417,Campaign,92
A02417,Event,1
A02418,Product Page,85
A02418,Campaign,245
A02418,Product Page,116
A02418,Event,100
A02418,Campaign,181
A02418,Product Page,194
A02419,Webinar,27
A02419,Event,17
A02419,Webinar,162
A02419,Event,41
A02419,Event,69
A02419,Webinar,172
A02419,Event,101
A02419,Webinar,76
A02419,Website,88
A02419,Campaign,27
A02420,Campaign,138
A02420,Campaign,98
A02420,Website,150
A02420,Webinar,156
A02420,Website,45
A02420,Campaign,151
A02420,Event,29
A02420,Event,163
A02421,Website,28
A02421,Website,111
A02421,Website,76
A02421,Event,241
A02421,Campaign,149
A02421,Campaign,52
A02422,Webinar,1
A02422,Webinar,40
A02422,Webinar,193
A02422,Webinar,37
A02422,Campaign,30
A02422,Event,1
A02422,Event,220
A02422,Product Page,80
A02422,Product Page,121
A02422,Website,127
A02422,Website,27
A02422,Webinar,82
A02422,Website,153
A02422,Product Page,37
A02422,Product Page,55
A02422,Campaign,49
A02422,Campaign,92
A02423,Event,1
A02423,Webinar,125
A02423,Campaign,1
A02423,Webinar,129
A02423,Event,1
A02423,Event,1
A02423,Product Page,186
A02424,Campaign,1
A02424,Campaign,160
A02424,Campaign,22
A02424,Event,52
A02424,Webinar,199
A02424,Webinar,92
A02424,Product Page,1
A02424,Webinar,1
A02424,Website,56
A02424,Webinar,162
A02424,Website,114
A02424,Website,44
A02424,Product Page,136
A02424,Product Page,131
A02425,Website,182
A02425,Product Page,87
A02425,Product Page,109
A02425,Campaign,121
A02425,Product Page,114
A02425,Product Page,138
A02425,Website,168
A02425,Webinar,98
A02425,Product Page,82
A02425,Product Page,112
A02425,Website,129
A02425,Campaign,88
A02425,Webinar,45
A02425,Webinar,116
A02425,Webinar,267
A02425,Website,110
A02425,Event,1
A02425,Event,225
A02426,Webinar,276
A02426,Product Page,69
A02426,Product Page,112
A02426,Product Page,26
A02426,Event,186
A02427,Webinar,82
A02427,Campaign,148
A02427,Webinar,125
A02427,Webinar,67
A02427,Campaign,242
A02427,Website,132
A02427,Webinar,100
A02427,Product Page,1
A02427,Website,109
A02427,Event,20
A02427,Webinar,257
A02427,Webinar,113
A02427,Webinar,144
A02427,Product Page,252
A02428,Website,282
A02428,Product Page,88
A02428,Campaign,117
A02429,Webinar,34
A02429,Campaign,1
A02429,Website,124
A02429,Event,61
A02429,Campaign,111
A02429,Website,98
A02429,Campaign,111
A02429,Website,11
A02429,Website,62
A02429,Event,44
A02429,Campaign,100
A02430,Event,124
A02430,Event,90
A02430,Website,79
A02430,Website,33
A02430,Website,1
A02430,Webinar,98
A02430,Website,127
A02430,Webinar,81
A02431,Product Page,157
A02431,Product Page,130
A02431,Website,149
A02431,Campaign,198
A02431,Campaign,173
A02431,Website,88
A02431,Webinar,149
A02431,Website,129
A02431,Campaign,36
A02432,Product Page,119
A02432,Website,155
A02432,Event,189
A02432,Website,56
A02432,Product Page,200
A02432,Event,77
A02432,Campaign,130
A02432,Event,159
A02432,Campaign,92
A02432,Product Page,100
A02432,Website,154
A02432,Website,45
A02433,Campaign,113
A02433,Event,1
A02433,Campaign,160
A02433,Website,33
A02433,Event,94
A02433,Event,62
A02433,Product Page,156
A02433,Event,151
A02433,Webinar,1
A02433,Campaign,129
A02433,Event,117
A02433,Campaign,151
A02434,Event,121
A02434,Webinar,225
A02434,Website,1
A02434,Campaign,1
A02434,Webinar,36
A02434,Webinar,1
A02434,Event,152
A02434,Webinar,140
A02434,Webinar,1
A02434,Webinar,10
A02434,Webinar,54
A02434,Campaign,1
A02435,Campaign,95
A02435,Website,151
A02435,Webinar,174
A02435,Product Page,40
A02435,Campaign,241
A02435,Product Page,80
A02435,Event,171
A02435,Webinar,204
A02435,Event,144
A02435,Product Page,120
A02435,Webinar,175
A02435,Webinar,191
A02435,Website,137
A02436,Campaign,17
A02436,Campaign,116
A02436,Campaign,137
A02436,Webinar,93
A02436,Event,14
A02436,Event,1
A02436,Webinar,1
A02436,Website,20
A02436,Campaign,142
A02437,Event,104
A02437,Webinar,118
A02437,Product Page,70
A02437,Website,176
A02437,Product Page,117
A02437,Event,94
A02437,Webinar,230
A02437,Webinar,168
A02437,Campaign,246
A02437,Campaign,187
A02437,Webinar,141
A02438,Product Page,103
A02438,Campaign,43
A02438,Event,111
A02438,Product Page,173
A02438,Campaign,216
A02438,Website,200
A02439,Event,243
A02439,Website,136
A02439,Webinar,85
A02439,Webinar,137
A02439,Event,264
A02439,Website,158
A02439,Website,168
A02439,Event,67
A02439,Event,195
A02439,Website,136
A02440,Website,73
A02440,Campaign,1
A02440,Website,50
A02440,Event,1
A02440,Webinar,1
A02440,Event,165
A02440,Website,1
A02440,Product Page,104
A02441,Webinar,130
A02441,Webinar,244
A02441,Product Page,249
A02441,Website,159
A02441,Webinar,250
A02441,Event,181
A02442,Product Page,131
A02442,Event,171
A02442,Website,70
A02442,Campaign,72
A02442,Product Page,200
A02442,Product Page,155
A02442,Event,1
A02442,Website,11
A02442,Event,156
A02442,Webinar,34
A02443,Event,136
A02443,Product Page,72
A02443,Website,206
A02443,Webinar,61
A02443,Campaign,185
A02443,Website,94
A02443,Webinar,103
A02443,Website,143
A02443,Campaign,180
A02443,Campaign,73
A02443,Website,117
A02444,Event,140
A02444,Website,100
A02444,Product Page,131
A02444,Event,57
A02444,Website,218
A02444,Product Page,1
A02444,Campaign,123
A02445,Product Page,141
A02445,Product Page,1
A02445,Webinar,109
A02445,Campaign,48
A02445,Website,1
A02445,Product Page,105
A02445,Campaign,93
A02446,Website,185
A02446,Webinar,64
A02446,Event,39
A02446,Website,101
A02446,Event,159
A02446,Webinar,104
A02446,Website,66
A02446,Webinar,161
A02447,Webinar,155
A02447,Campaign,174
A02447,Event,243
A02447,Campaign,57
A02447,Campaign,61
A02447,Website,165
A02447,Campaign,225
A02447,Event,141
A02447,Webinar,128
A02448,Website,261
A02448,Campaign,126
A02448,Webinar,216
A02448,Event,173
A02448,Webinar,142
A02448,Website,151
A02448,Product Page,82
A02448,Webinar,12
A02448,Product Page,247
A02448,Product Page,178
A02449,Website,143
A02449,Webinar,136
A02449,Event,51
A02449,Event,2
A02449,Webinar,233
A02449,Event,172
A02449,Event,105
A02449,Website,224
A02450,Product Page,176
A02450,Website,100
A02450,Event,205
A02450,Event,108
A02450,Event,140
A02450,Campaign,55
A02450,Product Page,224
A02450,Product Page,128
A02450,Campaign,142
A02450,Product Page,187
A02450,Website,4
A02450,Webinar,89
A02451,Campaign,112
A02451,Website,139
A02451,Webinar,17
A02451,Product Page,94
A02451,Webinar,224
A02451,Event,91
A02451,Event,86
A02451,Product Page,55
A02451,Webinar,103
A02451,Campaign,149
A02451,Event,52
A02451,Event,120
A02451,Product Page,160
A02452,Campaign,95
A02452,Event,184
A02453,Campaign,40
A02453,Event,156
A02453,Campaign,189
A02453,Event,70
A02453,Product Page,84
A02453,Event,170
A02453,Event,119
A02453,Website,93
A02453,Campaign,128
A02453,Event,163
A02453,Event,111
A02453,Event,192
A02454,Campaign,131
A02454,Event,74
A02454,Webinar,122
A02454,Product Page,81
A02454,Product Page,41
A02454,Website,110
A02454,Campaign,207
A02454,Website,131
A02455,Event,140
A02455,Event,97
A02455,Product Page,162
A02455,Product Page,165
A02455,Webinar,79
A02455,Event,92
A02455,Website,182
A02455,Website,168
A02455,Event,33
A02455,Product Page,1
A02456,Event,1
A02456,Product Page,212
A02456,Website,127
A02456,Webinar,173
A02456,Campaign,1
A02456,Product Page,189
A02457,Website,174
A02457,Campaign,196
A02457,Website,216
A02457,Webinar,159
A02457,Webinar,123
A02457,Campaign,181
A02457,Campaign,173
A02457,Product Page,21
A02457,Campaign,146
A02458,Website,205
A02458,Webinar,172
A02458,Webinar,65
A02458,Webinar,51
A02458,Webinar,105
A02458,Product Page,211
A02458,Website,116
A02458,Campaign,98
A02458,Event,108
A02458,Website,149
A02459,Product Page,161
A02459,Event,222
A02459,Product Page,149
A02459,Webinar,98
A02459,Webinar,137
A02459,Website,218
A02460,Product Page,67
A02460,Campaign,76
A02460,Webinar,55
A02460,Event,67
A02460,Website,122
A02460,Website,80
A02460,Event,177
A02460,Webinar,85
A02460,Webinar,122
A02460,Webinar,142
A02460,Webinar,109
A02460,Product Page,138
A02460,Product Page,171
A02460,Event,197
A02461,Event,65
A02461,Website,83
A02461,Campaign,162
A02461,Campaign,134
A02461,Webinar,179
A02461,Event,82
A02461,Campaign,129
A02461,Website,108
A02461,Campaign,127
A02461,Product Page,271
A02461,Webinar,85
A02461,Webinar,60
A02461,Product Page,172
A02461,Product Page,91
A02462,Webinar,86
A02462,Product Page,160
A02462,Campaign,168
A02462,Webinar,223
A02462,Campaign,71
A02462,Product Page,156
A02462,Website,95
A02462,Campaign,155
A02463,Webinar,151
A02463,Product Page,239
A02463,Website,259
A02463,Webinar,238
A02463,Product Page,195
A02463,Product Page,267
A02463,Website,178
A02463,Event,131
A02463,Webinar,126
A02463,Product Page,155
A02463,Campaign,203
A02463,Website,87
A02464,Campaign,55
A02464,Webinar,71
A02464,Event,1
A02464,Campaign,13
A02464,Webinar,154
A02464,Website,132
A02464,Webinar,1
A02464,Product Page,5
A02464,Campaign,160
A02464,Campaign,1
A02464,Webinar,67
A02465,Campaign,74
A02465,Event,175
A02465,Webinar,76
A02465,Website,124
A02465,Campaign,199
A02465,Event,1
A02465,Webinar,96
A02465,Website,140
A02465,Product Page,221
A02466,Website,173
A02466,Campaign,132
A02466,Campaign,156
A02466,Campaign,220
A02466,Webinar,62
A02467,Webinar,46
A02467,Website,101
A02467,Webinar,140
A02467,Product Page,212
A02467,Webinar,192
A02467,Product Page,60
A02467,Webinar,211
A02467,Webinar,181
A02467,Campaign,135
A02467,Webinar,101
A02467,Product Page,96
A02468,Campaign,195
A02468,Product Page,123
A02468,Webinar,144
A02468,Website,42
A02468,Website,55
A02468,Product Page,228
A02468,Webinar,64
A02468,Webinar,97
A02468,Campaign,70
A02468,Website,63
A02468,Website,15
A02469,Campaign,90
A02469,Webinar,158
A02469,Campaign,80
A02469,Event,95
A02469,Event,128
A02469,Event,190
A02469,Product Page,92
A02469,Webinar,294
A02469,Event,169
A02469,Event,173
A02469,Product Page,132
A02469,Campaign,172
A02469,Product Page,214
A02469,Product Page,123
A02469,Website,120
A02469,Event,120
A02469,Webinar,96
A02470,Campaign,232
A02470,Campaign,89
A02470,Website,183
A02470,Event,271
A02470,Campaign,273
A02471,Website,149
A02471,Website,4
A02471,Website,80
A02471,Product Page,147
A02471,Website,115
A02471,Event,75
A02471,Event,214
A02471,Product Page,149
A02472,Website,62
A02472,Product Page,177
A02472,Webinar,136
A02472,Campaign,21
A02472,Product Page,177
A02472,Event,102
A02472,Campaign,76
A02473,Website,186
A02473,Webinar,183
A02473,Webinar,205
A02473,Campaign,44
A02473,Webinar,157
A02473,Campaign,206
A02473,Website,131
A02473,Webinar,93
A02474,Website,146
A02474,Website,63
A02474,Website,193
A02474,Campaign,139
A02475,Event,42
A02475,Event,154
A02475,Website,129
A02475,Campaign,187
A02475,Event,51
A02476,Event,164
A02476,Website,20
A02476,Website,56
A02476,Website,69
A02476,Campaign,182
A02476,Webinar,285
A02476,Campaign,61
A02476,Product Page,173
A02477,Webinar,197
A02477,Website,17
A02477,Website,120
A02477,Event,24
A02477,Product Page,60
A02477,Product Page,13
A02477,Website,166
A02477,Campaign,109
A02477,Product Page,49
A02477,Website,208
A02478,Webinar,60
A02478,Website,52
A02478,Product Page,123
A02478,Webinar,1
A02478,Product Page,213
A02478,Event,115
A02478,Product Page,4
A02478,Campaign,60
A02478,Product Page,10
A02478,Event,126
A02478,Website,73
A02478,Event,90
A02479,Campaign,197
A02479,Website,131
A02479,Webinar,32
A02479,Event,54
A02479,Webinar,1
A02479,Campaign,66
A02479,Product Page,1
A02479,Product Page,110
A02479,Event,200
A02479,Campaign,153
A02479,Website,28
A02479,Event,207
A02479,Event,169
A02480,Product Page,1
A02480,Webinar,31
A02480,Event,253
A02480,Webinar,34
A02480,Event,135
A02480,Campaign,121
A02480,Website,95
A02480,Website,1
A02480,Product Page,168
