account_id,product_family,product_engagement_score
A02634,AI & ML,24
A02634,Security,64
A02634,Applications,87
A02634,Integration,71
A02635,Infrastructure,49
A02635,Database,33
A02635,Analytics & Data,30
A02635,AI & ML,34
A02635,Security,67
A02635,Applications,59
A02635,Integration,83
A02636,Infrastructure,36
A02636,Database,65
A02636,Analytics & Data,94
A02636,AI & ML,32
A02636,Security,47
A02636,Applications,75
A02636,Integration,68
A02637,Infrastructure,50
A02637,Database,53
A02637,Analytics & Data,39
A02637,AI & ML,43
A02637,Security,32
A02637,Applications,48
A02637,Integration,40
A02638,Infrastructure,31
A02638,Database,44
A02638,Analytics & Data,62
A02638,AI & ML,73
A02638,Security,42
A02638,Applications,76
A02638,Integration,47
A02639,Infrastructure,28
A02639,Database,51
A02639,Analytics & Data,66
A02639,AI & ML,64
A02639,Security,20
A02639,Applications,42
A02639,Integration,62
A02640,Infrastructure,62
A02640,Database,24
A02640,Analytics & Data,40
A02640,AI & ML,47
A02640,Security,48
A02640,Applications,16
A02640,Integration,33
A02641,Infrastructure,78
A02641,Database,30
A02641,Analytics & Data,30
A02641,AI & ML,40
A02641,Security,56
A02641,Applications,31
A02641,Integration,42
A02642,Infrastructure,50
A02642,Database,24
A02642,Analytics & Data,29
A02642,AI & ML,57
A02642,Security,15
A02642,Applications,81
A02642,Integration,46
A02643,Infrastructure,35
A02643,Database,55
A02643,Analytics & Data,28
A02643,AI & ML,86
A02643,Security,47
A02643,Applications,42
A02643,Integration,28
A02644,Infrastructure,77
A02644,Database,52
A02644,Analytics & Data,33
A02644,AI & ML,70
A02644,Security,37
A02644,Applications,57
A02644,Integration,52
A02645,Infrastructure,43
A02645,Database,88
A02645,Analytics & Data,31
A02645,AI & ML,43
A02645,Security,43
A02645,Applications,39
A02645,Integration,81
A02646,Infrastructure,100
A02646,Database,53
A02646,Analytics & Data,31
A02646,AI & ML,42
A02646,Security,46
A02646,Applications,38
A02646,Integration,40
A02647,Infrastructure,51
A02647,Database,35
A02647,Analytics & Data,76
A02647,AI & ML,38
A02647,Security,49
A02647,Applications,33
A02647,Integration,35
A02648,Infrastructure,41
A02648,Database,62
A02648,Analytics & Data,25
A02648,AI & ML,46
A02648,Security,60
A02648,Applications,28
A02648,Integration,72
A02649,Infrastructure,44
A02649,Database,29
A02649,Analytics & Data,73
A02649,AI & ML,42
A02649,Security,54
A02649,Applications,50
A02649,Integration,90
A02650,Infrastructure,32
A02650,Database,55
A02650,Analytics & Data,55
A02650,AI & ML,22
A02650,Security,47
A02650,Applications,24
A02650,Integration,67
A02651,Infrastructure,91
A02651,Database,61
A02651,Analytics & Data,57
A02651,AI & ML,85
A02651,Security,66
A02651,Applications,42
A02651,Integration,38
A02652,Infrastructure,35
A02652,Database,51
A02652,Analytics & Data,37
A02652,AI & ML,36
A02652,Security,39
A02652,Applications,56
A02652,Integration,64
A02653,Infrastructure,74
A02653,Database,43
A02653,Analytics & Data,38
A02653,AI & ML,74
A02653,Security,65
A02653,Applications,43
A02653,Integration,59
A02654,Infrastructure,51
A02654,Database,74
A02654,Analytics & Data,39
A02654,AI & ML,44
A02654,Security,56
A02654,Applications,42
A02654,Integration,74
A02655,Infrastructure,57
A02655,Database,50
A02655,Analytics & Data,37
A02655,AI & ML,46
A02655,Security,66
A02655,Applications,37
A02655,Integration,40
A02656,Infrastructure,34
A02656,Database,26
A02656,Analytics & Data,40
A02656,AI & ML,45
A02656,Security,32
A02656,Applications,33
A02656,Integration,43
A02657,Infrastructure,93
A02657,Database,53
A02657,Analytics & Data,39
A02657,AI & ML,33
A02657,Security,73
A02657,Applications,59
A02657,Integration,37
A02658,Infrastructure,92
A02658,Database,76
A02658,Analytics & Data,28
A02658,AI & ML,95
A02658,Security,31
A02658,Applications,88
A02658,Integration,83
A02659,Infrastructure,39
A02659,Database,97
A02659,Analytics & Data,44
A02659,AI & ML,49
A02659,Security,29
A02659,Applications,23
A02659,Integration,39
A02660,Infrastructure,100
A02660,Database,44
A02660,Analytics & Data,56
A02660,AI & ML,44
A02660,Security,39
A02660,Applications,34
A02660,Integration,25
A02661,Infrastructure,39
A02661,Database,35
A02661,Analytics & Data,54
A02661,AI & ML,79
A02661,Security,32
A02661,Applications,60
A02661,Integration,56
A02662,Infrastructure,73
A02662,Database,70
A02662,Analytics & Data,80
A02662,AI & ML,100
A02662,Security,47
A02662,Applications,48
A02662,Integration,32
A02663,Infrastructure,35
A02663,Database,28
A02663,Analytics & Data,32
A02663,AI & ML,47
A02663,Security,86
A02663,Applications,66
A02663,Integration,29
A02664,Infrastructure,89
A02664,Database,33
A02664,Analytics & Data,54
A02664,AI & ML,41
A02664,Security,44
A02664,Applications,100
A02664,Integration,30
A02665,Infrastructure,24
A02665,Database,35
A02665,Analytics & Data,47
A02665,AI & ML,40
A02665,Security,54
A02665,Applications,53
A02665,Integration,37
A02666,Infrastructure,44
A02666,Database,26
A02666,Analytics & Data,67
A02666,AI & ML,35
A02666,Security,61
A02666,Applications,17
A02666,Integration,52
A02667,Infrastructure,48
A02667,Database,32
A02667,Analytics & Data,100
A02667,AI & ML,44
A02667,Security,79
A02667,Applications,56
A02667,Integration,34
A02668,Infrastructure,73
A02668,Database,26
A02668,Analytics & Data,46
A02668,AI & ML,44
A02668,Security,49
A02668,Applications,31
A02668,Integration,29
A02669,Infrastructure,71
A02669,Database,40
A02669,Analytics & Data,70
A02669,AI & ML,61
A02669,Security,69
A02669,Applications,37
A02669,Integration,41
A02670,Infrastructure,94
A02670,Database,62
A02670,Analytics & Data,51
A02670,AI & ML,47
A02670,Security,60
A02670,Applications,52
A02670,Integration,50
A02671,Infrastructure,44
A02671,Database,51
A02671,Analytics & Data,92
A02671,AI & ML,13
A02671,Security,57
A02671,Applications,64
A02671,Integration,39
A02672,Infrastructure,36
A02672,Database,46
A02672,Analytics & Data,73
A02672,AI & ML,82
A02672,Security,29
A02672,Applications,32
A02672,Integration,64
A02673,Infrastructure,49
A02673,Database,24
A02673,Analytics & Data,52
A02673,AI & ML,33
A02673,Security,40
A02673,Applications,32
A02673,Integration,55
A02674,Infrastructure,40
A02674,Database,72
A02674,Analytics & Data,39
A02674,AI & ML,53
A02674,Security,48
A02674,Applications,28
A02674,Integration,57
A02675,Infrastructure,22
A02675,Database,28
A02675,Analytics & Data,43
A02675,AI & ML,43
A02675,Security,47
A02675,Applications,38
A02675,Integration,63
A02676,Infrastructure,54
A02676,Database,42
A02676,Analytics & Data,19
A02676,AI & ML,35
A02676,Security,11
A02676,Applications,19
A02676,Integration,41
A02677,Infrastructure,46
A02677,Database,68
A02677,Analytics & Data,42
A02677,AI & ML,87
A02677,Security,31
A02677,Applications,65
A02677,Integration,40
A02678,Infrastructure,37
A02678,Database,40
A02678,Analytics & Data,76
A02678,AI & ML,42
A02678,Security,42
A02678,Applications,66
A02678,Integration,36
A02679,Infrastructure,63
A02679,Database,43
A02679,Analytics & Data,32
A02679,AI & ML,51
A02679,Security,78
A02679,Applications,24
A02679,Integration,46
A02680,Infrastructure,26
A02680,Database,54
A02680,Analytics & Data,69
A02680,AI & ML,43
A02680,Security,38
A02680,Applications,35
A02680,Integration,36
A02681,Infrastructure,24
A02681,Database,100
A02681,Analytics & Data,40
A02681,AI & ML,47
A02681,Security,50
A02681,Applications,96
A02681,Integration,28
A02682,Infrastructure,23
A02682,Database,31
A02682,Analytics & Data,45
A02682,AI & ML,35
A02682,Security,85
A02682,Applications,44
A02682,Integration,49
A02683,Infrastructure,66
A02683,Database,40
A02683,Analytics & Data,88
A02683,AI & ML,26
A02683,Security,33
A02683,Applications,42
A02683,Integration,99
A02684,Infrastructure,67
A02684,Database,40
A02684,Analytics & Data,38
A02684,AI & ML,55
A02684,Security,58
A02684,Applications,32
A02684,Integration,38
A02685,Infrastructure,51
A02685,Database,42
A02685,Analytics & Data,33
A02685,AI & ML,58
A02685,Security,55
A02685,Applications,92
A02685,Integration,35
A02686,Infrastructure,55
A02686,Database,52
A02686,Analytics & Data,42
A02686,AI & ML,54
A02686,Security,38
A02686,Applications,49
A02686,Integration,46
A02687,Infrastructure,43
A02687,Database,39
A02687,Analytics & Data,82
A02687,AI & ML,29
A02687,Security,51
A02687,Applications,96
A02687,Integration,51
A02688,Infrastructure,37
A02688,Database,31
A02688,Analytics & Data,38
A02688,AI & ML,79
A02688,Security,46
A02688,Applications,84
A02688,Integration,55
A02689,Infrastructure,49
A02689,Database,38
A02689,Analytics & Data,30
A02689,AI & ML,35
A02689,Security,28
A02689,Applications,38
A02689,Integration,58
A02690,Infrastructure,35
A02690,Database,61
A02690,Analytics & Data,37
A02690,AI & ML,50
A02690,Security,48
A02690,Applications,47
A02690,Integration,55
A02691,Infrastructure,36
A02691,Database,42
A02691,Analytics & Data,94
A02691,AI & ML,35
A02691,Security,62
A02691,Applications,96
A02691,Integration,30
A02692,Infrastructure,54
A02692,Database,28
A02692,Analytics & Data,40
A02692,AI & ML,51
A02692,Security,18
A02692,Applications,37
A02692,Integration,30
A02693,Infrastructure,29
A02693,Database,41
A02693,Analytics & Data,33
A02693,AI & ML,62
A02693,Security,25
A02693,Applications,53
A02693,Integration,56
A02694,Infrastructure,45
A02694,Database,52
A02694,Analytics & Data,88
A02694,AI & ML,39
A02694,Security,59
A02694,Applications,32
A02694,Integration,45
A02695,Infrastructure,89
A02695,Database,52
A02695,Analytics & Data,48
A02695,AI & ML,44
A02695,Security,69
A02695,Applications,43
A02695,Integration,61
A02696,Infrastructure,38
A02696,Database,43
A02696,Analytics & Data,45
A02696,AI & ML,66
A02696,Security,21
A02696,Applications,83
A02696,Integration,38
A02697,Infrastructure,44
A02697,Database,91
A02697,Analytics & Data,48
A02697,AI & ML,43
A02697,Security,61
A02697,Applications,58
A02697,Integration,42
A02698,Infrastructure,39
A02698,Database,69
A02698,Analytics & Data,39
A02698,AI & ML,39
A02698,Security,88
A02698,Applications,75
A02698,Integration,27
A02699,Infrastructure,45
A02699,Database,25
A02699,Analytics & Data,39
A02699,AI & ML,38
A02699,Security,49
A02699,Applications,47
A02699,Integration,91
A02700,Infrastructure,73
A02700,Database,53
A02700,Analytics & Data,41
A02700,AI & ML,51
A02700,Security,20
A02700,Applications,21
A02700,Integration,33
A02701,Infrastructure,40
A02701,Database,42
A02701,Analytics & Data,71
A02701,AI & ML,34
A02701,Security,55
A02701,Applications,41
A02701,Integration,41
A02702,Infrastructure,88
A02702,Database,58
A02702,Analytics & Data,77
A02702,AI & ML,37
A02702,Security,23
A02702,Applications,56
A02702,Integration,39
A02703,Infrastructure,65
A02703,Database,28
A02703,Analytics & Data,86
A02703,AI & ML,16
A02703,Security,48
A02703,Applications,27
A02703,Integration,41
A02704,Infrastructure,33
A02704,Database,51
A02704,Analytics & Data,82
A02704,AI & ML,31
A02704,Security,72
A02704,Applications,34
A02704,Integration,41
A02705,Infrastructure,67
A02705,Database,86
A02705,Analytics & Data,38
A02705,AI & ML,68
A02705,Security,53
A02705,Applications,73
A02705,Integration,49
A02706,Infrastructure,18
A02706,Database,38
A02706,Analytics & Data,38
A02706,AI & ML,29
A02706,Security,53
A02706,Applications,43
A02706,Integration,75
A02707,Infrastructure,32
A02707,Database,57
A02707,Analytics & Data,51
A02707,AI & ML,60
A02707,Security,51
A02707,Applications,62
A02707,Integration,35
A02708,Infrastructure,47
A02708,Database,42
A02708,Analytics & Data,44
A02708,AI & ML,43
A02708,Security,68
A02708,Applications,43
A02708,Integration,39
A02709,Infrastructure,51
A02709,Database,75
A02709,Analytics & Data,62
A02709,AI & ML,24
A02709,Security,42
A02709,Applications,78
A02709,Integration,35
A02710,Infrastructure,21
A02710,Database,53
A02710,Analytics & Data,34
A02710,AI & ML,26
A02710,Security,55
A02710,Applications,36
A02710,Integration,45
A02711,Infrastructure,39
A02711,Database,59
A02711,Analytics & Data,53
A02711,AI & ML,28
A02711,Security,44
A02711,Applications,37
A02711,Integration,30
A02712,Infrastructure,66
A02712,Database,53
A02712,Analytics & Data,40
A02712,AI & ML,100
A02712,Security,47
A02712,Applications,25
A02712,Integration,22
A02713,Infrastructure,45
A02713,Database,28
A02713,Analytics & Data,88
A02713,AI & ML,35
A02713,Security,70
A02713,Applications,87
A02713,Integration,96
A02714,Infrastructure,73
A02714,Database,49
A02714,Analytics & Data,68
A02714,AI & ML,31
A02714,Security,43
A02714,Applications,59
A02714,Integration,44
A02715,Infrastructure,23
A02715,Database,89
A02715,Analytics & Data,34
A02715,AI & ML,45
A02715,Security,47
A02715,Applications,59
A02715,Integration,52
A02716,Infrastructure,31
A02716,Database,69
A02716,Analytics & Data,68
A02716,AI & ML,68
A02716,Security,46
A02716,Applications,60
A02716,Integration,29
A02717,Infrastructure,38
A02717,Database,54
A02717,Analytics & Data,78
A02717,AI & ML,58
A02717,Security,67
A02717,Applications,37
A02717,Integration,55
A02718,Infrastructure,39
A02718,Database,17
A02718,Analytics & Data,8
A02718,AI & ML,68
A02718,Security,34
A02718,Applications,43
A02718,Integration,47
A02719,Infrastructure,56
A02719,Database,45
A02719,Analytics & Data,75
A02719,AI & ML,45
A02719,Security,49
A02719,Applications,36
A02719,Integration,44
A02720,Infrastructure,51
A02720,Database,48
A02720,Analytics & Data,39
A02720,AI & ML,35
A02720,Security,45
A02720,Applications,66
A02720,Integration,32
A02721,Infrastructure,77
A02721,Database,63
A02721,Analytics & Data,27
A02721,AI & ML,40
A02721,Security,31
A02721,Applications,100
A02721,Integration,34
A02722,Infrastructure,19
A02722,Database,25
A02722,Analytics & Data,41
A02722,AI & ML,69
A02722,Security,30
A02722,Applications,45
A02722,Integration,25
A02723,Infrastructure,40
A02723,Database,50
A02723,Analytics & Data,34
A02723,AI & ML,49
A02723,Security,49
A02723,Applications,47
A02723,Integration,45
A02724,Infrastructure,44
A02724,Database,47
A02724,Analytics & Data,38
A02724,AI & ML,42
A02724,Security,26
A02724,Applications,38
A02724,Integration,38
A02725,Infrastructure,34
A02725,Database,27
A02725,Analytics & Data,34
A02725,AI & ML,27
A02725,Security,40
A02725,Applications,77
A02725,Integration,29
A02726,Infrastructure,37
A02726,Database,41
A02726,Analytics & Data,62
A02726,AI & ML,38
A02726,Security,23
A02726,Applications,65
A02726,Integration,55
A02727,Infrastructure,41
A02727,Database,90
A02727,Analytics & Data,40
A02727,AI & ML,34
A02727,Security,43
A02727,Applications,40
A02727,Integration,45
A02728,Infrastructure,48
A02728,Database,43
A02728,Analytics & Data,44
A02728,AI & ML,39
A02728,Security,53
A02728,Applications,21
A02728,Integration,77
A02729,Infrastructure,42
A02729,Database,35
A02729,Analytics & Data,35
A02729,AI & ML,34
A02729,Security,84
A02729,Applications,39
A02729,Integration,44
A02730,Infrastructure,58
A02730,Database,67
A02730,Analytics & Data,32
A02730,AI & ML,30
A02730,Security,31
A02730,Applications,45
A02730,Integration,28
A02731,Infrastructure,44
A02731,Database,43
A02731,Analytics & Data,59
A02731,AI & ML,39
A02731,Security,55
A02731,Applications,22
A02731,Integration,99
A02732,Infrastructure,58
A02732,Database,39
A02732,Analytics & Data,37
A02732,AI & ML,32
A02732,Security,85
A02732,Applications,89
A02732,Integration,86
A02733,Infrastructure,79
A02733,Database,86
A02733,Analytics & Data,43
A02733,AI & ML,44
A02733,Security,70
A02733,Applications,40
A02733,Integration,36
A02734,Infrastructure,31
A02734,Database,59
A02734,Analytics & Data,43
A02734,AI & ML,44
A02734,Security,59
A02734,Applications,30
A02734,Integration,47
A02735,Infrastructure,39
A02735,Database,41
A02735,Analytics & Data,43
A02735,AI & ML,49
A02735,Security,68
A02735,Applications,51
A02735,Integration,50
A02736,Infrastructure,68
A02736,Database,74
A02736,Analytics & Data,54
A02736,AI & ML,39
A02736,Security,42
A02736,Applications,19
A02736,Integration,27
A02737,Infrastructure,44
A02737,Database,51
A02737,Analytics & Data,47
A02737,AI & ML,46
A02737,Security,52
A02737,Applications,31
A02737,Integration,47
A02738,Infrastructure,27
A02738,Database,22
A02738,Analytics & Data,39
A02738,AI & ML,43
A02738,Security,100
A02738,Applications,73
A02738,Integration,87
A02739,Infrastructure,35
A02739,Database,51
A02739,Analytics & Data,38
A02739,AI & ML,35
A02739,Security,37
A02739,Applications,46
A02739,Integration,59
A02740,Infrastructure,36
A02740,Database,32
A02740,Analytics & Data,62
A02740,AI & ML,60
A02740,Security,39
A02740,Applications,39
A02740,Integration,89
A02741,Infrastructure,23
A02741,Database,55
A02741,Analytics & Data,45
A02741,AI & ML,37
A02741,Security,51
A02741,Applications,66
A02741,Integration,61
A02742,Infrastructure,19
A02742,Database,64
A02742,Analytics & Data,42
A02742,AI & ML,36
A02742,Security,42
A02742,Applications,79
A02742,Integration,54
A02743,Infrastructure,33
A02743,Database,27
A02743,Analytics & Data,30
A02743,AI & ML,21
A02743,Security,55
A02743,Applications,44
A02743,Integration,47
A02744,Infrastructure,90
A02744,Database,64
A02744,Analytics & Data,55
A02744,AI & ML,23
A02744,Security,83
A02744,Applications,33
A02744,Integration,51
A02745,Infrastructure,38
A02745,Database,69
A02745,Analytics & Data,22
A02745,AI & ML,52
A02745,Security,51
A02745,Applications,35
A02745,Integration,51
A02746,Infrastructure,51
A02746,Database,49
A02746,Analytics & Data,47
A02746,AI & ML,100
A02746,Security,79
A02746,Applications,29
A02746,Integration,55
A02747,Infrastructure,29
A02747,Database,20
A02747,Analytics & Data,37
A02747,AI & ML,36
A02747,Security,56
A02747,Applications,20
A02747,Integration,82
A02748,Infrastructure,38
A02748,Database,16
A02748,Analytics & Data,49
A02748,AI & ML,80
A02748,Security,23
A02748,Applications,55
A02748,Integration,54
A02749,Infrastructure,30
A02749,Database,35
A02749,Analytics & Data,42
A02749,AI & ML,37
A02749,Security,91
A02749,Applications,35
A02749,Integration,90
A02750,Infrastructure,37
A02750,Database,26
A02750,Analytics & Data,58
A02750,AI & ML,26
A02750,Security,68
A02750,Applications,52
A02750,Integration,32
A02751,Infrastructure,30
A02751,Database,43
A02751,Analytics & Data,33
A02751,AI & ML,43
A02751,Security,40
A02751,Applications,70
A02751,Integration,72
A02752,Infrastructure,81
A02752,Database,21
A02752,Analytics & Data,59
A02752,AI & ML,22
A02752,Security,31
A02752,Applications,32
A02752,Integration,41
A02753,Infrastructure,60
A02753,Database,36
A02753,Analytics & Data,53
A02753,AI & ML,30
A02753,Security,48
A02753,Applications,95
A02753,Integration,46
A02754,Infrastructure,36
A02754,Database,40
A02754,Analytics & Data,63
A02754,AI & ML,28
A02754,Security,45
A02754,Applications,62
A02754,Integration,45
A02755,Infrastructure,92
A02755,Database,100
A02755,Analytics & Data,26
A02755,AI & ML,84
A02755,Security,40
A02755,Applications,89
A02755,Integration,62
A02756,Infrastructure,41
A02756,Database,41
A02756,Analytics & Data,58
A02756,AI & ML,53
A02756,Security,25
A02756,Applications,41
A02756,Integration,39
A02757,Infrastructure,28
A02757,Database,46
A02757,Analytics & Data,33
A02757,AI & ML,52
A02757,Security,49
A02757,Applications,46
A02757,Integration,37
A02758,Infrastructure,24
A02758,Database,59
A02758,Analytics & Data,43
A02758,AI & ML,81
A02758,Security,74
A02758,Applications,66
A02758,Integration,85
A02759,Infrastructure,33
A02759,Database,53
A02759,Analytics & Data,83
A02759,AI & ML,90
A02759,Security,92
A02759,Applications,62
A02759,Integration,35
A02760,Infrastructure,45
A02760,Database,60
A02760,Analytics & Data,53
A02760,AI & ML,96
A02760,Security,39
A02760,Applications,23
A02760,Integration,45
A02761,Infrastructure,89
A02761,Database,72
A02761,Analytics & Data,56
A02761,AI & ML,50
A02761,Security,42
A02761,Applications,52
A02761,Integration,35
A02762,Infrastructure,55
A02762,Database,100
A02762,Analytics & Data,67
A02762,AI & ML,41
A02762,Security,29
A02762,Applications,42
A02762,Integration,27
A02763,Infrastructure,53
A02763,Database,45
A02763,Analytics & Data,49
A02763,AI & ML,42
A02763,Security,48
A02763,Applications,45
A02763,Integration,52
A02764,Infrastructure,40
A02764,Database,48
A02764,Analytics & Data,64
A02764,AI & ML,28
A02764,Security,90
A02764,Applications,24
A02764,Integration,51
A02765,Infrastructure,57
A02765,Database,75
A02765,Analytics & Data,85
A02765,AI & ML,39
A02765,Security,25
A02765,Applications,63
A02765,Integration,77
A02766,Infrastructure,33
A02766,Database,57
A02766,Analytics & Data,40
A02766,AI & ML,47
A02766,Security,38
A02766,Applications,84
A02766,Integration,32
A02767,Infrastructure,54
A02767,Database,44
A02767,Analytics & Data,44
A02767,AI & ML,70
A02767,Security,59
A02767,Applications,99
A02767,Integration,41
A02768,Infrastructure,60
A02768,Database,44
A02768,Analytics & Data,58
A02768,AI & ML,41
A02768,Security,33
A02768,Applications,43
A02768,Integration,47
A02769,Infrastructure,43
A02769,Database,53
A02769,Analytics & Data,48
A02769,AI & ML,58
A02769,Security,43
A02769,Applications,76
A02769,Integration,31
A02770,Infrastructure,27
A02770,Database,46
A02770,Analytics & Data,56
A02770,AI & ML,40
A02770,Security,41
A02770,Applications,38
A02770,Integration,39
A02771,Infrastructure,29
A02771,Database,79
A02771,Analytics & Data,57
A02771,AI & ML,35
A02771,Security,61
A02771,Applications,34
A02771,Integration,69
A02772,Infrastructure,42
A02772,Database,74
A02772,Analytics & Data,62
A02772,AI & ML,36
A02772,Security,35
A02772,Applications,53
A02772,Integration,60
A02773,Infrastructure,36
A02773,Database,45
A02773,Analytics & Data,29
A02773,AI & ML,27
A02773,Security,32
A02773,Applications,55
A02773,Integration,42
A02774,Infrastructure,58
A02774,Database,63
A02774,Analytics & Data,24
A02774,AI & ML,47
A02774,Security,86
A02774,Applications,54
A02774,Integration,54
A02775,Infrastructure,68
A02775,Database,40
A02775,Analytics & Data,47
A02775,AI & ML,36
A02775,Security,87
A02775,Applications,84
A02775,Integration,56
A02776,Infrastructure,57
A02776,Database,45
A02776,Analytics & Data,44
A02776,AI & ML,63
A02776,Security,37
A02776,Applications,43
A02776,Integration,67
A02777,Infrastructure,42
A02777,Database,25
A02777,Analytics & Data,36
A02777,AI & ML,42
A02777,Security,89
A02777,Applications,42
A02777,Integration,22
A02778,Infrastructure,77
A02778,Database,41
A02778,Analytics & Data,71
A02778,AI & ML,87
A02778,Security,55
A02778,Applications,30
A02778,Integration,86
A02779,Infrastructure,21
A02779,Database,45
A02779,Analytics & Data,56
A02779,AI & ML,43
A02779,Security,74
A02779,Applications,10
A02779,Integration,39
A02780,Infrastructure,83
A02780,Database,20
A02780,Analytics & Data,79
A02780,AI & ML,62
A02780,Security,60
A02780,Applications,50
A02780,Integration,50
A02781,Infrastructure,22
A02781,Database,26
A02781,Analytics & Data,51
A02781,AI & ML,39
A02781,Security,100
A02781,Applications,89
A02781,Integration,58
A02782,Infrastructure,87
A02782,Database,40
A02782,Analytics & Data,100
A02782,AI & ML,44
A02782,Security,63
A02782,Applications,28
A02782,Integration,37
A02783,Infrastructure,73
A02783,Database,51
A02783,Analytics & Data,89
A02783,AI & ML,38
A02783,Security,47
A02783,Applications,43
A02783,Integration,32
A02784,Infrastructure,85
A02784,Database,47
A02784,Analytics & Data,61
A02784,AI & ML,92
A02784,Security,95
A02784,Applications,64
A02784,Integration,62
A02785,Infrastructure,81
A02785,Database,81
A02785,Analytics & Data,47
A02785,AI & ML,30
A02785,Security,48
A02785,Applications,78
A02785,Integration,47
A02786,Infrastructure,100
A02786,Database,83
A02786,Analytics & Data,26
A02786,AI & ML,33
A02786,Security,43
A02786,Applications,63
A02786,Integration,60
A02787,Infrastructure,69
A02787,Database,37
A02787,Analytics & Data,56
A02787,AI & ML,69
A02787,Security,83
A02787,Applications,28
A02787,Integration,35
A02788,Infrastructure,49
A02788,Database,45
A02788,Analytics & Data,43
A02788,AI & ML,43
A02788,Security,31
A02788,Applications,31
A02788,Integration,36
A02789,Infrastructure,33
A02789,Database,35
A02789,Analytics & Data,44
A02789,AI & ML,100
A02789,Security,38
A02789,Applications,40
A02789,Integration,36
A02790,Infrastructure,61
A02790,Database,38
A02790,Analytics & Data,75
A02790,AI & ML,80
A02790,Security,40
A02790,Applications,43
A02790,Integration,38
A02791,Infrastructure,35
A02791,Database,57
A02791,Analytics & Data,44
A02791,AI & ML,37
A02791,Security,59
A02791,Applications,100
A02791,Integration,30
A02792,Infrastructure,85
A02792,Database,96
A02792,Analytics & Data,41
A02792,AI & ML,27
A02792,Security,16
A02792,Applications,33
A02792,Integration,39
A02793,Infrastructure,18
A02793,Database,24
A02793,Analytics & Data,73
A02793,AI & ML,53
A02793,Security,31
A02793,Applications,24
A02793,Integration,42
A02794,Infrastructure,60
A02794,Database,85
A02794,Analytics & Data,25
A02794,AI & ML,71
A02794,Security,84
A02794,Applications,40
A02794,Integration,36
A02795,Infrastructure,49
A02795,Database,100
A02795,Analytics & Data,49
A02795,AI & ML,36
A02795,Security,23
A02795,Applications,40
A02795,Integration,47
A02796,Infrastructure,43
A02796,Database,29
A02796,Analytics & Data,39
A02796,AI & ML,47
A02796,Security,49
A02796,Applications,43
A02796,Integration,36
A02797,Infrastructure,25
A02797,Database,73
A02797,Analytics & Data,45
A02797,AI & ML,42
A02797,Security,76
A02797,Applications,89
A02797,Integration,39
A02798,Infrastructure,30
A02798,Database,53
A02798,Analytics & Data,61
A02798,AI & ML,25
A02798,Security,46
A02798,Applications,55
A02798,Integration,48
A02799,Infrastructure,29
A02799,Database,33
A02799,Analytics & Data,31
A02799,AI & ML,84
A02799,Security,65
A02799,Applications,62
A02799,Integration,25
A02800,Infrastructure,72
A02800,Database,80
A02800,Analytics & Data,73
A02800,AI & ML,49
A02800,Security,41
A02800,Applications,49
A02800,Integration,52
A02801,Infrastructure,47
A02801,Database,92
A02801,Analytics & Data,63
A02801,AI & ML,47
A02801,Security,56
A02801,Applications,45
A02801,Integration,48
A02802,Infrastructure,69
A02802,Database,49
A02802,Analytics & Data,27
A02802,AI & ML,34
A02802,Security,44
A02802,Applications,62
A02802,Integration,42
A02803,Infrastructure,41
A02803,Database,75
A02803,Analytics & Data,33
A02803,AI & ML,39
A02803,Security,65
A02803,Applications,16
A02803,Integration,46
A02804,Infrastructure,70
A02804,Database,33
A02804,Analytics & Data,46
A02804,AI & ML,41
A02804,Security,43
A02804,Applications,21
A02804,Integration,50
A02805,Infrastructure,18
A02805,Database,29
A02805,Analytics & Data,72
A02805,AI & ML,34
A02805,Security,62
A02805,Applications,46
A02805,Integration,43
A02806,Infrastructure,63
A02806,Database,35
A02806,Analytics & Data,32
A02806,AI & ML,40
A02806,Security,49
A02806,Applications,28
A02806,Integration,68
A02807,Infrastructure,71
A02807,Database,100
A02807,Analytics & Data,40
A02807,AI & ML,36
A02807,Security,69
A02807,Applications,54
A02807,Integration,74
A02808,Infrastructure,47
A02808,Database,45
A02808,Analytics & Data,67
A02808,AI & ML,32
A02808,Security,36
A02808,Applications,38
A02808,Integration,37
A02809,Infrastructure,67
A02809,Database,44
A02809,Analytics & Data,38
A02809,AI & ML,26
A02809,Security,75
A02809,Applications,86
A02809,Integration,40
A02810,Infrastructure,52
A02810,Database,50
A02810,Analytics & Data,45
A02810,AI & ML,49
A02810,Security,57
A02810,Applications,37
A02810,Integration,55
A02811,Infrastructure,71
A02811,Database,46
A02811,Analytics & Data,27
A02811,AI & ML,34
A02811,Security,31
A02811,Applications,54
A02811,Integration,60
A02812,Infrastructure,26
A02812,Database,44
A02812,Analytics & Data,86
A02812,AI & ML,31
A02812,Security,92
A02812,Applications,41
A02812,Integration,64
A02813,Infrastructure,49
A02813,Database,39
A02813,Analytics & Data,64
A02813,AI & ML,44
A02813,Security,94
A02813,Applications,54
A02813,Integration,17
A02814,Infrastructure,66
A02814,Database,36
A02814,Analytics & Data,53
A02814,AI & ML,20
A02814,Security,71
A02814,Applications,63
A02814,Integration,100
A02815,Infrastructure,44
A02815,Database,38
A02815,Analytics & Data,84
A02815,AI & ML,49
A02815,Security,86
A02815,Applications,71
A02815,Integration,47
