account_id,product_family,amount,status,weighted_amount
A02233,Database,1183666,Open,887749.5
A02233,Security,2022360,Open,1516770.0
A02233,Applications,543008,Open,407256.0
A02234,Infrastructure,603303,Lost,0.0
A02235,Infrastructure,2772848,Open,2079636.0
A02236,Infrastructure,1098170,Open,823627.5
A02236,AI & ML,1384877,Open,1038657.75
A02236,Security,1055862,Open,791896.5
A02236,Applications,1406868,Open,1055151.0
A02236,Integration,3624332,Open,2718249.0
A02238,Analytics & Data,6664436,Open,4998327.0
A02239,Security,2578691,Open,1934018.25
A02239,Integration,686304,Open,514728.0
A02240,AI & ML,889006,Closed,0.0
A02240,Security,620786,Won,0.0
A02240,Integration,1568760,Open,1176570.0
A02241,Security,2043062,Open,1532296.5
A02242,Infrastructure,524173,Open,393129.75
A02242,Analytics & Data,713296,Open,534972.0
A02242,Applications,2138156,Open,1603617.0
A02242,Integration,598938,Open,449203.5
A02243,AI & ML,2218624,Open,1663968.0
A02243,Integration,808019,Won,0.0
A02244,Infrastructure,3445233,Open,2583924.75
A02244,Database,3036452,Open,2277339.0
A02245,AI & ML,284649,Open,213486.75
A02245,Security,539115,Open,404336.25
A02245,Applications,2706615,Open,2029961.25
A02245,Integration,2142207,Open,1606655.25
A02246,Infrastructure,1543398,Open,1157548.5
A02246,Analytics & Data,1471940,Open,1103955.0
A02246,AI & ML,722204,Open,541653.0
A02247,Database,3594580,Open,2695935.0
A02247,Analytics & Data,1228713,Open,921534.75
A02247,AI & ML,2995833,Closed,0.0
A02247,Applications,349252,Open,261939.0
A02248,Analytics & Data,1008861,Open,756645.75
A02248,Security,3539560,Open,2654670.0
A02248,Applications,1834472,Open,1375854.0
A02248,Integration,4339290,Open,3254467.5
A02249,AI & ML,2378900,Open,1784175.0
A02250,Database,541268,Open,405951.0
A02250,AI & ML,1997814,Closed,0.0
A02250,Security,573577,Open,430182.75
A02251,Database,2860624,Open,2145468.0
A02251,Analytics & Data,1701168,Won,0.0
A02252,AI & ML,860061,Open,645045.75
A02253,Database,2530276,Open,1897707.0
A02253,Analytics & Data,1184468,Open,888351.0
A02253,Applications,1506836,Open,1130127.0
A02254,Infrastructure,428097,Won,0.0
A02254,Database,4320394,Lost,0.0
A02254,AI & ML,2596478,Open,1947358.5
A02254,Applications,4792551,Won,0.0
A02255,Security,2007139,Open,1505354.25
A02255,Integration,1745632,Open,1309224.0
A02256,Database,1486903,Open,1115177.25
A02256,Analytics & Data,3546595,Lost,0.0
A02256,AI & ML,640959,Lost,0.0
A02256,Security,2291074,Open,1718305.5
A02256,Integration,1839524,Open,1379643.0
A02257,Infrastructure,1533690,Won,0.0
A02257,Database,791083,Open,593312.25
A02257,Analytics & Data,3975689,Open,2981766.75
A02258,Database,1244995,Open,933746.25
A02258,Analytics & Data,2086567,Open,1564925.25
A02259,Database,859865,Won,0.0
A02259,Analytics & Data,3211187,Open,2408390.25
A02259,Security,566448,Open,424836.0
A02259,Integration,510583,Open,382937.25
A02260,Infrastructure,1306723,Open,980042.25
A02260,Database,1680259,Open,1260194.25
A02260,Security,2897126,Open,2172844.5
A02260,Applications,1604711,Won,0.0
A02261,Analytics & Data,1986234,Open,1489675.5
A02261,AI & ML,2555849,Open,1916886.75
A02261,Applications,1559529,Open,1169646.75
A02262,Database,2029313,Lost,0.0
A02262,Analytics & Data,1639989,Lost,0.0
A02262,Security,291644,Open,218733.0
A02262,Applications,1122303,Lost,0.0
A02264,Infrastructure,1673999,Open,1255499.25
A02264,Applications,2204059,Open,1653044.25
A02265,Applications,1414580,Open,1060935.0
A02267,Analytics & Data,322548,Open,241911.0
A02268,Security,1124190,Open,843142.5
A02269,Infrastructure,642205,Open,481653.75
A02269,Database,6232219,Closed,0.0
A02269,Analytics & Data,1095467,Open,821600.25
A02270,Database,1094365,Closed,0.0
A02270,AI & ML,833359,Open,625019.25
A02270,Integration,2998017,Open,2248512.75
A02271,Infrastructure,1776889,Lost,0.0
A02271,Database,325123,Open,243842.25
A02271,AI & ML,1800450,Open,1350337.5
A02271,Integration,2144133,Open,1608099.75
A02272,Database,745872,Open,559404.0
A02272,Analytics & Data,4208775,Closed,0.0
A02272,Security,655526,Open,491644.5
A02273,Applications,2512552,Open,1884414.0
A02275,Infrastructure,1871862,Won,0.0
A02275,Database,3318841,Open,2489130.75
A02275,Analytics & Data,511899,Open,383924.25
A02275,Security,305020,Open,228765.0
A02276,Database,2701864,Open,2026398.0
A02276,AI & ML,660511,Lost,0.0
A02277,Database,769737,Open,577302.75
A02277,Security,3422050,Open,2566537.5
A02277,Integration,3355054,Lost,0.0
A02279,Database,1980135,Open,1485101.25
A02279,Security,3479763,Open,2609822.25
A02280,Infrastructure,614628,Open,460971.0
A02280,Analytics & Data,3102433,Open,2326824.75
A02280,AI & ML,3620466,Won,0.0
A02281,Database,2169289,Open,1626966.75
A02281,Security,703112,Open,527334.0
A02281,Integration,2459244,Open,1844433.0
A02282,Integration,917683,Open,688262.25
A02283,AI & ML,667113,Open,500334.75
A02283,Security,1004668,Open,753501.0
A02283,Applications,414791,Open,311093.25
A02284,Database,2974270,Open,2230702.5
A02284,Analytics & Data,1399819,Won,0.0
A02286,Database,1573084,Open,1179813.0
A02286,Analytics & Data,881558,Open,661168.5
A02286,AI & ML,1161520,Open,871140.0
A02288,Applications,1944077,Open,1458057.75
A02289,Infrastructure,2489280,Open,1866960.0
A02289,Analytics & Data,1779376,Lost,0.0
A02289,AI & ML,1160304,Open,870228.0
A02289,Integration,2321540,Open,1741155.0
A02290,AI & ML,2182525,Closed,0.0
A02290,Applications,2620071,Open,1965053.25
A02291,Analytics & Data,1991181,Open,1493385.75
A02292,AI & ML,995543,Closed,0.0
A02293,Database,1291151,Open,968363.25
A02293,Security,2482457,Open,1861842.75
A02294,Database,336182,Open,252136.5
A02295,Analytics & Data,2150393,Open,1612794.75
A02295,Security,4615195,Open,3461396.25
A02295,Applications,1278111,Open,958583.25
A02296,AI & ML,1485349,Open,1114011.75
A02297,Analytics & Data,5016514,Open,3762385.5
A02297,AI & ML,3124159,Open,2343119.25
A02297,Integration,4856392,Open,3642294.0
A02298,Analytics & Data,2662791,Open,1997093.25
A02299,Analytics & Data,541318,Lost,0.0
A02299,AI & ML,516149,Closed,0.0
A02300,Infrastructure,2341907,Open,1756430.25
A02300,Applications,655519,Won,0.0
A02301,Database,1476443,Lost,0.0
A02301,Integration,2901108,Open,2175831.0
A02302,AI & ML,2939690,Open,2204767.5
A02303,Analytics & Data,1138972,Open,854229.0
A02303,Applications,596941,Open,447705.75
A02304,Database,688487,Closed,0.0
A02304,AI & ML,2376476,Open,1782357.0
A02304,Integration,7293176,Open,5469882.0
A02305,Infrastructure,900050,Open,675037.5
A02305,Analytics & Data,1550378,Open,1162783.5
A02305,Applications,968163,Open,726122.25
A02306,Integration,914825,Lost,0.0
A02307,Analytics & Data,2364682,Open,1773511.5
A02307,Integration,3993419,Open,2995064.25
A02308,Infrastructure,2500366,Won,0.0
A02308,AI & ML,1781864,Open,1336398.0
A02308,Security,834209,Closed,0.0
A02308,Applications,1002079,Won,0.0
A02309,Database,1815429,Open,1361571.75
A02309,Analytics & Data,2861862,Open,2146396.5
A02310,Infrastructure,3218426,Open,2413819.5
A02310,Database,617835,Open,463376.25
A02310,AI & ML,1875214,Open,1406410.5
A02310,Integration,2566005,Open,1924503.75
A02311,Database,828069,Open,621051.75
A02311,Security,2921206,Open,2190904.5
A02311,Integration,8505383,Lost,0.0
A02313,Database,2824915,Lost,0.0
A02313,Analytics & Data,1623587,Open,1217690.25
A02313,AI & ML,2753303,Open,2064977.25
A02313,Applications,2666315,Won,0.0
A02314,Infrastructure,1687099,Open,1265324.25
A02314,AI & ML,314848,Open,236136.0
A02315,Applications,3653208,Open,2739906.0
A02316,Analytics & Data,1065886,Open,799414.5
A02317,Security,4510796,Open,3383097.0
A02318,AI & ML,338609,Won,0.0
A02318,Integration,1751121,Open,1313340.75
A02319,Analytics & Data,1334934,Open,1001200.5
A02320,Infrastructure,514609,Open,385956.75
A02320,Database,1218411,Open,913808.25
A02320,Security,1024772,Open,768579.0
A02320,Applications,1072706,Open,804529.5
A02321,Security,3617943,Open,2713457.25
A02322,Infrastructure,1731058,Open,1298293.5
A02322,Applications,4320997,Open,3240747.75
A02323,Database,888820,Open,666615.0
A02323,AI & ML,1357767,Open,1018325.25
A02323,Security,1919290,Open,1439467.5
A02323,Applications,480165,Open,360123.75
A02324,Database,1867308,Open,1400481.0
A02324,AI & ML,800081,Open,600060.75
A02324,Security,1522837,Open,1142127.75
A02325,AI & ML,3005338,Open,2254003.5
A02326,Analytics & Data,1138683,Won,0.0
A02326,Security,2407307,Won,0.0
A02327,Database,1046317,Open,784737.75
A02327,Analytics & Data,635990,Lost,0.0
A02327,AI & ML,705869,Open,529401.75
A02327,Security,714605,Open,535953.75
A02327,Integration,3968851,Lost,0.0
A02328,AI & ML,2999480,Open,2249610.0
A02328,Integration,2744097,Open,2058072.75
A02329,Database,399801,Open,299850.75
A02329,Analytics & Data,519016,Lost,0.0
A02329,Applications,1116603,Open,837452.25
A02331,Database,1414649,Open,1060986.75
A02331,AI & ML,1225901,Open,919425.75
A02332,Infrastructure,554727,Lost,0.0
A02332,Database,3146687,Open,2360015.25
A02333,Analytics & Data,2072550,Open,1554412.5
A02334,Infrastructure,2589734,Won,0.0
A02334,Database,735865,Open,551898.75
A02334,Applications,260166,Lost,0.0
A02334,Integration,433662,Open,325246.5
A02335,Infrastructure,1887627,Open,1415720.25
A02335,Database,1392298,Open,1044223.5
A02336,Infrastructure,1070565,Open,802923.75
A02336,Database,1472045,Open,1104033.75
A02337,Infrastructure,6649718,Won,0.0
A02337,Database,3452473,Won,0.0
A02337,Integration,1674172,Open,1255629.0
A02339,Analytics & Data,680751,Open,510563.25
A02340,AI & ML,2044764,Won,0.0
A02340,Security,606283,Open,454712.25
A02341,Infrastructure,1986881,Won,0.0
A02341,Database,3991296,Closed,0.0
A02341,Analytics & Data,372073,Open,279054.75
A02341,AI & ML,1073243,Lost,0.0
A02341,Security,1587161,Open,1190370.75
A02342,Security,397331,Open,297998.25
A02342,Applications,681662,Open,511246.5
A02342,Integration,2164341,Lost,0.0
A02343,Infrastructure,2771173,Open,2078379.75
A02343,Database,3393740,Open,2545305.0
A02343,Analytics & Data,2326247,Open,1744685.25
A02343,AI & ML,1404419,Open,1053314.25
A02343,Applications,2623494,Lost,0.0
A02344,AI & ML,3349686,Lost,0.0
A02345,Infrastructure,1489720,Lost,0.0
A02345,Database,937847,Open,703385.25
A02345,Analytics & Data,1035505,Closed,0.0
A02346,Infrastructure,389318,Open,291988.5
A02346,AI & ML,1206837,Won,0.0
A02346,Applications,1050058,Closed,0.0
A02347,Infrastructure,588634,Open,441475.5
A02347,Database,5166474,Won,0.0
A02347,Analytics & Data,365222,Lost,0.0
A02347,AI & ML,557345,Open,418008.75
A02347,Security,828132,Open,621099.0
A02348,Security,522132,Open,391599.0
A02349,Infrastructure,574720,Lost,0.0
A02349,Database,747896,Open,560922.0
A02349,Security,1823621,Closed,0.0
A02350,Database,1836427,Closed,0.0
A02350,Applications,4249666,Open,3187249.5
A02351,Database,3236962,Open,2427721.5
A02352,Database,1224133,Open,918099.75
A02352,AI & ML,1252118,Open,939088.5
A02352,Applications,1159260,Won,0.0
A02352,Integration,1881317,Closed,0.0
A02353,Database,1276068,Open,957051.0
A02353,Analytics & Data,2040447,Lost,0.0
A02353,Applications,1805656,Open,1354242.0
A02354,Database,2060617,Open,1545462.75
A02355,Database,3039840,Open,2279880.0
A02355,AI & ML,2082312,Closed,0.0
A02356,Security,2564866,Open,1923649.5
A02357,Database,305090,Open,228817.5
A02358,Database,1327652,Open,995739.0
A02358,Analytics & Data,1678663,Closed,0.0
A02358,AI & ML,1389200,Open,1041900.0
A02359,Infrastructure,3372469,Open,2529351.75
A02359,AI & ML,297344,Won,0.0
A02359,Applications,702002,Open,526501.5
A02360,Security,3230761,Lost,0.0
A02361,Infrastructure,4821108,Open,3615831.0
A02361,Integration,669658,Open,502243.5
A02362,Infrastructure,3246319,Open,2434739.25
A02362,Analytics & Data,840008,Open,630006.0
A02362,AI & ML,551490,Open,413617.5
A02363,Security,972674,Won,0.0
A02364,Database,1628895,Open,1221671.25
A02364,AI & ML,2027070,Open,1520302.5
A02364,Applications,4199254,Lost,0.0
A02365,Infrastructure,2524345,Won,0.0
A02365,Analytics & Data,773832,Open,580374.0
A02365,AI & ML,556096,Open,417072.0
A02366,Infrastructure,3862698,Won,0.0
A02366,AI & ML,5536492,Open,4152369.0
A02366,Integration,2756067,Closed,0.0
A02367,Analytics & Data,1318244,Open,988683.0
A02367,AI & ML,954207,Open,715655.25
A02367,Applications,634513,Open,475884.75
A02368,Analytics & Data,1370193,Open,1027644.75
A02368,Integration,1199931,Closed,0.0
A02369,Database,1852992,Open,1389744.0
A02369,Applications,749160,Open,561870.0
A02369,Integration,892519,Lost,0.0
A02370,Database,541261,Open,405945.75
A02370,Analytics & Data,1540637,Open,1155477.75
A02371,Infrastructure,618094,Open,463570.5
A02371,Applications,241075,Closed,0.0
A02371,Integration,872515,Open,654386.25
A02372,Database,926776,Closed,0.0
A02372,AI & ML,2369484,Open,1777113.0
A02372,Applications,2849637,Won,0.0
A02373,Infrastructure,3335543,Open,2501657.25
A02374,AI & ML,2777313,Won,0.0
A02374,Integration,652824,Open,489618.0
A02375,Database,1127150,Open,845362.5
A02375,AI & ML,3228481,Open,2421360.75
A02375,Applications,2732471,Open,2049353.25
A02376,Infrastructure,940909,Open,705681.75
A02376,Database,1753386,Open,1315039.5
A02377,Analytics & Data,844777,Open,633582.75
A02377,Security,1553910,Open,1165432.5
A02378,Analytics & Data,7379797,Open,5534847.75
A02379,Security,399761,Open,299820.75
A02380,Database,2035144,Open,1526358.0
A02380,AI & ML,660591,Open,495443.25
A02381,Infrastructure,1309374,Won,0.0
A02381,Analytics & Data,1648953,Open,1236714.75
A02382,Database,302640,Open,226980.0
A02382,Analytics & Data,841595,Open,631196.25
A02382,Security,3543064,Open,2657298.0
A02382,Applications,571719,Open,428789.25
A02383,Analytics & Data,4552347,Open,3414260.25
A02384,Security,3697953,Open,2773464.75
A02384,Applications,328448,Open,246336.0
A02385,Security,1351671,Open,1013753.25
A02386,Infrastructure,8883497,Lost,0.0
A02387,Analytics & Data,464849,Open,348636.75
A02387,Security,789080,Won,0.0
A02387,Applications,1873397,Open,1405047.75
A02388,Database,540540,Open,405405.0
A02388,AI & ML,1888856,Open,1416642.0
A02388,Integration,2520849,Open,1890636.75
A02389,Database,499453,Won,0.0
A02389,Analytics & Data,1342377,Open,1006782.75
A02389,AI & ML,2022050,Open,1516537.5
A02389,Security,1501292,Open,1125969.0
A02390,Database,1126186,Closed,0.0
A02390,Applications,546735,Open,410051.25
A02391,Infrastructure,289654,Open,217240.5
A02391,AI & ML,766134,Won,0.0
A02391,Integration,915547,Open,686660.25
A02392,Analytics & Data,1136432,Open,852324.0
A02392,Security,1705577,Open,1279182.75
A02392,Integration,4183748,Open,3137811.0
A02393,AI & ML,401896,Won,0.0
A02393,Security,2068355,Open,1551266.25
A02394,AI & ML,1173902,Won,0.0
A02394,Integration,297728,Closed,0.0
A02395,Security,421494,Open,316120.5
A02395,Integration,1260234,Open,945175.5
A02396,Analytics & Data,1325662,Open,994246.5
A02396,AI & ML,157006,Open,117754.5
A02397,Analytics & Data,2057557,Lost,0.0
A02397,AI & ML,354047,Open,265535.25
A02397,Applications,435173,Open,326379.75
A02397,Integration,2635062,Open,1976296.5
A02398,Integration,1602049,Open,1201536.75
A02399,Database,1520403,Open,1140302.25
A02399,Analytics & Data,2287498,Open,1715623.5
A02399,Security,1304372,Open,978279.0
A02399,Applications,737358,Open,553018.5
A02400,Infrastructure,3279268,Open,2459451.0
A02400,AI & ML,4344950,Open,3258712.5
A02401,Infrastructure,942898,Lost,0.0
A02402,Database,1435440,Open,1076580.0
A02402,AI & ML,4773331,Open,3579998.25
A02402,Security,1205175,Open,903881.25
A02403,Infrastructure,1495451,Open,1121588.25
A02403,Analytics & Data,1886507,Open,1414880.25
A02403,Applications,692992,Open,519744.0
A02403,Integration,836509,Open,627381.75
A02404,Database,744230,Open,558172.5
A02404,Analytics & Data,1022794,Lost,0.0
A02404,Integration,1421319,Open,1065989.25
A02405,Database,3914493,Open,2935869.75
A02405,AI & ML,2135496,Open,1601622.0
A02406,Database,2727749,Won,0.0
A02406,Analytics & Data,1842663,Open,1381997.25
A02406,AI & ML,593961,Open,445470.75
A02406,Integration,1426656,Open,1069992.0
A02409,Analytics & Data,2318805,Open,1739103.75
A02409,Applications,931800,Open,698850.0
A02410,Infrastructure,1786670,Open,1340002.5
A02410,Security,451841,Open,338880.75
A02411,Database,1215699,Open,911774.25
A02412,Infrastructure,436830,Won,0.0
A02412,Analytics & Data,304810,Open,228607.5
A02413,Infrastructure,574406,Open,430804.5
A02413,Database,1447685,Open,1085763.75
A02413,Integration,1186085,Open,889563.75
A02414,Infrastructure,980306,Closed,0.0
A02414,Integration,759563,Open,569672.25
A02415,Database,1456096,Open,1092072.0
A02415,Analytics & Data,5647740,Lost,0.0
A02415,AI & ML,784296,Open,588222.0
A02416,Database,2539597,Open,1904697.75
A02416,Analytics & Data,902677,Closed,0.0
A02416,Applications,672352,Lost,0.0
A02416,Integration,1143144,Lost,0.0
A02417,Database,1248651,Open,936488.25
A02417,Security,1388942,Open,1041706.5
A02417,Integration,2112127,Lost,0.0
A02418,Infrastructure,4204590,Open,3153442.5
A02418,Security,1369029,Open,1026771.75
A02418,Integration,1490083,Open,1117562.25
A02419,Database,1588196,Open,1191147.0
A02419,Analytics & Data,331288,Closed,0.0
A02419,AI & ML,1209748,Open,907311.0
A02420,Analytics & Data,2771237,Open,2078427.75
A02420,AI & ML,4482331,Closed,0.0
A02421,Infrastructure,599000,Lost,0.0
A02421,Analytics & Data,4129706,Won,0.0
A02422,AI & ML,640464,Closed,0.0
A02422,Applications,541572,Open,406179.0
A02422,Integration,1579470,Open,1184602.5
A02423,Infrastructure,894687,Open,671015.25
A02423,Database,4326711,Open,3245033.25
A02423,Analytics & Data,1628176,Open,1221132.0
A02424,Applications,1516405,Won,0.0
A02424,Integration,680227,Open,510170.25
A02425,Infrastructure,1796193,Open,1347144.75
A02425,AI & ML,3724185,Open,2793138.75
A02425,Security,1423181,Open,1067385.75
A02425,Integration,440261,Open,330195.75
A02426,Applications,1118450,Closed,0.0
A02427,AI & ML,2410080,Won,0.0
A02427,Integration,3988078,Open,2991058.5
A02428,Analytics & Data,485850,Won,0.0
A02428,AI & ML,1627810,Open,1220857.5
A02429,Database,1418540,Won,0.0
A02429,Security,509361,Open,382020.75
A02429,Applications,540961,Lost,0.0
A02430,Infrastructure,961364,Closed,0.0
A02430,Analytics & Data,3159476,Open,2369607.0
A02430,Applications,1492728,Open,1119546.0
A02431,Analytics & Data,1472439,Won,0.0
A02431,AI & ML,6700655,Open,5025491.25
A02432,Infrastructure,324508,Open,243381.0
A02432,Security,671686,Open,503764.5
A02433,Database,3119075,Won,0.0
A02433,Security,348014,Open,261010.5
A02433,Integration,568334,Open,426250.5
A02434,Analytics & Data,2067343,Won,0.0
A02434,AI & ML,2577530,Open,1933147.5
A02434,Security,1781495,Open,1336121.25
A02434,Applications,4823100,Open,3617325.0
A02434,Integration,832654,Open,624490.5
A02435,Security,1981210,Open,1485907.5
A02435,Integration,426727,Lost,0.0
A02436,Database,799030,Open,599272.5
A02436,AI & ML,839259,Open,629444.25
A02436,Applications,364195,Open,273146.25
A02437,Infrastructure,1180270,Open,885202.5
A02437,Security,1406803,Open,1055102.25
A02437,Integration,1683409,Open,1262556.75
A02438,AI & ML,495309,Won,0.0
A02438,Applications,1465611,Open,1099208.25
A02439,AI & ML,639303,Open,479477.25
A02439,Security,739264,Open,554448.0
A02439,Applications,586793,Open,440094.75
A02439,Integration,1267471,Open,950603.25
A02440,Infrastructure,1008702,Won,0.0
A02440,Database,2032601,Open,1524450.75
A02440,Security,1617280,Open,1212960.0
A02440,Integration,1657364,Lost,0.0
A02441,Infrastructure,880601,Open,660450.75
A02441,Database,3130871,Open,2348153.25
A02441,AI & ML,775844,Open,581883.0
A02442,AI & ML,2555035,Open,1916276.25
A02442,Integration,736813,Open,552609.75
A02443,Database,1777062,Open,1332796.5
A02443,Analytics & Data,823755,Open,617816.25
A02443,AI & ML,752527,Open,564395.25
A02443,Integration,4029020,Open,3021765.0
A02444,Infrastructure,1974084,Open,1480563.0
A02444,Database,1881160,Open,1410870.0
A02444,Analytics & Data,5267094,Won,0.0
A02445,Integration,904266,Open,678199.5
A02446,Security,242291,Lost,0.0
A02447,Database,3158896,Open,2369172.0
A02448,Infrastructure,1476802,Open,1107601.5
A02448,Security,1393235,Lost,0.0
A02449,Database,2170898,Open,1628173.5
A02449,Applications,4638700,Open,3479025.0
A02449,Integration,333155,Open,249866.25
A02450,Security,2312601,Open,1734450.75
A02450,Integration,1479203,Open,1109402.25
A02451,Analytics & Data,1190125,Open,892593.75
A02451,Security,937917,Open,703437.75
A02451,Applications,1109810,Open,832357.5
A02452,Infrastructure,388690,Open,291517.5
A02452,Analytics & Data,1622236,Won,0.0
A02452,Applications,1926303,Open,1444727.25
A02453,Infrastructure,1515691,Lost,0.0
A02453,Database,3522865,Closed,0.0
A02453,AI & ML,3913546,Lost,0.0
A02454,Analytics & Data,776387,Open,582290.25
A02454,AI & ML,419545,Open,314658.75
A02454,Security,1159492,Lost,0.0
A02454,Integration,198666,Open,148999.5
A02455,Infrastructure,4275740,Open,3206805.0
A02455,Integration,401047,Open,300785.25
A02456,Infrastructure,1368160,Open,1026120.0
A02456,Database,934494,Open,700870.5
A02456,Security,820804,Open,615603.0
A02456,Applications,1802969,Open,1352226.75
A02458,Database,738688,Open,554016.0
A02458,Integration,2297907,Won,0.0
A02460,Infrastructure,957688,Closed,0.0
A02460,AI & ML,1304166,Open,978124.5
A02460,Security,1184804,Lost,0.0
A02460,Applications,1699586,Open,1274689.5
A02461,Infrastructure,1864516,Open,1398387.0
A02461,Database,2432417,Open,1824312.75
A02461,AI & ML,4956983,Won,0.0
A02462,Analytics & Data,4085800,Open,3064350.0
A02462,AI & ML,1014657,Open,760992.75
A02463,Integration,286876,Open,215157.0
A02464,AI & ML,953870,Open,715402.5
A02464,Applications,2338134,Open,1753600.5
A02464,Integration,2712631,Won,0.0
A02465,Infrastructure,1535391,Open,1151543.25
A02465,Database,1355726,Won,0.0
A02465,AI & ML,2965996,Open,2224497.0
A02465,Applications,168437,Lost,0.0
A02465,Integration,1349306,Open,1011979.5
A02466,Database,3268489,Open,2451366.75
A02466,AI & ML,357569,Open,268176.75
A02466,Integration,3794683,Closed,0.0
A02467,Infrastructure,531446,Lost,0.0
A02467,Integration,1095646,Open,821734.5
A02468,Infrastructure,1085310,Won,0.0
A02468,Database,1624694,Open,1218520.5
A02468,Applications,1115131,Won,0.0
A02468,Integration,787293,Lost,0.0
A02469,Infrastructure,412852,Open,309639.0
A02469,Analytics & Data,1568769,Open,1176576.75
A02469,Applications,1929437,Open,1447077.75
A02470,Analytics & Data,588332,Open,441249.0
A02470,Integration,927016,Won,0.0
A02471,Analytics & Data,1032724,Lost,0.0
A02471,AI & ML,1467410,Open,1100557.5
A02471,Security,425299,Open,318974.25
A02472,Infrastructure,705786,Open,529339.5
A02472,Applications,1304422,Won,0.0
A02473,Infrastructure,1831472,Open,1373604.0
A02474,Analytics & Data,227414,Open,170560.5
A02474,Security,1224016,Open,918012.0
A02475,Security,629696,Open,472272.0
A02475,Integration,901940,Open,676455.0
A02476,Infrastructure,1082308,Open,811731.0
A02476,Security,1317113,Open,987834.75
A02476,Applications,2003403,Open,1502552.25
A02477,Database,2528513,Closed,0.0
A02477,Analytics & Data,988998,Open,741748.5
A02477,AI & ML,2554041,Open,1915530.75
A02477,Applications,1579560,Open,1184670.0
A02478,Infrastructure,1058995,Open,794246.25
A02478,Database,945069,Lost,0.0
A02479,AI & ML,641601,Open,481200.75
A02479,Integration,2101038,Lost,0.0
A02480,Infrastructure,1805642,Open,1354231.5
A02480,Database,534793,Open,401094.75
A02481,Integration,797103,Open,597827.25
A02482,Integration,483777,Open,362832.75
A02483,Analytics & Data,2119042,Open,1589281.5
A02483,Applications,1662475,Open,1246856.25
A02484,Infrastructure,288824,Open,216618.0
A02484,Database,1761143,Open,1320857.25
A02484,Security,4232894,Open,3174670.5
A02484,Applications,728381,Open,546285.75
A02485,Infrastructure,1620528,Open,1215396.0
A02485,Integration,2683476,Open,2012607.0
A02486,Analytics & Data,2740214,Won,0.0
A02486,AI & ML,883523,Open,662642.25
A02486,Security,1937980,Open,1453485.0
A02487,Infrastructure,890654,Lost,0.0
A02487,Security,1816892,Open,1362669.0
A02487,Applications,2287565,Open,1715673.75
A02488,Analytics & Data,1803805,Open,1352853.75
A02488,Security,2340904,Lost,0.0
A02489,Database,4920278,Won,0.0
A02489,Applications,1320530,Open,990397.5
A02491,Security,2341102,Open,1755826.5
A02491,Integration,682419,Lost,0.0
A02492,Infrastructure,1244315,Open,933236.25
A02492,Database,4288284,Open,3216213.0
A02492,Analytics & Data,2406162,Open,1804621.5
A02493,AI & ML,669084,Won,0.0
A02493,Security,2216586,Open,1662439.5
A02493,Integration,864672,Won,0.0
A02494,Database,1534214,Open,1150660.5
A02494,Analytics & Data,839165,Open,629373.75
A02494,AI & ML,3293071,Won,0.0
A02494,Integration,1043906,Open,782929.5
A02495,Database,883054,Open,662290.5
A02495,Analytics & Data,557823,Open,418367.25
A02495,AI & ML,1439992,Open,1079994.0
A02496,Infrastructure,1591383,Open,1193537.25
A02496,Analytics & Data,1199896,Open,899922.0
A02496,Security,2298242,Open,1723681.5
A02496,Applications,911944,Open,683958.0
A02497,Database,3627790,Open,2720842.5
A02498,Security,3639773,Won,0.0
A02498,Integration,740822,Open,555616.5
A02499,Infrastructure,4049067,Won,0.0
A02499,Database,410182,Open,307636.5
A02499,Analytics & Data,562921,Lost,0.0
A02499,AI & ML,545382,Won,0.0
A02500,AI & ML,1436819,Lost,0.0
A02500,Applications,1232133,Won,0.0
A02501,Analytics & Data,497700,Open,373275.0
A02501,Integration,750440,Open,562830.0
A02502,Analytics & Data,1516383,Open,1137287.25
A02502,AI & ML,1031311,Open,773483.25
A02502,Security,1285933,Open,964449.75
A02502,Applications,2361797,Open,1771347.75
A02502,Integration,2835461,Open,2126595.75
A02503,Infrastructure,1240488,Lost,0.0
A02503,Security,1799607,Open,1349705.25
A02503,Integration,1865489,Open,1399116.75
A02504,Database,665215,Open,498911.25
A02504,Analytics & Data,692199,Open,519149.25
A02504,Applications,831971,Lost,0.0
A02504,Integration,2026064,Open,1519548.0
A02505,Analytics & Data,512919,Won,0.0
A02506,AI & ML,1546465,Open,1159848.75
A02506,Applications,1691353,Open,1268514.75
A02507,Database,2482403,Open,1861802.25
A02509,Infrastructure,3459045,Won,0.0
A02509,Database,762626,Open,571969.5
A02509,AI & ML,277150,Open,207862.5
A02509,Integration,2085736,Open,1564302.0
A02510,Database,663361,Open,497520.75
A02510,Applications,1032897,Open,774672.75
A02510,Integration,1947503,Lost,0.0
A02511,Database,1034223,Open,775667.25
A02512,Database,783670,Lost,0.0
A02512,AI & ML,494918,Open,371188.5
A02512,Applications,1104800,Lost,0.0
A02512,Integration,1942219,Open,1456664.25
A02513,Infrastructure,308838,Open,231628.5
A02513,Analytics & Data,2022092,Open,1516569.0
A02514,Infrastructure,1709618,Won,0.0
A02514,Applications,1033108,Lost,0.0
A02515,Integration,925312,Closed,0.0
A02516,Database,755547,Closed,0.0
A02516,AI & ML,4821883,Open,3616412.25
A02517,Analytics & Data,1306042,Open,979531.5
A02518,AI & ML,1427163,Lost,0.0
A02518,Security,2256839,Open,1692629.25
