account_id,channel,days_ago
A02668,Website,111
A02668,Website,100
A02668,Webinar,125
A02668,Website,116
A02668,Website,81
A02668,Event,99
A02669,Webinar,13
A02669,Event,66
A02669,Event,61
A02669,Webinar,73
A02669,Event,42
A02669,Event,55
A02669,Product Page,64
A02669,Event,71
A02669,Product Page,24
A02669,Event,31
A02669,Website,67
A02669,Product Page,72
A02669,Product Page,58
A02669,Event,45
A02669,Campaign,10
A02669,Webinar,5
A02669,Website,11
A02669,Campaign,65
A02669,Campaign,41
A02669,Campaign,25
A02669,Event,47
A02669,Webinar,16
A02669,Webinar,42
A02670,Event,35
A02670,Product Page,55
A02670,Campaign,15
A02670,Webinar,64
A02670,Product Page,63
A02670,Event,53
A02670,Webinar,19
A02670,Campaign,21
A02670,Webinar,73
A02670,Webinar,54
A02670,Event,60
A02670,Campaign,5
A02670,Event,12
A02670,Website,44
A02670,Webinar,63
A02670,Website,23
A02670,Website,74
A02670,Product Page,53
A02670,Website,68
A02670,Website,30
A02670,Website,63
A02670,Campaign,11
A02670,Website,17
A02671,Event,57
A02671,Product Page,96
A02671,Webinar,181
A02671,Event,116
A02671,Website,108
A02671,Website,62
A02671,Campaign,43
A02671,Webinar,126
A02671,Product Page,114
A02671,Website,59
A02671,Campaign,84
A02671,Campaign,105
A02671,Product Page,176
A02671,Website,58
A02671,Product Page,181
A02671,Website,186
A02671,Product Page,139
A02672,Website,14
A02672,Event,13
A02672,Webinar,22
A02672,Campaign,11
A02672,Webinar,25
A02672,Campaign,8
A02672,Webinar,13
A02672,Webinar,18
A02672,Product Page,19
A02672,Webinar,23
A02672,Event,16
A02672,Webinar,19
A02672,Website,21
A02672,Product Page,25
A02672,Campaign,25
A02672,Product Page,22
A02672,Product Page,10
A02672,Product Page,7
A02672,Event,2
A02672,Website,4
A02672,Campaign,22
A02672,Product Page,19
A02672,Campaign,16
A02672,Event,24
A02672,Website,25
A02672,Campaign,24
A02672,Product Page,22
A02673,Product Page,29
A02673,Campaign,65
A02673,Campaign,20
A02673,Product Page,15
A02673,Website,63
A02673,Event,40
A02673,Webinar,52
A02673,Event,9
A02673,Website,29
A02673,Campaign,53
A02673,Webinar,34
A02673,Campaign,72
A02673,Product Page,73
A02673,Website,15
A02673,Campaign,10
A02673,Campaign,75
A02673,Product Page,60
A02673,Event,15
A02673,Event,29
A02673,Website,55
A02673,Event,37
A02673,Campaign,41
A02674,Campaign,149
A02674,Product Page,316
A02674,Website,305
A02674,Website,313
A02674,Product Page,228
A02674,Webinar,226
A02674,Campaign,157
A02674,Campaign,98
A02675,Webinar,77
A02675,Event,71
A02675,Webinar,75
A02675,Event,138
A02675,Campaign,115
A02675,Webinar,72
A02675,Website,120
A02675,Webinar,71
A02675,Event,127
A02675,Website,96
A02675,Website,122
A02675,Campaign,112
A02675,Webinar,99
A02675,Webinar,150
A02675,Product Page,77
A02676,Product Page,5
A02676,Campaign,64
A02676,Website,49
A02676,Event,8
A02676,Campaign,45
A02676,Event,58
A02676,Product Page,7
A02676,Product Page,49
A02676,Webinar,18
A02676,Campaign,54
A02676,Product Page,72
A02676,Webinar,24
A02676,Website,13
A02676,Product Page,41
A02676,Webinar,5
A02676,Website,19
A02676,Event,7
A02676,Product Page,58
A02676,Website,42
A02676,Webinar,39
A02676,Webinar,29
A02676,Campaign,26
A02676,Website,21
A02676,Event,66
A02676,Campaign,59
A02677,Product Page,109
A02677,Webinar,329
A02677,Campaign,267
A02677,Product Page,296
A02677,Product Page,332
A02677,Campaign,301
A02677,Product Page,199
A02677,Website,314
A02677,Webinar,176
A02678,Website,305
A02678,Product Page,160
A02678,Product Page,308
A02678,Product Page,119
A02679,Product Page,12
A02679,Event,37
A02679,Webinar,30
A02679,Event,48
A02679,Event,47
A02679,Event,35
A02679,Webinar,7
A02679,Product Page,74
A02679,Event,17
A02679,Campaign,34
A02679,Event,22
A02679,Event,24
A02679,Campaign,33
A02679,Campaign,17
A02679,Website,56
A02679,Webinar,69
A02679,Product Page,60
A02679,Campaign,70
A02679,Webinar,36
A02679,Webinar,36
A02679,Webinar,65
A02679,Website,23
A02680,Campaign,24
A02680,Website,5
A02680,Event,21
A02680,Webinar,6
A02680,Campaign,21
A02680,Product Page,8
A02680,Webinar,25
A02680,Webinar,6
A02680,Website,11
A02680,Webinar,24
A02680,Webinar,9
A02680,Product Page,2
A02680,Website,20
A02680,Product Page,13
A02680,Website,4
A02680,Product Page,2
A02680,Event,20
A02680,Product Page,2
A02680,Product Page,23
A02680,Campaign,25
A02680,Campaign,13
A02680,Campaign,15
A02680,Website,3
A02680,Event,22
A02680,Webinar,17
A02680,Event,10
A02680,Webinar,3
A02680,Product Page,20
A02681,Event,67
A02681,Website,20
A02681,Website,26
A02681,Website,30
A02681,Product Page,34
A02681,Event,48
A02681,Website,26
A02681,Website,70
A02681,Campaign,65
A02681,Campaign,69
A02681,Campaign,42
A02681,Event,42
A02681,Campaign,14
A02681,Website,11
A02681,Event,50
A02681,Event,21
A02681,Webinar,31
A02681,Website,44
A02681,Webinar,40
A02681,Product Page,68
A02681,Product Page,32
A02682,Campaign,18
A02682,Event,10
A02682,Product Page,10
A02682,Event,13
A02682,Event,11
A02682,Website,12
A02682,Website,21
A02682,Product Page,12
A02682,Campaign,21
A02682,Event,12
A02682,Webinar,21
A02682,Webinar,8
A02682,Website,9
A02682,Website,24
A02682,Event,21
A02682,Website,24
A02682,Product Page,9
A02682,Webinar,19
A02682,Product Page,14
A02682,Webinar,2
A02682,Campaign,4
A02682,Campaign,17
A02682,Event,18
A02682,Campaign,5
A02682,Webinar,8
A02682,Campaign,19
A02683,Campaign,20
A02683,Event,25
A02683,Campaign,12
A02683,Website,68
A02683,Website,6
A02683,Product Page,45
A02683,Website,46
A02683,Campaign,75
A02683,Webinar,71
A02683,Webinar,51
A02683,Campaign,18
A02683,Webinar,12
A02683,Event,18
A02683,Website,43
A02683,Webinar,36
A02683,Event,16
A02683,Product Page,62
A02683,Website,72
A02683,Campaign,43
A02683,Campaign,70
A02683,Website,36
A02683,Website,43
A02683,Website,53
A02683,Product Page,11
A02684,Product Page,77
A02684,Campaign,161
A02684,Product Page,46
A02684,Campaign,60
A02684,Website,188
A02684,Webinar,49
A02684,Event,44
A02684,Campaign,162
A02684,Campaign,65
A02684,Webinar,134
A02684,Campaign,68
A02684,Event,134
A02684,Webinar,98
A02684,Website,167
A02684,Campaign,151
A02685,Campaign,43
A02685,Event,157
A02685,Website,49
A02685,Event,130
A02685,Campaign,44
A02685,Campaign,110
A02685,Campaign,143
A02685,Event,155
A02685,Webinar,137
A02685,Event,88
A02685,Event,43
A02685,Product Page,75
A02685,Webinar,125
A02685,Campaign,130
A02685,Product Page,132
A02685,Event,179
A02685,Product Page,55
A02686,Website,150
A02686,Website,75
A02686,Product Page,67
A02686,Product Page,113
A02686,Event,48
A02686,Campaign,83
A02686,Event,174
A02686,Campaign,140
A02686,Webinar,120
A02686,Event,73
A02686,Webinar,180
A02686,Event,88
A02686,Event,70
A02686,Campaign,152
A02686,Webinar,89
A02686,Website,40
A02687,Product Page,87
A02687,Webinar,91
A02687,Product Page,47
A02687,Product Page,35
A02687,Event,48
A02687,Webinar,142
A02687,Campaign,104
A02687,Webinar,176
A02687,Event,83
A02687,Webinar,160
A02687,Campaign,69
A02687,Campaign,162
A02687,Product Page,57
A02687,Website,105
A02687,Website,88
A02687,Campaign,106
A02687,Product Page,42
A02688,Website,93
A02688,Event,96
A02688,Product Page,63
A02688,Product Page,70
A02688,Campaign,91
A02688,Campaign,112
A02688,Webinar,182
A02688,Website,43
A02688,Campaign,35
A02688,Webinar,42
A02688,Website,103
A02688,Event,69
A02688,Campaign,134
A02688,Webinar,152
A02688,Product Page,42
A02688,Website,77
A02688,Webinar,147
A02689,Website,70
A02689,Product Page,55
A02689,Product Page,45
A02689,Event,27
A02689,Website,41
A02689,Event,74
A02689,Webinar,48
A02689,Campaign,71
A02689,Campaign,50
A02689,Campaign,37
A02689,Campaign,73
A02689,Website,63
A02689,Webinar,46
A02689,Product Page,19
A02689,Campaign,39
A02689,Webinar,44
A02689,Event,54
A02689,Event,62
A02689,Product Page,47
A02689,Event,27
A02689,Webinar,17
A02689,Campaign,32
A02689,Event,59
A02689,Campaign,7
A02689,Website,52
A02690,Event,156
A02690,Product Page,117
A02690,Webinar,160
A02690,Website,96
A02690,Event,174
A02690,Event,171
A02690,Webinar,153
A02690,Product Page,61
A02690,Website,165
A02690,Webinar,107
A02690,Event,156
A02690,Product Page,93
A02690,Webinar,66
A02690,Website,49
A02690,Event,133
A02690,Website,60
A02690,Event,36
A02691,Event,176
A02691,Event,90
A02691,Product Page,166
A02691,Website,186
A02691,Website,66
A02691,Event,36
A02691,Website,97
A02691,Event,93
A02691,Product Page,183
A02691,Website,35
A02691,Website,166
A02691,Website,167
A02691,Event,93
A02691,Website,182
A02691,Webinar,186
A02691,Webinar,157
A02692,Campaign,263
A02692,Product Page,242
A02692,Product Page,360
A02692,Product Page,247
A02692,Campaign,352
A02692,Event,364
A02692,Webinar,364
A02692,Campaign,275
A02692,Product Page,263
A02693,Campaign,58
A02693,Product Page,54
A02693,Campaign,72
A02693,Campaign,106
A02693,Website,156
A02693,Campaign,188
A02693,Campaign,58
A02693,Webinar,141
A02693,Product Page,58
A02693,Website,182
A02693,Webinar,36
A02693,Event,186
A02693,Webinar,186
A02693,Product Page,91
A02693,Website,74
A02693,Webinar,76
A02693,Website,190
A02693,Campaign,167
A02693,Campaign,146
A02693,Event,119
A02694,Product Page,91
A02694,Webinar,136
A02694,Webinar,270
A02694,Product Page,245
A02694,Webinar,93
A02694,Campaign,211
A02694,Product Page,284
A02694,Campaign,159
A02694,Campaign,329
A02695,Product Page,2
A02695,Event,3
A02695,Website,3
A02695,Campaign,2
A02695,Product Page,2
A02695,Campaign,6
A02695,Campaign,4
A02695,Product Page,1
A02695,Campaign,3
A02695,Product Page,5
A02695,Campaign,5
A02695,Website,1
A02695,Product Page,1
A02695,Product Page,5
A02695,Product Page,4
A02695,Website,2
A02695,Webinar,1
A02695,Website,6
A02695,Event,3
A02695,Campaign,1
A02695,Campaign,3
A02695,Event,5
A02695,Event,4
A02695,Website,2
A02695,Event,5
A02695,Event,4
A02695,Webinar,1
A02695,Event,3
A02696,Campaign,23
A02696,Product Page,20
A02696,Product Page,28
A02696,Event,54
A02696,Campaign,30
A02696,Website,75
A02696,Campaign,44
A02696,Webinar,55
A02696,Website,29
A02696,Product Page,9
A02696,Website,50
A02696,Campaign,36
A02696,Website,28
A02696,Event,50
A02696,Website,67
A02696,Website,37
A02696,Event,42
A02696,Webinar,22
A02696,Webinar,22
A02696,Event,22
A02696,Campaign,50
A02696,Webinar,39
A02696,Webinar,64
A02696,Campaign,54
A02696,Webinar,16
A02696,Product Page,62
A02697,Webinar,6
A02697,Campaign,6
A02697,Event,4
A02697,Webinar,5
A02697,Event,3
A02697,Webinar,3
A02697,Webinar,4
A02697,Webinar,3
A02697,Campaign,1
A02697,Website,2
A02697,Website,4
A02697,Event,5
A02697,Webinar,6
A02697,Webinar,5
A02697,Campaign,2
A02697,Website,2
A02697,Event,6
A02697,Website,1
A02697,Campaign,5
A02697,Product Page,5
A02697,Webinar,3
A02697,Website,3
A02697,Website,1
A02697,Webinar,4
A02697,Webinar,5
A02697,Product Page,1
A02697,Campaign,3
A02697,Product Page,3
A02698,Website,45
A02698,Campaign,48
A02698,Website,43
A02698,Product Page,14
A02698,Campaign,7
A02698,Webinar,39
A02698,Website,71
A02698,Campaign,47
A02698,Website,29
A02698,Webinar,23
A02698,Event,60
A02698,Event,16
A02698,Event,33
A02698,Campaign,62
A02698,Event,18
A02698,Webinar,52
A02698,Webinar,74
A02698,Event,47
A02698,Website,67
A02698,Website,62
A02698,Website,51
A02698,Product Page,47
A02698,Product Page,37
A02698,Product Page,65
A02698,Event,25
A02698,Campaign,54
A02698,Event,10
A02699,Campaign,122
A02699,Product Page,137
A02699,Website,86
A02699,Website,60
A02699,Website,185
A02699,Website,150
A02699,Campaign,38
A02699,Event,72
A02699,Website,166
A02699,Product Page,63
A02699,Website,161
A02699,Webinar,87
A02699,Webinar,80
A02699,Webinar,115
A02699,Event,41
A02699,Campaign,177
A02699,Event,170
A02699,Product Page,80
A02699,Webinar,165
A02699,Webinar,105
A02700,Product Page,70
A02700,Webinar,39
A02700,Website,36
A02700,Product Page,69
A02700,Event,9
A02700,Website,39
A02700,Website,70
A02700,Campaign,17
A02700,Website,5
A02700,Website,43
A02700,Event,68
A02700,Campaign,9
A02700,Event,56
A02700,Webinar,46
A02700,Product Page,27
A02700,Event,5
A02700,Campaign,21
A02700,Product Page,59
A02700,Webinar,67
A02700,Website,27
A02700,Campaign,19
A02700,Webinar,33
A02701,Event,186
A02701,Event,38
A02701,Webinar,171
A02701,Product Page,49
A02701,Website,169
A02701,Product Page,36
A02701,Website,109
A02701,Webinar,89
A02701,Event,103
A02701,Website,151
A02701,Campaign,139
A02701,Product Page,87
A02701,Event,81
A02701,Product Page,71
A02701,Webinar,156
A02701,Webinar,180
A02701,Webinar,110
A02701,Website,54
A02702,Event,9
A02702,Webinar,19
A02702,Product Page,2
A02702,Website,5
A02702,Campaign,19
A02702,Campaign,8
A02702,Event,9
A02702,Webinar,5
A02702,Event,16
A02702,Product Page,2
A02702,Product Page,24
A02702,Website,11
A02702,Webinar,14
A02702,Website,19
A02702,Product Page,9
A02702,Event,16
A02702,Webinar,23
A02702,Website,12
A02702,Campaign,10
A02702,Campaign,17
A02702,Product Page,6
A02702,Event,18
A02702,Webinar,17
A02702,Campaign,16
A02702,Campaign,21
A02702,Product Page,16
A02702,Website,18
A02702,Webinar,5
A02703,Webinar,19
A02703,Product Page,17
A02703,Product Page,63
A02703,Event,10
A02703,Campaign,75
A02703,Campaign,48
A02703,Website,62
A02703,Website,42
A02703,Product Page,52
A02703,Event,15
A02703,Webinar,6
A02703,Website,30
A02703,Event,9
A02703,Product Page,16
A02703,Campaign,18
A02703,Event,60
A02703,Product Page,42
A02703,Product Page,27
A02703,Campaign,75
A02703,Event,55
A02703,Product Page,27
A02703,Product Page,65
A02704,Website,213
A02704,Campaign,210
A02704,Webinar,245
A02704,Webinar,168
A02704,Event,98
A02704,Product Page,317
A02704,Campaign,303
A02704,Webinar,343
A02704,Website,222
A02704,Website,112
A02705,Website,164
A02705,Campaign,118
A02705,Event,170
A02705,Event,74
A02705,Campaign,158
A02705,Website,108
A02705,Campaign,56
A02705,Campaign,159
A02705,Webinar,65
A02705,Webinar,113
A02705,Website,184
A02705,Website,38
A02705,Webinar,190
A02705,Website,53
A02705,Product Page,53
A02705,Product Page,55
A02705,Campaign,190
A02705,Product Page,56
A02705,Product Page,49
A02706,Campaign,295
A02706,Website,197
A02706,Product Page,333
A02706,Product Page,353
A02706,Product Page,309
A02706,Webinar,130
A02706,Webinar,190
A02706,Product Page,300
A02706,Website,209
A02706,Product Page,225
A02707,Website,114
A02707,Webinar,139
A02707,Website,147
A02707,Webinar,103
A02707,Webinar,155
A02707,Campaign,94
A02707,Website,71
A02707,Website,129
A02707,Webinar,173
A02707,Campaign,57
A02707,Product Page,156
A02707,Event,190
A02707,Website,74
A02707,Campaign,91
A02707,Website,110
A02707,Product Page,185
A02707,Campaign,60
A02707,Campaign,54
A02707,Campaign,87
A02707,Website,66
A02708,Product Page,291
A02708,Product Page,295
A02708,Event,95
A02709,Event,5
A02709,Website,21
A02709,Product Page,16
A02709,Campaign,22
A02709,Campaign,22
A02709,Webinar,24
A02709,Event,8
A02709,Event,14
A02709,Campaign,21
A02709,Website,2
A02709,Website,4
A02709,Product Page,15
A02709,Webinar,10
A02709,Website,19
A02709,Website,7
A02709,Product Page,21
A02709,Event,10
A02709,Website,25
A02709,Website,25
A02709,Website,6
A02709,Campaign,8
A02709,Website,12
A02709,Event,17
A02709,Webinar,16
A02709,Webinar,5
A02709,Event,5
A02709,Webinar,19
A02710,Webinar,5
A02710,Website,6
A02710,Website,1
A02710,Campaign,5
A02710,Event,2
A02710,Product Page,1
A02710,Website,1
A02710,Campaign,2
A02710,Event,5
A02710,Campaign,4
A02710,Event,4
A02710,Product Page,6
A02710,Product Page,6
A02710,Webinar,4
A02710,Webinar,2
A02710,Campaign,1
A02710,Website,4
A02710,Event,2
A02710,Event,5
A02710,Event,1
A02710,Campaign,5
A02710,Webinar,4
A02710,Event,6
A02710,Campaign,4
A02710,Event,6
A02710,Product Page,1
A02710,Website,2
A02710,Webinar,6
A02711,Event,19
A02711,Product Page,45
A02711,Website,16
A02711,Event,69
A02711,Campaign,54
A02711,Webinar,23
A02711,Event,59
A02711,Webinar,62
A02711,Product Page,30
A02711,Webinar,62
A02711,Event,58
A02711,Webinar,47
A02711,Event,48
A02711,Event,11
A02711,Campaign,22
A02711,Website,56
A02711,Campaign,57
A02711,Campaign,51
A02711,Product Page,73
A02711,Product Page,5
A02711,Webinar,65
A02711,Event,48
A02711,Event,26
A02711,Event,71
A02711,Website,31
A02711,Website,36
A02712,Event,161
A02712,Website,165
A02712,Campaign,290
A02712,Campaign,172
A02712,Webinar,264
A02712,Product Page,300
A02712,Webinar,278
A02712,Product Page,255
A02712,Campaign,171
A02713,Campaign,89
A02713,Campaign,138
A02713,Product Page,136
A02713,Webinar,159
A02713,Product Page,158
A02713,Webinar,114
A02713,Webinar,170
A02713,Campaign,190
A02713,Website,74
A02713,Event,150
A02713,Website,87
A02713,Webinar,101
A02713,Product Page,111
A02713,Webinar,108
A02713,Website,133
A02714,Product Page,115
A02714,Webinar,259
A02714,Event,267
A02714,Event,158
A02715,Event,105
A02715,Product Page,102
A02715,Campaign,107
A02715,Event,144
A02715,Campaign,60
A02715,Webinar,186
A02715,Product Page,116
A02715,Product Page,165
A02715,Webinar,47
A02715,Website,125
A02715,Website,68
A02715,Webinar,104
A02715,Website,80
A02715,Event,184
A02715,Campaign,180
A02715,Event,90
A02715,Campaign,99
A02715,Webinar,42
A02715,Event,49
A02716,Website,68
A02716,Campaign,185
A02716,Website,163
A02716,Product Page,117
A02716,Event,49
A02716,Product Page,149
A02716,Campaign,154
A02716,Webinar,170
A02716,Event,147
A02716,Product Page,41
A02716,Product Page,78
A02716,Website,117
A02716,Product Page,52
A02716,Campaign,145
A02716,Webinar,58
A02716,Campaign,91
A02716,Website,120
A02717,Campaign,168
A02717,Campaign,40
A02717,Website,163
A02717,Event,146
A02717,Event,159
A02717,Event,100
A02717,Website,63
A02717,Campaign,106
A02717,Website,78
A02717,Event,159
A02717,Product Page,43
A02717,Product Page,56
A02717,Event,99
A02717,Webinar,164
A02717,Event,167
A02718,Product Page,16
A02718,Webinar,43
A02718,Webinar,59
A02718,Website,19
A02718,Website,12
A02718,Website,27
A02718,Campaign,63
A02718,Event,58
A02718,Event,72
A02718,Website,17
A02718,Website,37
A02718,Webinar,19
A02718,Campaign,47
A02718,Event,55
A02718,Event,73
A02718,Website,42
A02718,Event,65
A02718,Product Page,56
A02718,Campaign,64
A02718,Product Page,61
A02718,Website,73
A02718,Product Page,64
A02718,Event,37
A02718,Website,70
A02718,Event,16
A02719,Event,29
A02719,Event,69
A02719,Campaign,37
A02719,Website,43
A02719,Product Page,53
A02719,Webinar,50
A02719,Product Page,12
A02719,Webinar,10
A02719,Product Page,17
A02719,Website,32
A02719,Webinar,17
A02719,Product Page,44
A02719,Website,14
A02719,Webinar,14
A02719,Website,56
A02719,Product Page,8
A02719,Event,18
A02719,Website,9
A02719,Product Page,48
A02719,Website,57
A02719,Campaign,45
A02719,Event,54
A02719,Webinar,37
A02719,Campaign,24
A02719,Website,36
A02719,Campaign,68
A02719,Website,15
A02720,Product Page,30
A02720,Product Page,14
A02720,Webinar,30
A02720,Website,26
A02720,Event,6
A02720,Webinar,49
A02720,Product Page,27
A02720,Product Page,52
A02720,Webinar,63
A02720,Website,6
A02720,Webinar,66
A02720,Product Page,21
A02720,Campaign,50
A02720,Website,19
A02720,Campaign,45
A02720,Campaign,45
A02720,Event,59
A02720,Event,15
A02720,Webinar,63
A02720,Event,47
A02720,Webinar,35
A02720,Website,10
A02720,Event,58
A02721,Product Page,38
A02721,Event,14
A02721,Website,10
A02721,Website,28
A02721,Campaign,64
A02721,Webinar,43
A02721,Campaign,5
A02721,Website,35
A02721,Event,28
A02721,Campaign,72
A02721,Event,32
A02721,Event,67
A02721,Webinar,65
A02721,Webinar,66
A02721,Product Page,21
A02721,Campaign,46
A02721,Product Page,24
A02721,Webinar,33
A02721,Website,17
A02721,Campaign,31
A02721,Website,52
A02721,Webinar,63
A02721,Website,43
A02721,Event,32
A02721,Webinar,7
A02722,Event,189
A02722,Webinar,173
A02722,Webinar,54
A02722,Campaign,58
A02722,Website,154
A02722,Campaign,176
A02722,Campaign,182
A02722,Product Page,51
A02722,Product Page,135
A02722,Webinar,162
A02722,Event,71
A02722,Product Page,156
A02722,Campaign,142
A02722,Campaign,99
A02722,Event,62
A02722,Website,165
A02722,Website,141
A02722,Product Page,39
A02723,Website,300
A02723,Campaign,309
A02723,Webinar,260
A02723,Event,285
A02723,Webinar,191
A02723,Campaign,248
A02723,Campaign,95
A02723,Event,334
A02724,Webinar,358
A02724,Event,122
A02724,Event,238
A02725,Website,163
A02725,Product Page,101
A02725,Campaign,131
A02725,Webinar,53
A02725,Event,117
A02725,Webinar,95
A02725,Event,165
A02725,Product Page,186
A02725,Website,53
A02725,Event,133
A02725,Website,163
A02725,Webinar,112
A02725,Event,116
A02726,Product Page,146
A02726,Website,64
A02726,Website,111
A02726,Campaign,91
A02726,Webinar,83
A02726,Webinar,121
A02726,Website,85
A02726,Product Page,60
A02726,Campaign,59
A02726,Website,142
A02726,Event,151
A02726,Campaign,178
A02726,Website,153
A02726,Website,69
A02727,Product Page,136
A02727,Webinar,341
A02727,Website,228
A02727,Webinar,119
A02727,Product Page,98
A02727,Event,332
A02727,Campaign,129
A02727,Website,173
A02727,Website,254
A02727,Webinar,120
A02728,Website,131
A02728,Website,35
A02728,Product Page,52
A02728,Webinar,42
A02728,Event,104
A02728,Website,130
A02728,Website,97
A02728,Event,113
A02728,Website,98
A02728,Campaign,56
A02728,Website,114
A02728,Website,104
A02728,Product Page,140
A02728,Product Page,145
A02728,Website,100
A02728,Website,57
A02728,Product Page,77
A02729,Website,233
A02729,Webinar,313
A02729,Product Page,96
A02729,Campaign,181
A02729,Event,181
A02729,Website,237
A02729,Webinar,298
A02729,Webinar,151
A02730,Campaign,201
A02730,Website,187
A02730,Event,219
A02730,Event,109
A02730,Event,197
A02730,Product Page,313
A02731,Website,4
A02731,Product Page,18
A02731,Website,6
A02731,Event,19
A02731,Product Page,19
A02731,Event,5
A02731,Event,5
A02731,Campaign,5
A02731,Event,15
A02731,Website,16
A02731,Event,10
A02731,Website,18
A02731,Webinar,25
A02731,Product Page,8
A02731,Product Page,18
A02731,Webinar,20
A02731,Webinar,8
A02731,Event,13
A02731,Product Page,16
A02731,Webinar,6
A02731,Campaign,4
A02731,Product Page,2
A02731,Campaign,25
A02731,Product Page,13
A02731,Webinar,21
A02731,Event,20
A02731,Product Page,2
A02731,Event,22
A02732,Product Page,38
A02732,Website,41
A02732,Campaign,38
A02732,Webinar,60
A02732,Campaign,32
A02732,Event,56
A02732,Product Page,12
A02732,Event,41
A02732,Webinar,42
A02732,Campaign,56
A02732,Product Page,5
A02732,Website,34
A02732,Webinar,66
A02732,Product Page,53
A02732,Product Page,39
A02732,Event,44
A02732,Product Page,10
A02732,Webinar,73
A02732,Event,52
A02732,Webinar,29
A02732,Webinar,37
A02732,Webinar,39
A02732,Webinar,54
A02732,Event,61
A02733,Campaign,165
A02733,Event,144
A02733,Website,141
A02733,Webinar,37
A02733,Webinar,42
A02733,Product Page,155
A02733,Campaign,62
A02733,Campaign,170
A02733,Campaign,167
A02733,Website,157
A02733,Campaign,121
A02733,Campaign,59
A02733,Event,79
A02733,Event,46
A02733,Campaign,163
A02733,Webinar,56
A02733,Event,83
A02733,Event,190
A02734,Webinar,29
A02734,Campaign,34
A02734,Event,68
A02734,Webinar,8
A02734,Campaign,25
A02734,Website,71
A02734,Product Page,68
A02734,Event,46
A02734,Event,62
A02734,Webinar,25
A02734,Campaign,31
A02734,Campaign,55
A02734,Product Page,22
A02734,Product Page,68
A02734,Webinar,72
A02734,Event,26
A02734,Webinar,52
A02734,Campaign,30
A02734,Website,5
A02734,Webinar,31
A02734,Webinar,55
A02734,Campaign,16
A02734,Campaign,14
A02734,Campaign,71
A02734,Website,30
A02735,Event,51
A02735,Website,44
A02735,Campaign,5
A02735,Campaign,54
A02735,Website,11
A02735,Event,28
A02735,Product Page,50
A02735,Website,28
A02735,Campaign,68
A02735,Event,13
A02735,Webinar,43
A02735,Webinar,11
A02735,Website,74
A02735,Product Page,42
A02735,Campaign,44
A02735,Website,15
A02735,Event,60
A02735,Website,8
A02735,Event,19
A02735,Product Page,43
A02735,Campaign,69
A02736,Product Page,183
A02736,Website,216
A02736,Campaign,136
A02736,Webinar,364
A02736,Product Page,124
A02736,Product Page,162
A02736,Event,202
A02736,Event,337
A02736,Webinar,142
A02736,Website,217
A02737,Product Page,122
A02737,Website,67
A02737,Webinar,149
A02737,Website,166
A02737,Campaign,104
A02737,Product Page,37
A02737,Event,97
A02737,Product Page,132
A02737,Event,46
A02737,Event,46
A02737,Campaign,104
A02737,Webinar,173
A02737,Product Page,41
A02737,Event,71
A02737,Product Page,183
A02737,Website,164
A02737,Webinar,99
A02737,Product Page,42
A02738,Product Page,42
A02738,Product Page,11
A02738,Product Page,11
A02738,Product Page,66
A02738,Campaign,45
A02738,Website,70
A02738,Webinar,13
A02738,Product Page,50
A02738,Website,64
A02738,Product Page,75
A02738,Product Page,75
A02738,Event,73
A02738,Product Page,36
A02738,Campaign,27
A02738,Webinar,64
A02738,Product Page,23
A02738,Website,69
A02738,Webinar,66
A02738,Event,38
A02738,Website,75
A02738,Campaign,29
A02738,Event,62
A02738,Event,72
A02738,Webinar,6
A02738,Product Page,73
A02739,Campaign,190
A02739,Event,290
A02739,Website,254
A02739,Campaign,287
A02739,Website,159
A02739,Webinar,360
A02739,Webinar,279
A02739,Product Page,342
A02739,Website,200
A02739,Campaign,126
A02740,Product Page,71
A02740,Product Page,65
A02740,Product Page,67
A02740,Webinar,36
A02740,Campaign,24
A02740,Event,59
A02740,Website,44
A02740,Webinar,59
A02740,Website,17
A02740,Product Page,56
A02740,Website,62
A02740,Campaign,45
A02740,Website,31
A02740,Event,57
A02740,Website,54
A02740,Campaign,63
A02740,Event,20
A02740,Product Page,16
A02740,Event,53
A02740,Product Page,7
A02740,Campaign,32
A02740,Product Page,60
A02740,Website,6
A02740,Product Page,14
A02740,Website,73
A02740,Campaign,66
A02741,Webinar,176
A02741,Event,64
A02741,Campaign,66
A02741,Webinar,112
A02741,Product Page,39
A02741,Campaign,95
A02741,Campaign,91
A02741,Website,152
A02741,Product Page,66
A02741,Campaign,168
A02741,Event,56
A02741,Product Page,149
A02741,Website,65
A02741,Campaign,123
A02741,Website,78
A02741,Webinar,36
A02741,Website,102
A02742,Website,280
A02742,Campaign,288
A02742,Campaign,250
A02742,Event,257
A02742,Webinar,303
A02742,Website,351
A02742,Website,300
A02742,Product Page,135
A02742,Event,303
A02742,Product Page,222
A02743,Product Page,119
A02743,Product Page,131
A02743,Webinar,98
A02743,Webinar,136
A02743,Event,45
A02743,Product Page,150
A02743,Website,89
A02743,Website,48
A02743,Product Page,55
A02743,Campaign,102
A02743,Event,167
A02743,Webinar,66
A02743,Website,62
A02743,Event,88
A02743,Website,150
A02743,Event,171
A02743,Product Page,187
A02744,Website,52
A02744,Product Page,77
A02744,Website,66
A02744,Product Page,117
A02744,Product Page,41
A02744,Product Page,57
A02744,Webinar,72
A02744,Product Page,169
A02744,Product Page,156
