account_id,product_family,competitor,intensity
A02511,Applications,Competitor B,72
A02512,Infrastructure,Competitor B,100
A02512,Database,Competitor B,67
A02513,Infrastructure,Competitor B,98
A02513,Database,Competitor A,99
A02513,Analytics & Data,Competitor B,74
A02513,AI & ML,Competitor C,97
A02513,Security,Competitor C,76
A02513,Integration,Competitor A,71
A02514,Infrastructure,Competitor B,100
A02514,Database,Competitor D,97
A02514,Analytics & Data,Competitor D,98
A02514,Applications,Competitor A,100
A02514,Integration,Competitor A,97
A02515,Database,Competitor D,97
A02515,Analytics & Data,Competitor C,98
A02515,AI & ML,Competitor C,91
A02515,Security,Competitor C,75
A02515,Applications,Competitor C,93
A02515,Integration,Competitor D,49
A02516,Database,Competitor C,48
A02516,Analytics & Data,Competitor D,93
A02516,AI & ML,Competitor D,84
A02516,Security,Competitor A,98
A02516,Integration,Competitor C,93
A02517,Infrastructure,Competitor C,97
A02517,Database,Competitor A,98
A02517,Analytics & Data,Competitor C,87
A02517,AI & ML,Competitor B,99
A02517,Applications,Competitor B,98
A02517,Integration,Competitor D,97
A02518,Infrastructure,Competitor B,100
A02518,Database,Competitor C,68
A02518,Analytics & Data,Competitor C,79
A02518,AI & ML,Competitor D,73
A02518,Applications,Competitor A,100
A02519,Database,Competitor D,40
A02519,AI & ML,Competitor D,81
A02520,Infrastructure,Competitor C,53
A02520,Database,Competitor B,67
A02520,Analytics & Data,Competitor B,85
A02520,AI & ML,Competitor D,63
A02520,Integration,Competitor A,78
A02521,Database,Competitor B,50
A02521,Analytics & Data,Competitor C,89
A02521,Security,Competitor B,90
A02521,Applications,Competitor B,77
A02522,Database,Competitor A,52
A02522,AI & ML,Competitor C,81
A02522,Security,Competitor B,54
A02522,Applications,Competitor A,99
A02522,Integration,Competitor B,75
A02523,Database,Competitor B,72
A02523,Analytics & Data,Competitor B,75
A02523,AI & ML,Competitor C,89
A02523,Security,Competitor C,43
A02523,Applications,Competitor B,39
A02524,Database,Competitor D,63
A02525,Database,Competitor C,98
A02525,AI & ML,Competitor D,91
A02525,Security,Competitor D,97
A02525,Applications,Competitor C,86
A02525,Integration,Competitor A,80
A02526,Infrastructure,Competitor A,84
A02526,Analytics & Data,Competitor D,73
A02526,Applications,Competitor D,83
A02526,Integration,Competitor A,89
A02527,Infrastructure,Competitor C,30
A02527,Analytics & Data,Competitor B,93
A02527,AI & ML,Competitor B,55
A02527,Security,Competitor D,86
A02527,Integration,Competitor A,65
A02528,Infrastructure,Competitor D,99
A02528,Database,Competitor D,60
A02528,Analytics & Data,Competitor D,98
A02528,AI & ML,Competitor D,48
A02528,Security,Competitor D,48
A02528,Applications,Competitor C,69
A02528,Integration,Competitor D,98
A02529,Database,Competitor B,73
A02529,Analytics & Data,Competitor A,54
A02529,AI & ML,Competitor D,37
A02530,Database,Competitor A,54
A02530,Analytics & Data,Competitor D,73
A02530,AI & ML,Competitor A,76
A02530,Applications,Competitor D,60
A02531,Infrastructure,Competitor B,100
A02531,Database,Competitor B,97
A02531,Analytics & Data,Competitor B,99
A02531,AI & ML,Competitor A,92
A02531,Security,Competitor B,100
A02531,Applications,Competitor D,99
A02531,Integration,Competitor A,99
A02532,Infrastructure,Competitor A,14
A02532,Database,Competitor C,86
A02532,AI & ML,Competitor D,90
A02532,Security,Competitor B,72
A02532,Applications,Competitor C,81
A02532,Integration,Competitor C,100
A02533,AI & ML,Competitor D,60
A02534,Database,Competitor C,77
A02534,Analytics & Data,Competitor A,91
A02534,Security,Competitor B,72
A02534,Applications,Competitor B,80
A02535,Infrastructure,Competitor D,86
A02535,Analytics & Data,Competitor C,82
A02535,Applications,Competitor A,74
A02536,Integration,Competitor A,70
A02537,Infrastructure,Competitor C,99
A02537,Database,Competitor A,89
A02537,Analytics & Data,Competitor C,97
A02537,AI & ML,Competitor A,52
A02537,Applications,Competitor D,53
A02537,Integration,Competitor B,39
A02538,Analytics & Data,Competitor A,58
A02538,AI & ML,Competitor B,72
A02538,Security,Competitor A,86
A02538,Applications,Competitor D,73
A02538,Integration,Competitor A,100
A02539,Database,Competitor B,87
A02539,AI & ML,Competitor D,98
A02539,Security,Competitor A,79
A02539,Applications,Competitor B,97
A02539,Integration,Competitor B,88
A02540,Database,Competitor D,38
A02540,Analytics & Data,Competitor D,36
A02540,AI & ML,Competitor D,55
A02541,Database,Competitor D,36
A02541,Security,Competitor C,40
A02541,Integration,Competitor B,88
A02542,Infrastructure,Competitor A,97
A02542,Analytics & Data,Competitor A,73
A02542,AI & ML,Competitor D,91
A02542,Security,Competitor C,78
A02542,Applications,Competitor B,85
A02542,Integration,Competitor A,83
A02543,Database,Competitor C,85
A02543,Analytics & Data,Competitor D,48
A02543,Security,Competitor D,49
A02543,Integration,Competitor A,85
A02544,Database,Competitor B,85
A02544,Analytics & Data,Competitor C,70
A02544,AI & ML,Competitor D,73
A02544,Security,Competitor D,70
A02544,Integration,Competitor B,68
A02545,Database,Competitor C,99
A02545,Analytics & Data,Competitor D,80
A02545,Security,Competitor B,84
A02545,Applications,Competitor C,99
A02545,Integration,Competitor A,97
A02546,Analytics & Data,Competitor D,87
A02546,Security,Competitor C,54
A02546,Applications,Competitor B,82
A02547,Infrastructure,Competitor B,99
A02547,Analytics & Data,Competitor B,97
A02547,AI & ML,Competitor A,99
A02547,Security,Competitor C,63
A02547,Applications,Competitor C,21
A02547,Integration,Competitor D,100
A02548,Infrastructure,Competitor B,36
A02548,AI & ML,Competitor A,60
A02548,Security,Competitor D,36
A02549,Database,Competitor C,36
A02549,Analytics & Data,Competitor A,92
A02549,Security,Competitor D,81
A02549,Applications,Competitor B,69
A02549,Integration,Competitor C,75
A02550,Database,Competitor C,79
A02550,Security,Competitor B,86
A02550,Applications,Competitor B,97
A02550,Integration,Competitor A,100
A02551,Infrastructure,Competitor D,61
A02551,Applications,Competitor C,33
A02551,Integration,Competitor C,90
A02552,Infrastructure,Competitor A,92
A02552,Database,Competitor C,99
A02552,Analytics & Data,Competitor A,99
A02552,AI & ML,Competitor B,85
A02552,Security,Competitor D,70
A02552,Applications,Competitor D,87
A02552,Integration,Competitor A,56
A02553,Infrastructure,Competitor B,97
A02553,Database,Competitor B,89
A02553,AI & ML,Competitor D,75
A02553,Security,Competitor B,84
A02553,Integration,Competitor B,86
A02554,Infrastructure,Competitor A,21
A02554,AI & ML,Competitor C,11
A02554,Applications,Competitor B,39
A02555,Database,Competitor A,76
A02555,Analytics & Data,Competitor D,54
A02555,Security,Competitor C,90
A02555,Applications,Competitor A,71
A02555,Integration,Competitor B,50
A02556,Infrastructure,Competitor C,80
A02556,Database,Competitor A,99
A02556,Analytics & Data,Competitor C,68
A02556,AI & ML,Competitor A,99
A02556,Security,Competitor D,88
A02556,Integration,Competitor A,98
A02557,Infrastructure,Competitor C,37
A02557,Security,Competitor D,86
A02558,Infrastructure,Competitor B,99
A02558,Database,Competitor B,99
A02558,Analytics & Data,Competitor D,97
A02558,AI & ML,Competitor D,98
A02558,Security,Competitor B,98
A02558,Applications,Competitor C,97
A02558,Integration,Competitor A,97
A02559,Infrastructure,Competitor D,100
A02559,Database,Competitor C,90
A02559,AI & ML,Competitor C,100
A02559,Security,Competitor A,99
A02559,Integration,Competitor A,84
A02560,Infrastructure,Competitor C,100
A02560,Integration,Competitor D,62
A02561,Infrastructure,Competitor C,68
A02561,Database,Competitor A,69
A02561,Analytics & Data,Competitor B,69
A02561,AI & ML,Competitor B,97
A02561,Applications,Competitor C,97
A02561,Integration,Competitor A,85
A02562,Database,Competitor D,57
A02562,Applications,Competitor D,77
A02562,Integration,Competitor B,58
A02563,Database,Competitor B,84
A02563,AI & ML,Competitor B,100
A02563,Security,Competitor B,97
A02563,Applications,Competitor A,99
A02563,Integration,Competitor C,97
A02564,Infrastructure,Competitor B,99
A02564,Database,Competitor D,86
A02564,Analytics & Data,Competitor D,100
A02564,AI & ML,Competitor B,76
A02564,Security,Competitor B,76
A02564,Applications,Competitor D,78
A02565,Infrastructure,Competitor C,72
A02565,Database,Competitor A,92
A02565,Analytics & Data,Competitor D,87
A02565,AI & ML,Competitor C,92
A02565,Security,Competitor A,98
A02565,Applications,Competitor A,69
A02565,Integration,Competitor D,85
A02566,Infrastructure,Competitor A,88
A02566,Database,Competitor A,99
A02566,AI & ML,Competitor B,41
A02566,Applications,Competitor A,90
A02566,Integration,Competitor D,82
A02567,Analytics & Data,Competitor A,81
A02567,AI & ML,Competitor C,98
A02567,Security,Competitor C,74
A02568,Infrastructure,Competitor B,47
A02568,AI & ML,Competitor C,42
A02568,Security,Competitor D,89
A02569,Database,Competitor B,36
A02569,Security,Competitor D,69
A02569,Applications,Competitor D,66
A02570,Applications,Competitor D,43
A02571,Infrastructure,Competitor D,85
A02571,Database,Competitor C,86
A02571,AI & ML,Competitor D,69
A02571,Security,Competitor A,82
A02571,Integration,Competitor D,99
A02572,Infrastructure,Competitor A,75
A02572,Database,Competitor D,63
A02572,AI & ML,Competitor C,56
A02572,Security,Competitor D,61
A02572,Applications,Competitor D,72
A02573,Database,Competitor B,100
A02573,Analytics & Data,Competitor D,98
A02573,Security,Competitor B,88
A02573,Applications,Competitor B,85
A02573,Integration,Competitor B,98
A02575,Infrastructure,Competitor B,80
A02575,Database,Competitor A,79
A02575,Analytics & Data,Competitor C,59
A02575,AI & ML,Competitor D,89
A02575,Applications,Competitor B,56
A02576,Database,Competitor A,24
A02576,AI & ML,Competitor A,81
A02576,Security,Competitor C,63
A02576,Applications,Competitor C,97
A02576,Integration,Competitor B,40
A02577,Infrastructure,Competitor B,70
A02577,Database,Competitor A,100
A02577,AI & ML,Competitor D,91
A02577,Security,Competitor B,92
A02577,Integration,Competitor A,71
A02578,Analytics & Data,Competitor B,55
A02579,Infrastructure,Competitor C,81
A02579,Database,Competitor A,45
A02579,Security,Competitor D,39
A02579,Applications,Competitor D,56
A02580,Infrastructure,Competitor C,98
A02580,Database,Competitor D,92
A02580,Analytics & Data,Competitor B,80
A02580,Applications,Competitor B,99
A02580,Integration,Competitor C,99
A02581,Infrastructure,Competitor D,99
A02581,Database,Competitor D,68
A02581,Analytics & Data,Competitor A,87
A02581,Security,Competitor B,61
A02581,Applications,Competitor A,100
A02581,Integration,Competitor B,81
A02582,Infrastructure,Competitor D,76
A02582,Analytics & Data,Competitor C,53
A02583,Infrastructure,Competitor D,73
A02583,AI & ML,Competitor C,19
A02583,Applications,Competitor A,50
A02584,Infrastructure,Competitor A,81
A02584,Database,Competitor D,92
A02584,Analytics & Data,Competitor C,78
A02584,AI & ML,Competitor D,63
A02584,Security,Competitor A,72
A02584,Integration,Competitor A,75
A02585,Infrastructure,Competitor A,80
A02585,Database,Competitor D,80
A02585,Analytics & Data,Competitor B,97
A02585,AI & ML,Competitor D,97
A02585,Applications,Competitor C,89
A02585,Integration,Competitor C,99
A02586,Infrastructure,Competitor C,78
A02586,Database,Competitor D,88
A02586,Integration,Competitor A,30
A02587,Database,Competitor D,99
A02587,Analytics & Data,Competitor C,98
A02587,AI & ML,Competitor A,100
A02587,Security,Competitor C,99
A02587,Applications,Competitor D,98
A02587,Integration,Competitor C,78
A02588,Infrastructure,Competitor D,78
A02588,Database,Competitor D,43
A02588,Security,Competitor D,89
A02588,Applications,Competitor D,73
A02589,Applications,Competitor D,53
A02590,Analytics & Data,Competitor A,46
A02590,AI & ML,Competitor D,61
A02590,Security,Competitor B,47
A02590,Integration,Competitor B,66
A02591,Infrastructure,Competitor D,44
A02591,Security,Competitor C,98
A02592,Infrastructure,Competitor D,45
A02592,Database,Competitor B,30
A02592,AI & ML,Competitor D,65
A02592,Applications,Competitor D,46
A02594,Infrastructure,Competitor A,93
A02594,Integration,Competitor C,39
A02595,Analytics & Data,Competitor B,50
A02595,AI & ML,Competitor A,92
A02595,Security,Competitor B,71
A02595,Applications,Competitor B,93
A02596,Analytics & Data,Competitor D,92
A02596,Security,Competitor B,85
A02596,Applications,Competitor C,45
A02597,Security,Competitor A,52
A02598,Infrastructure,Competitor D,47
A02598,Database,Competitor D,51
A02598,Analytics & Data,Competitor A,51
A02598,AI & ML,Competitor C,79
A02598,Security,Competitor D,36
A02598,Applications,Competitor A,89
A02599,Infrastructure,Competitor C,78
A02599,Analytics & Data,Competitor A,42
A02599,AI & ML,Competitor B,93
A02599,Integration,Competitor A,11
A02600,Infrastructure,Competitor C,87
A02600,Database,Competitor B,89
A02600,AI & ML,Competitor C,97
A02600,Applications,Competitor C,69
A02601,Analytics & Data,Competitor A,64
A02602,Analytics & Data,Competitor D,69
A02602,AI & ML,Competitor D,99
A02602,Security,Competitor B,99
A02602,Applications,Competitor C,97
A02602,Integration,Competitor D,100
A02603,Analytics & Data,Competitor C,66
A02603,AI & ML,Competitor C,46
A02603,Integration,Competitor A,54
A02604,Infrastructure,Competitor D,46
A02604,Database,Competitor A,100
A02604,Analytics & Data,Competitor A,80
A02604,Security,Competitor A,40
A02604,Applications,Competitor C,69
A02604,Integration,Competitor C,81
A02605,Infrastructure,Competitor C,99
A02605,Analytics & Data,Competitor A,70
A02606,Infrastructure,Competitor A,98
A02606,Analytics & Data,Competitor B,80
A02606,Security,Competitor A,81
A02606,Integration,Competitor A,97
A02607,Security,Competitor A,18
A02608,Infrastructure,Competitor C,77
A02608,Database,Competitor C,28
A02608,Security,Competitor A,53
A02608,Integration,Competitor D,56
A02609,Infrastructure,Competitor C,98
A02609,Database,Competitor C,97
A02609,Analytics & Data,Competitor B,97
A02609,AI & ML,Competitor B,100
A02609,Integration,Competitor A,97
A02610,Infrastructure,Competitor B,99
A02610,Database,Competitor C,60
A02610,Analytics & Data,Competitor A,53
A02610,Security,Competitor D,85
A02610,Applications,Competitor C,73
A02610,Integration,Competitor B,97
A02611,Infrastructure,Competitor B,73
A02611,Database,Competitor D,98
A02611,Analytics & Data,Competitor D,82
A02611,AI & ML,Competitor B,99
A02611,Security,Competitor B,86
A02611,Applications,Competitor C,97
A02611,Integration,Competitor C,98
A02612,Infrastructure,Competitor D,98
A02612,AI & ML,Competitor D,90
A02612,Security,Competitor D,77
A02612,Applications,Competitor B,98
A02612,Integration,Competitor C,79
A02613,Infrastructure,Competitor C,48
A02613,Database,Competitor C,97
A02613,AI & ML,Competitor D,98
A02613,Security,Competitor A,100
A02613,Applications,Competitor D,93
A02613,Integration,Competitor B,98
A02614,Infrastructure,Competitor A,37
A02614,Database,Competitor B,68
A02614,Security,Competitor C,89
A02614,Applications,Competitor A,97
A02614,Integration,Competitor C,72
A02615,Infrastructure,Competitor A,91
A02615,Database,Competitor C,72
A02615,AI & ML,Competitor C,83
A02615,Security,Competitor A,66
A02615,Applications,Competitor C,45
A02616,Infrastructure,Competitor D,28
A02616,AI & ML,Competitor D,83
A02616,Security,Competitor C,36
A02616,Applications,Competitor B,35
A02616,Integration,Competitor A,72
A02617,Infrastructure,Competitor B,21
A02617,AI & ML,Competitor D,40
A02617,Applications,Competitor C,35
A02618,Infrastructure,Competitor A,72
A02619,Database,Competitor C,47
A02619,Analytics & Data,Competitor C,59
A02619,Integration,Competitor D,73
A02620,Security,Competitor C,76
A02621,AI & ML,Competitor B,42
A02622,Integration,Competitor A,38
A02623,Infrastructure,Competitor D,82
A02623,Analytics & Data,Competitor C,100
A02623,Security,Competitor C,69
A02623,Applications,Competitor A,97
A02623,Integration,Competitor C,84
A02624,Infrastructure,Competitor C,98
A02624,Database,Competitor C,46
A02624,Analytics & Data,Competitor C,100
A02624,Security,Competitor A,89
A02624,Applications,Competitor B,86
A02625,Applications,Competitor B,35
A02626,Infrastructure,Competitor C,63
A02626,Database,Competitor C,83
A02626,Security,Competitor D,84
A02626,Integration,Competitor C,72
A02627,Database,Competitor D,76
A02627,Analytics & Data,Competitor C,42
A02627,AI & ML,Competitor B,88
A02627,Security,Competitor B,93
A02627,Integration,Competitor A,98
A02628,Database,Competitor C,83
A02628,Analytics & Data,Competitor A,76
A02628,Security,Competitor A,73
A02628,Applications,Competitor D,70
A02628,Integration,Competitor B,99
A02629,Infrastructure,Competitor C,97
A02629,Database,Competitor C,97
A02629,Analytics & Data,Competitor A,40
A02629,AI & ML,Competitor A,82
A02629,Applications,Competitor C,99
A02629,Integration,Competitor C,97
A02630,Infrastructure,Competitor D,86
A02630,Database,Competitor C,64
A02630,Analytics & Data,Competitor A,90
A02630,AI & ML,Competitor D,97
A02630,Security,Competitor A,98
A02630,Applications,Competitor B,68
A02630,Integration,Competitor D,76
A02631,Infrastructure,Competitor C,52
A02631,Database,Competitor B,73
A02631,AI & ML,Competitor B,98
A02631,Applications,Competitor A,59
A02631,Integration,Competitor B,100
A02632,Infrastructure,Competitor A,86
A02632,Analytics & Data,Competitor A,100
A02632,AI & ML,Competitor A,86
A02632,Applications,Competitor D,71
A02632,Integration,Competitor D,85
A02633,Infrastructure,Competitor A,73
A02633,Database,Competitor B,98
A02633,Analytics & Data,Competitor D,85
A02633,AI & ML,Competitor C,100
A02633,Applications,Competitor C,70
A02633,Integration,Competitor A,88
A02634,Database,Competitor B,78
A02634,AI & ML,Competitor D,50
A02634,Security,Competitor B,23
A02634,Applications,Competitor D,31
A02634,Integration,Competitor C,51
A02635,Infrastructure,Competitor B,72
A02635,AI & ML,Competitor B,77
A02635,Security,Competitor C,89
A02635,Integration,Competitor C,40
A02636,Infrastructure,Competitor A,65
A02636,Database,Competitor B,62
A02636,Analytics & Data,Competitor C,54
A02636,Applications,Competitor C,43
A02636,Integration,Competitor C,71
A02637,Analytics & Data,Competitor A,40
A02637,Applications,Competitor D,52
A02638,Infrastructure,Competitor B,36
A02638,Database,Competitor C,68
A02638,Security,Competitor D,98
A02638,Integration,Competitor C,93
A02639,Database,Competitor C,99
A02639,Analytics & Data,Competitor B,99
A02639,AI & ML,Competitor C,98
A02639,Applications,Competitor D,82
A02639,Integration,Competitor A,78
A02640,Infrastructure,Competitor D,72
A02640,Analytics & Data,Competitor C,69
A02640,AI & ML,Competitor C,74
A02640,Security,Competitor C,40
A02641,Infrastructure,Competitor C,35
A02641,Database,Competitor B,82
A02641,Analytics & Data,Competitor C,71
A02641,AI & ML,Competitor C,81
A02641,Security,Competitor D,70
A02641,Integration,Competitor C,74
A02642,Infrastructure,Competitor A,89
A02642,Database,Competitor A,97
A02643,Infrastructure,Competitor C,44
A02643,Analytics & Data,Competitor C,59
A02643,Integration,Competitor C,81
A02644,Infrastructure,Competitor D,100
A02644,Analytics & Data,Competitor A,99
A02644,AI & ML,Competitor C,98
A02644,Security,Competitor D,97
A02644,Applications,Competitor A,99
A02645,Analytics & Data,Competitor A,41
A02645,Security,Competitor B,91
A02645,Applications,Competitor C,70
A02646,Infrastructure,Competitor D,93
A02646,Analytics & Data,Competitor D,90
A02646,AI & ML,Competitor A,87
A02646,Integration,Competitor C,43
A02647,Infrastructure,Competitor A,52
A02647,Database,Competitor B,92
A02647,AI & ML,Competitor B,61
A02647,Security,Competitor B,87
A02647,Applications,Competitor B,99
A02647,Integration,Competitor C,88
A02648,AI & ML,Competitor D,20
A02648,Integration,Competitor D,12
A02649,Infrastructure,Competitor A,97
A02649,Database,Competitor B,97
A02649,Analytics & Data,Competitor C,38
A02649,Security,Competitor A,97
A02649,Integration,Competitor D,98
A02650,Infrastructure,Competitor D,100
A02650,Database,Competitor C,99
A02650,Analytics & Data,Competitor D,87
A02650,AI & ML,Competitor B,100
A02650,Security,Competitor D,85
A02650,Applications,Competitor C,90
A02651,Database,Competitor B,61
A02651,AI & ML,Competitor C,37
A02651,Security,Competitor D,91
A02651,Applications,Competitor C,58
A02652,Database,Competitor B,100
A02652,AI & ML,Competitor B,74
A02652,Security,Competitor B,100
A02652,Applications,Competitor C,70
A02652,Integration,Competitor B,100
A02653,Analytics & Data,Competitor A,69
A02653,Security,Competitor A,89
A02654,Infrastructure,Competitor C,75
A02654,Analytics & Data,Competitor A,36
A02654,Applications,Competitor C,97
A02655,Infrastructure,Competitor C,100
A02655,Database,Competitor C,93
A02655,AI & ML,Competitor D,76
A02655,Security,Competitor D,82
A02655,Applications,Competitor C,68
A02655,Integration,Competitor B,100
A02656,Infrastructure,Competitor B,87
A02656,Database,Competitor C,99
A02656,Analytics & Data,Competitor D,69
A02656,AI & ML,Competitor C,75
A02656,Security,Competitor A,78
A02656,Applications,Competitor D,93
A02656,Integration,Competitor A,74
A02657,Infrastructure,Competitor D,83
A02657,Database,Competitor B,37
A02657,Analytics & Data,Competitor D,52
A02657,AI & ML,Competitor B,85
A02657,Applications,Competitor B,21
A02658,Infrastructure,Competitor D,43
A02658,AI & ML,Competitor C,100
A02658,Security,Competitor A,80
A02658,Applications,Competitor A,100
A02659,Database,Competitor A,90
A02659,Analytics & Data,Competitor A,100
A02659,AI & ML,Competitor D,81
A02660,Database,Competitor B,30
A02660,Analytics & Data,Competitor A,70
A02660,Applications,Competitor B,83
A02660,Integration,Competitor B,16
A02661,Infrastructure,Competitor D,97
A02661,Database,Competitor D,74
A02661,Analytics & Data,Competitor D,71
A02661,AI & ML,Competitor C,75
A02661,Security,Competitor D,78
A02661,Applications,Competitor D,59
A02661,Integration,Competitor A,97
A02662,AI & ML,Competitor C,40
A02663,Database,Competitor B,61
A02663,Analytics & Data,Competitor C,50
A02663,AI & ML,Competitor C,73
A02663,Security,Competitor C,49
A02663,Applications,Competitor D,70
A02663,Integration,Competitor B,99
A02664,Database,Competitor C,90
A02664,Analytics & Data,Competitor A,51
A02664,Applications,Competitor B,92
A02665,Infrastructure,Competitor A,88
A02665,Database,Competitor C,97
A02665,Analytics & Data,Competitor B,99
A02665,Security,Competitor A,71
A02665,Applications,Competitor D,83
A02665,Integration,Competitor D,78
A02666,Database,Competitor D,87
A02666,Analytics & Data,Competitor B,85
A02666,AI & ML,Competitor B,97
A02666,Applications,Competitor A,33
A02666,Integration,Competitor D,80
A02667,Infrastructure,Competitor B,100
A02667,Analytics & Data,Competitor A,98
A02667,AI & ML,Competitor A,98
A02667,Security,Competitor D,100
A02667,Applications,Competitor C,99
A02667,Integration,Competitor D,100
A02668,Infrastructure,Competitor D,89
A02668,AI & ML,Competitor C,78
A02669,Analytics & Data,Competitor C,71
A02669,Security,Competitor C,88
A02669,Applications,Competitor D,78
A02669,Integration,Competitor D,77
A02670,Infrastructure,Competitor D,100
A02670,Analytics & Data,Competitor A,79
A02670,Security,Competitor B,70
A02670,Integration,Competitor C,70
A02671,Infrastructure,Competitor D,55
A02671,Applications,Competitor D,99
A02671,Integration,Competitor D,51
A02672,Infrastructure,Competitor B,99
A02672,Database,Competitor C,88
A02672,Analytics & Data,Competitor C,100
A02672,AI & ML,Competitor D,99
A02672,Security,Competitor D,100
A02672,Applications,Competitor D,45
A02672,Integration,Competitor A,100
A02673,Database,Competitor C,77
A02673,Analytics & Data,Competitor A,100
A02673,AI & ML,Competitor A,80
A02673,Applications,Competitor A,83
A02674,Infrastructure,Competitor D,29
A02674,Security,Competitor B,31
A02675,Infrastructure,Competitor B,59
A02676,Infrastructure,Competitor B,86
A02676,Analytics & Data,Competitor C,82
A02676,AI & ML,Competitor D,79
A02676,Security,Competitor C,71
A02676,Applications,Competitor B,88
A02678,AI & ML,Competitor D,20
A02679,Infrastructure,Competitor A,83
A02679,AI & ML,Competitor D,46
A02679,Security,Competitor C,90
A02679,Applications,Competitor C,78
A02679,Integration,Competitor C,71
A02680,Infrastructure,Competitor D,82
A02680,Database,Competitor A,37
A02680,Analytics & Data,Competitor A,99
A02680,Security,Competitor C,57
A02680,Applications,Competitor D,89
A02681,Infrastructure,Competitor C,93
A02681,Database,Competitor D,83
A02681,Analytics & Data,Competitor A,99
A02681,AI & ML,Competitor D,81
A02681,Applications,Competitor D,78
A02682,Infrastructure,Competitor D,97
A02682,Database,Competitor B,98
A02682,Analytics & Data,Competitor C,100
A02682,AI & ML,Competitor A,97
A02682,Security,Competitor A,93
A02682,Applications,Competitor C,99
A02682,Integration,Competitor A,100
A02683,Infrastructure,Competitor C,86
A02683,Database,Competitor B,71
A02683,AI & ML,Competitor D,77
A02683,Security,Competitor B,74
A02683,Integration,Competitor D,76
A02684,AI & ML,Competitor B,82
A02684,Security,Competitor D,78
A02684,Applications,Competitor B,64
A02685,Security,Competitor A,48
A02685,Integration,Competitor C,50
A02686,Applications,Competitor D,36
A02687,Infrastructure,Competitor D,55
A02687,Analytics & Data,Competitor A,98
A02687,AI & ML,Competitor D,80
A02687,Security,Competitor D,99
A02688,Database,Competitor B,82
A02688,AI & ML,Competitor B,92
A02688,Security,Competitor D,49
A02688,Applications,Competitor B,58
A02689,Infrastructure,Competitor A,98
A02689,Database,Competitor C,97
A02689,Analytics & Data,Competitor A,97
A02689,AI & ML,Competitor B,78
A02689,Security,Competitor A,100
A02689,Integration,Competitor B,68
A02690,Infrastructure,Competitor A,35
A02690,Database,Competitor B,99
A02690,Analytics & Data,Competitor D,21
A02690,AI & ML,Competitor B,79
A02691,Analytics & Data,Competitor A,59
A02691,AI & ML,Competitor A,70
A02691,Security,Competitor B,35
A02691,Applications,Competitor C,75
A02692,Security,Competitor A,35
A02693,Analytics & Data,Competitor B,99
A02693,Security,Competitor D,72
A02693,Applications,Competitor B,91
A02694,Infrastructure,Competitor C,75
A02694,AI & ML,Competitor C,58
A02695,Infrastructure,Competitor A,97
A02695,Database,Competitor D,98
A02695,Analytics & Data,Competitor A,86
A02695,AI & ML,Competitor A,83
A02695,Security,Competitor A,98
A02695,Applications,Competitor B,52
A02695,Integration,Competitor D,97
A02696,Infrastructure,Competitor D,99
A02696,Database,Competitor B,70
A02696,Analytics & Data,Competitor D,87
A02696,AI & ML,Competitor C,98
A02696,Security,Competitor B,80
A02696,Applications,Competitor D,86
A02696,Integration,Competitor D,79
A02697,Infrastructure,Competitor C,97
A02697,Database,Competitor B,99
A02697,Analytics & Data,Competitor C,81
A02697,AI & ML,Competitor B,87
A02697,Security,Competitor D,99
A02697,Applications,Competitor B,100
A02698,Infrastructure,Competitor C,99
A02698,AI & ML,Competitor A,82
A02698,Applications,Competitor A,70
A02698,Integration,Competitor A,90
A02699,Analytics & Data,Competitor C,72
A02699,Security,Competitor D,67
A02699,Applications,Competitor D,79
A02700,Database,Competitor B,81
A02700,Analytics & Data,Competitor D,73
A02700,Security,Competitor D,78
A02700,Applications,Competitor D,43
A02701,Database,Competitor A,86
A02701,AI & ML,Competitor A,42
A02701,Security,Competitor C,29
A02701,Applications,Competitor D,76
A02701,Integration,Competitor B,91
A02702,Infrastructure,Competitor C,98
A02702,Database,Competitor D,97
A02702,Analytics & Data,Competitor A,100
A02702,AI & ML,Competitor C,97
A02702,Applications,Competitor D,100
A02702,Integration,Competitor D,87
A02703,Infrastructure,Competitor D,97
A02703,Database,Competitor D,100
A02703,Security,Competitor D,73
A02703,Applications,Competitor A,86
A02704,Infrastructure,Competitor C,80
A02704,Analytics & Data,Competitor B,83
A02705,Security,Competitor D,70
A02706,Database,Competitor C,17
A02706,Integration,Competitor C,44
A02707,Database,Competitor D,45
A02707,Analytics & Data,Competitor C,82
A02707,Security,Competitor C,65
A02707,Applications,Competitor A,25
A02707,Integration,Competitor A,43
A02708,Analytics & Data,Competitor B,46
A02708,Integration,Competitor D,42
A02709,Database,Competitor A,35
A02709,Analytics & Data,Competitor A,97
A02709,Security,Competitor A,97
A02709,Applications,Competitor D,100
A02709,Integration,Competitor D,71
A02710,Infrastructure,Competitor A,98
A02710,Analytics & Data,Competitor C,97
A02710,Security,Competitor A,97
A02710,Applications,Competitor C,98
A02710,Integration,Competitor B,100
A02711,Infrastructure,Competitor C,98
A02711,Database,Competitor A,90
A02711,Analytics & Data,Competitor B,91
A02711,AI & ML,Competitor B,89
A02711,Security,Competitor C,83
A02711,Applications,Competitor D,73
A02711,Integration,Competitor C,73
A02712,Database,Competitor B,24
A02712,Integration,Competitor D,40
A02713,Infrastructure,Competitor A,68
