account_id,product_family,product_engagement_score
A02516,Integration,88
A02517,Infrastructure,97
A02517,Database,100
A02517,Analytics & Data,77
A02517,AI & ML,100
A02517,Security,98
A02517,Applications,100
A02517,Integration,97
A02518,Infrastructure,99
A02518,Database,82
A02518,Analytics & Data,87
A02518,AI & ML,86
A02518,Security,54
A02518,Applications,98
A02518,Integration,24
A02519,Infrastructure,22
A02519,Database,39
A02519,Analytics & Data,37
A02519,AI & ML,91
A02519,Security,40
A02519,Applications,33
A02519,Integration,19
A02520,Infrastructure,53
A02520,Database,61
A02520,Analytics & Data,92
A02520,AI & ML,66
A02520,Security,29
A02520,Applications,21
A02520,Integration,86
A02521,Infrastructure,58
A02521,Database,64
A02521,Analytics & Data,79
A02521,AI & ML,63
A02521,Security,92
A02521,Applications,77
A02521,Integration,31
A02522,Infrastructure,25
A02522,Database,50
A02522,Analytics & Data,89
A02522,AI & ML,79
A02522,Security,56
A02522,Applications,99
A02522,Integration,86
A02523,Infrastructure,50
A02523,Database,89
A02523,Analytics & Data,87
A02523,AI & ML,83
A02523,Security,73
A02523,Applications,51
A02523,Integration,66
A02524,Infrastructure,16
A02524,Database,45
A02524,Analytics & Data,13
A02524,AI & ML,25
A02524,Security,30
A02524,Applications,38
A02524,Integration,61
A02525,Infrastructure,70
A02525,Database,100
A02525,Analytics & Data,84
A02525,AI & ML,84
A02525,Security,99
A02525,Applications,93
A02525,Integration,81
A02526,Infrastructure,85
A02526,Database,56
A02526,Analytics & Data,83
A02526,AI & ML,89
A02526,Security,68
A02526,Applications,87
A02526,Integration,80
A02527,Infrastructure,23
A02527,Database,70
A02527,Analytics & Data,88
A02527,AI & ML,58
A02527,Security,88
A02527,Applications,34
A02527,Integration,53
A02528,Infrastructure,99
A02528,Database,59
A02528,Analytics & Data,97
A02528,AI & ML,70
A02528,Security,45
A02528,Applications,79
A02528,Integration,98
A02529,Infrastructure,92
A02529,Database,85
A02529,Analytics & Data,46
A02529,AI & ML,47
A02529,Security,17
A02529,Applications,30
A02529,Integration,12
A02530,Infrastructure,46
A02530,Database,64
A02530,Analytics & Data,79
A02530,AI & ML,91
A02530,Security,45
A02530,Applications,69
A02530,Integration,25
A02531,Infrastructure,97
A02531,Database,98
A02531,Analytics & Data,99
A02531,AI & ML,82
A02531,Security,99
A02531,Applications,100
A02531,Integration,97
A02532,Infrastructure,18
A02532,Database,78
A02532,Analytics & Data,70
A02532,AI & ML,92
A02532,Security,80
A02532,Applications,81
A02532,Integration,97
A02533,Infrastructure,57
A02533,Database,23
A02533,Analytics & Data,26
A02533,AI & ML,61
A02533,Security,23
A02533,Applications,31
A02533,Integration,36
A02534,Infrastructure,67
A02534,Database,80
A02534,Analytics & Data,80
A02534,AI & ML,86
A02534,Security,94
A02534,Applications,81
A02534,Integration,49
A02535,Infrastructure,90
A02535,Database,48
A02535,Analytics & Data,94
A02535,AI & ML,94
A02535,Security,70
A02535,Applications,77
A02535,Integration,67
A02536,Infrastructure,36
A02536,Database,29
A02536,Analytics & Data,31
A02536,AI & ML,45
A02536,Security,67
A02536,Applications,15
A02536,Integration,89
A02537,Infrastructure,98
A02537,Database,93
A02537,Analytics & Data,99
A02537,AI & ML,56
A02537,Security,10
A02537,Applications,51
A02537,Integration,50
A02538,Infrastructure,30
A02538,Database,31
A02538,Analytics & Data,56
A02538,AI & ML,84
A02538,Security,89
A02538,Applications,92
A02538,Integration,100
A02539,Infrastructure,62
A02539,Database,88
A02539,Analytics & Data,49
A02539,AI & ML,98
A02539,Security,92
A02539,Applications,99
A02539,Integration,84
A02540,Infrastructure,51
A02540,Database,61
A02540,Analytics & Data,52
A02540,AI & ML,73
A02540,Security,54
A02540,Applications,90
A02540,Integration,49
A02541,Infrastructure,25
A02541,Database,52
A02541,Analytics & Data,80
A02541,AI & ML,57
A02541,Security,68
A02541,Applications,82
A02541,Integration,94
A02542,Infrastructure,100
A02542,Database,54
A02542,Analytics & Data,90
A02542,AI & ML,76
A02542,Security,82
A02542,Applications,90
A02542,Integration,82
A02543,Infrastructure,66
A02543,Database,91
A02543,Analytics & Data,73
A02543,AI & ML,88
A02543,Security,45
A02543,Applications,10
A02543,Integration,78
A02544,Infrastructure,19
A02544,Database,92
A02544,Analytics & Data,87
A02544,AI & ML,89
A02544,Security,94
A02544,Applications,91
A02544,Integration,81
A02545,Infrastructure,91
A02545,Database,100
A02545,Analytics & Data,85
A02545,AI & ML,24
A02545,Security,76
A02545,Applications,97
A02545,Integration,98
A02546,Infrastructure,55
A02546,Database,63
A02546,Analytics & Data,85
A02546,AI & ML,12
A02546,Security,73
A02546,Applications,76
A02546,Integration,23
A02547,Infrastructure,99
A02547,Database,97
A02547,Analytics & Data,98
A02547,AI & ML,99
A02547,Security,57
A02547,Applications,12
A02547,Integration,97
A02548,Infrastructure,59
A02548,Database,16
A02548,Analytics & Data,61
A02548,AI & ML,48
A02548,Security,69
A02548,Applications,60
A02548,Integration,36
A02549,Infrastructure,88
A02549,Database,62
A02549,Analytics & Data,89
A02549,AI & ML,81
A02549,Security,76
A02549,Applications,90
A02549,Integration,93
A02550,Infrastructure,90
A02550,Database,79
A02550,Analytics & Data,62
A02550,AI & ML,68
A02550,Security,87
A02550,Applications,100
A02550,Integration,97
A02551,Infrastructure,58
A02551,Database,28
A02551,Analytics & Data,20
A02551,AI & ML,17
A02551,Security,45
A02551,Applications,17
A02551,Integration,81
A02552,Infrastructure,87
A02552,Database,99
A02552,Analytics & Data,99
A02552,AI & ML,83
A02552,Security,81
A02552,Applications,93
A02552,Integration,50
A02553,Infrastructure,99
A02553,Database,93
A02553,Analytics & Data,88
A02553,AI & ML,94
A02553,Security,86
A02553,Applications,61
A02553,Integration,83
A02554,Infrastructure,41
A02554,Database,14
A02554,Analytics & Data,37
A02554,AI & ML,20
A02554,Security,29
A02554,Applications,14
A02554,Integration,26
A02555,Infrastructure,90
A02555,Database,83
A02555,Analytics & Data,63
A02555,AI & ML,92
A02555,Security,90
A02555,Applications,81
A02555,Integration,51
A02556,Infrastructure,76
A02556,Database,98
A02556,Analytics & Data,94
A02556,AI & ML,97
A02556,Security,83
A02556,Applications,100
A02556,Integration,98
A02557,Infrastructure,67
A02557,Database,83
A02557,Analytics & Data,17
A02557,AI & ML,58
A02557,Security,92
A02557,Applications,85
A02557,Integration,72
A02558,Infrastructure,98
A02558,Database,100
A02558,Analytics & Data,98
A02558,AI & ML,100
A02558,Security,98
A02558,Applications,98
A02558,Integration,99
A02559,Infrastructure,97
A02559,Database,79
A02559,Analytics & Data,82
A02559,AI & ML,99
A02559,Security,99
A02559,Applications,84
A02559,Integration,91
A02560,Infrastructure,99
A02560,Database,88
A02560,Analytics & Data,86
A02560,AI & ML,93
A02560,Security,33
A02560,Applications,77
A02560,Integration,68
A02561,Infrastructure,78
A02561,Database,83
A02561,Analytics & Data,87
A02561,AI & ML,100
A02561,Security,77
A02561,Applications,98
A02561,Integration,93
A02562,Infrastructure,10
A02562,Database,73
A02562,Analytics & Data,35
A02562,AI & ML,42
A02562,Security,42
A02562,Applications,78
A02562,Integration,57
A02563,Infrastructure,68
A02563,Database,77
A02563,Analytics & Data,63
A02563,AI & ML,99
A02563,Security,100
A02563,Applications,100
A02563,Integration,99
A02564,Infrastructure,97
A02564,Database,89
A02564,Analytics & Data,98
A02564,AI & ML,85
A02564,Security,77
A02564,Applications,81
A02564,Integration,60
A02565,Infrastructure,88
A02565,Database,93
A02565,Analytics & Data,77
A02565,AI & ML,82
A02565,Security,100
A02565,Applications,90
A02565,Integration,83
A02566,Infrastructure,88
A02566,Database,97
A02566,Analytics & Data,59
A02566,AI & ML,46
A02566,Security,73
A02566,Applications,85
A02566,Integration,89
A02567,Infrastructure,32
A02567,Database,30
A02567,Analytics & Data,92
A02567,AI & ML,99
A02567,Security,86
A02567,Applications,86
A02567,Integration,93
A02568,Infrastructure,57
A02568,Database,35
A02568,Analytics & Data,13
A02568,AI & ML,52
A02568,Security,85
A02568,Applications,67
A02568,Integration,38
A02569,Infrastructure,17
A02569,Database,70
A02569,Analytics & Data,91
A02569,AI & ML,79
A02569,Security,86
A02569,Applications,50
A02569,Integration,66
A02570,Infrastructure,90
A02570,Database,64
A02570,Analytics & Data,55
A02570,AI & ML,31
A02570,Security,19
A02570,Applications,64
A02570,Integration,32
A02571,Infrastructure,91
A02571,Database,87
A02571,Analytics & Data,48
A02571,AI & ML,79
A02571,Security,76
A02571,Applications,84
A02571,Integration,98
A02572,Infrastructure,87
A02572,Database,60
A02572,Analytics & Data,70
A02572,AI & ML,62
A02572,Security,50
A02572,Applications,79
A02572,Integration,94
A02573,Infrastructure,84
A02573,Database,97
A02573,Analytics & Data,98
A02573,AI & ML,98
A02573,Security,76
A02573,Applications,89
A02573,Integration,98
A02574,Infrastructure,60
A02574,Database,20
A02574,Analytics & Data,68
A02574,AI & ML,27
A02574,Security,56
A02574,Applications,19
A02574,Integration,39
A02575,Infrastructure,93
A02575,Database,89
A02575,Analytics & Data,72
A02575,AI & ML,88
A02575,Security,73
A02575,Applications,54
A02575,Integration,72
A02576,Infrastructure,48
A02576,Database,27
A02576,Analytics & Data,63
A02576,AI & ML,81
A02576,Security,60
A02576,Applications,100
A02576,Integration,61
A02577,Infrastructure,89
A02577,Database,98
A02577,Analytics & Data,59
A02577,AI & ML,86
A02577,Security,82
A02577,Applications,80
A02577,Integration,82
A02578,Infrastructure,27
A02578,Database,24
A02578,Analytics & Data,72
A02578,AI & ML,69
A02578,Security,57
A02578,Applications,31
A02578,Integration,33
A02579,Infrastructure,76
A02579,Database,68
A02579,Analytics & Data,45
A02579,AI & ML,18
A02579,Security,50
A02579,Applications,73
A02579,Integration,58
A02580,Infrastructure,100
A02580,Database,93
A02580,Analytics & Data,88
A02580,AI & ML,88
A02580,Security,93
A02580,Applications,100
A02580,Integration,100
A02581,Infrastructure,97
A02581,Database,76
A02581,Analytics & Data,82
A02581,AI & ML,55
A02581,Security,52
A02581,Applications,97
A02581,Integration,87
A02582,Infrastructure,93
A02582,Database,66
A02582,Analytics & Data,69
A02582,AI & ML,69
A02582,Security,45
A02582,Applications,51
A02582,Integration,66
A02583,Infrastructure,94
A02583,Database,57
A02583,Analytics & Data,55
A02583,AI & ML,35
A02583,Security,17
A02583,Applications,47
A02583,Integration,59
A02584,Infrastructure,89
A02584,Database,92
A02584,Analytics & Data,84
A02584,AI & ML,50
A02584,Security,80
A02584,Applications,70
A02584,Integration,90
A02585,Infrastructure,92
A02585,Database,88
A02585,Analytics & Data,98
A02585,AI & ML,97
A02585,Security,89
A02585,Applications,88
A02585,Integration,97
A02586,Infrastructure,83
A02586,Database,88
A02586,Analytics & Data,69
A02586,AI & ML,26
A02586,Security,63
A02586,Applications,15
A02586,Integration,27
A02587,Infrastructure,83
A02587,Database,99
A02587,Analytics & Data,97
A02587,AI & ML,97
A02587,Security,98
A02587,Applications,99
A02587,Integration,84
A02588,Infrastructure,87
A02588,Database,66
A02588,Analytics & Data,88
A02588,AI & ML,78
A02588,Security,87
A02588,Applications,85
A02588,Integration,88
A02589,Infrastructure,37
A02589,Database,33
A02589,Analytics & Data,35
A02589,AI & ML,18
A02589,Security,35
A02589,Applications,70
A02589,Integration,29
A02590,Infrastructure,30
A02590,Database,53
A02590,Analytics & Data,51
A02590,AI & ML,71
A02590,Security,49
A02590,Applications,51
A02590,Integration,60
A02591,Infrastructure,69
A02591,Database,50
A02591,Analytics & Data,90
A02591,AI & ML,56
A02591,Security,98
A02591,Applications,38
A02591,Integration,37
A02592,Infrastructure,47
A02592,Database,32
A02592,Analytics & Data,49
A02592,AI & ML,72
A02592,Security,53
A02592,Applications,49
A02592,Integration,17
A02593,Infrastructure,62
A02593,Database,46
A02593,Analytics & Data,54
A02593,AI & ML,13
A02593,Security,20
A02593,Applications,37
A02593,Integration,35
A02594,Infrastructure,85
A02594,Database,22
A02594,Analytics & Data,17
A02594,AI & ML,26
A02594,Security,61
A02594,Applications,52
A02594,Integration,41
A02595,Infrastructure,47
A02595,Database,47
A02595,Analytics & Data,45
A02595,AI & ML,87
A02595,Security,84
A02595,Applications,89
A02595,Integration,59
A02596,Infrastructure,93
A02596,Database,55
A02596,Analytics & Data,83
A02596,AI & ML,80
A02596,Security,76
A02596,Applications,51
A02596,Integration,51
A02597,Infrastructure,80
A02597,Database,19
A02597,Analytics & Data,18
A02597,AI & ML,11
A02597,Security,57
A02597,Applications,32
A02597,Integration,33
A02598,Infrastructure,70
A02598,Database,64
A02598,Analytics & Data,64
A02598,AI & ML,90
A02598,Security,70
A02598,Applications,84
A02598,Integration,55
A02599,Infrastructure,81
A02599,Database,50
A02599,Analytics & Data,46
A02599,AI & ML,77
A02599,Security,29
A02599,Applications,22
A02599,Integration,32
A02600,Infrastructure,83
A02600,Database,78
A02600,Analytics & Data,68
A02600,AI & ML,99
A02600,Security,79
A02600,Applications,89
A02600,Integration,58
A02601,Infrastructure,24
A02601,Database,21
A02601,Analytics & Data,45
A02601,AI & ML,65
A02601,Security,22
A02601,Applications,32
A02601,Integration,45
A02602,Infrastructure,54
A02602,Database,39
A02602,Analytics & Data,88
A02602,AI & ML,99
A02602,Security,99
A02602,Applications,97
A02602,Integration,99
A02603,Infrastructure,72
A02603,Database,40
A02603,Analytics & Data,68
A02603,AI & ML,54
A02603,Security,46
A02603,Applications,59
A02603,Integration,65
A02604,Infrastructure,73
A02604,Database,98
A02604,Analytics & Data,91
A02604,AI & ML,90
A02604,Security,70
A02604,Applications,91
A02604,Integration,91
A02605,Infrastructure,99
A02605,Database,53
A02605,Analytics & Data,79
A02605,AI & ML,73
A02605,Security,82
A02605,Applications,50
A02605,Integration,55
A02606,Infrastructure,100
A02606,Database,80
A02606,Analytics & Data,86
A02606,AI & ML,20
A02606,Security,92
A02606,Applications,56
A02606,Integration,98
A02607,Infrastructure,63
A02607,Database,20
A02607,Analytics & Data,15
A02607,AI & ML,19
A02607,Security,23
A02607,Applications,68
A02607,Integration,21
A02608,Infrastructure,89
A02608,Database,31
A02608,Analytics & Data,32
A02608,AI & ML,27
A02608,Security,46
A02608,Applications,39
A02608,Integration,51
A02609,Infrastructure,97
A02609,Database,97
A02609,Analytics & Data,99
A02609,AI & ML,98
A02609,Security,67
A02609,Applications,45
A02609,Integration,100
A02610,Infrastructure,100
A02610,Database,71
A02610,Analytics & Data,49
A02610,AI & ML,70
A02610,Security,84
A02610,Applications,83
A02610,Integration,100
A02611,Infrastructure,89
A02611,Database,98
A02611,Analytics & Data,86
A02611,AI & ML,99
A02611,Security,92
A02611,Applications,97
A02611,Integration,98
A02612,Infrastructure,98
A02612,Database,87
A02612,Analytics & Data,55
A02612,AI & ML,82
A02612,Security,91
A02612,Applications,100
A02612,Integration,79
A02613,Infrastructure,58
A02613,Database,100
A02613,Analytics & Data,92
A02613,AI & ML,100
A02613,Security,100
A02613,Applications,84
A02613,Integration,99
A02614,Infrastructure,62
A02614,Database,88
A02614,Analytics & Data,15
A02614,AI & ML,93
A02614,Security,80
A02614,Applications,97
A02614,Integration,87
A02615,Infrastructure,89
A02615,Database,88
A02615,Analytics & Data,67
A02615,AI & ML,82
A02615,Security,73
A02615,Applications,48
A02615,Integration,87
A02616,Infrastructure,15
A02616,Database,77
A02616,Analytics & Data,71
A02616,AI & ML,79
A02616,Security,45
A02616,Applications,67
A02616,Integration,76
A02617,Infrastructure,42
A02617,Database,69
A02617,Analytics & Data,52
A02617,AI & ML,63
A02617,Security,69
A02617,Applications,69
A02617,Integration,51
A02618,Infrastructure,86
A02618,Database,31
A02618,Analytics & Data,34
A02618,AI & ML,15
A02618,Security,36
A02618,Applications,28
A02618,Integration,21
A02619,Infrastructure,60
A02619,Database,54
A02619,Analytics & Data,49
A02619,AI & ML,64
A02619,Security,41
A02619,Applications,32
A02619,Integration,80
A02620,Infrastructure,89
A02620,Database,46
A02620,Analytics & Data,81
A02620,AI & ML,85
A02620,Security,94
A02620,Applications,88
A02620,Integration,10
A02621,Infrastructure,19
A02621,Database,31
A02621,Analytics & Data,42
A02621,AI & ML,47
A02621,Security,16
A02621,Applications,27
A02621,Integration,40
A02622,Infrastructure,11
A02622,Database,48
A02622,Analytics & Data,11
A02622,AI & ML,31
A02622,Security,38
A02622,Applications,39
A02622,Integration,73
A02623,Infrastructure,94
A02623,Database,78
A02623,Analytics & Data,99
A02623,AI & ML,65
A02623,Security,86
A02623,Applications,100
A02623,Integration,81
A02624,Infrastructure,100
A02624,Database,52
A02624,Analytics & Data,100
A02624,AI & ML,86
A02624,Security,84
A02624,Applications,89
A02624,Integration,78
A02625,Infrastructure,29
A02625,Database,50
A02625,Analytics & Data,16
A02625,AI & ML,35
A02625,Security,27
A02625,Applications,10
A02625,Integration,40
A02626,Infrastructure,56
A02626,Database,79
A02626,Analytics & Data,67
A02626,AI & ML,13
A02626,Security,91
A02626,Applications,52
A02626,Integration,76
A02627,Infrastructure,48
A02627,Database,87
A02627,Analytics & Data,56
A02627,AI & ML,94
A02627,Security,85
A02627,Applications,73
A02627,Integration,97
A02628,Infrastructure,93
A02628,Database,82
A02628,Analytics & Data,93
A02628,AI & ML,48
A02628,Security,94
A02628,Applications,79
A02628,Integration,97
A02629,Infrastructure,98
A02629,Database,98
A02629,Analytics & Data,54
A02629,AI & ML,77
A02629,Security,51
A02629,Applications,100
A02629,Integration,100
A02630,Infrastructure,81
A02630,Database,61
A02630,Analytics & Data,91
A02630,AI & ML,97
A02630,Security,97
A02630,Applications,87
A02630,Integration,79
A02631,Infrastructure,72
A02631,Database,77
A02631,Analytics & Data,54
A02631,AI & ML,98
A02631,Security,69
A02631,Applications,48
A02631,Integration,99
A02632,Infrastructure,85
A02632,Database,78
A02632,Analytics & Data,98
A02632,AI & ML,92
A02632,Security,60
A02632,Applications,85
A02632,Integration,82
A02633,Infrastructure,85
A02633,Database,99
A02633,Analytics & Data,85
A02633,AI & ML,97
A02633,Security,40
A02633,Applications,83
A02633,Integration,85
A02634,Infrastructure,39
A02634,Database,81
A02634,Analytics & Data,23
A02634,AI & ML,69
A02634,Security,17
A02634,Applications,11
A02634,Integration,46
A02635,Infrastructure,80
A02635,Database,84
A02635,Analytics & Data,57
A02635,AI & ML,77
A02635,Security,84
A02635,Applications,82
A02635,Integration,65
A02636,Infrastructure,60
A02636,Database,53
A02636,Analytics & Data,67
A02636,AI & ML,62
A02636,Security,71
A02636,Applications,51
A02636,Integration,79
A02637,Infrastructure,26
A02637,Database,59
A02637,Analytics & Data,61
A02637,AI & ML,36
A02637,Security,37
A02637,Applications,57
A02637,Integration,27
A02638,Infrastructure,66
A02638,Database,81
A02638,Analytics & Data,51
A02638,AI & ML,48
A02638,Security,98
A02638,Applications,23
A02638,Integration,90
A02639,Infrastructure,49
A02639,Database,100
A02639,Analytics & Data,99
A02639,AI & ML,99
A02639,Security,69
A02639,Applications,88
A02639,Integration,92
A02640,Infrastructure,84
A02640,Database,63
A02640,Analytics & Data,90
A02640,AI & ML,88
A02640,Security,46
A02640,Applications,33
A02640,Integration,33
A02641,Infrastructure,50
A02641,Database,91
A02641,Analytics & Data,84
A02641,AI & ML,80
A02641,Security,94
A02641,Applications,90
A02641,Integration,82
A02642,Infrastructure,84
A02642,Database,100
A02642,Analytics & Data,57
A02642,AI & ML,48
A02642,Security,88
A02642,Applications,88
A02642,Integration,88
A02643,Infrastructure,56
A02643,Database,51
A02643,Analytics & Data,58
A02643,AI & ML,29
A02643,Security,89
A02643,Applications,51
A02643,Integration,76
A02644,Infrastructure,99
A02644,Database,92
A02644,Analytics & Data,100
A02644,AI & ML,97
A02644,Security,98
A02644,Applications,97
A02644,Integration,79
A02645,Infrastructure,77
A02645,Database,56
A02645,Analytics & Data,68
A02645,AI & ML,73
A02645,Security,85
A02645,Applications,92
A02645,Integration,37
A02646,Infrastructure,76
A02646,Database,86
A02646,Analytics & Data,84
A02646,AI & ML,79
A02646,Security,92
A02646,Applications,85
A02646,Integration,52
A02647,Infrastructure,61
A02647,Database,86
A02647,Analytics & Data,86
A02647,AI & ML,68
A02647,Security,79
A02647,Applications,97
A02647,Integration,92
A02648,Infrastructure,33
A02648,Database,24
A02648,Analytics & Data,23
A02648,AI & ML,27
A02648,Security,89
A02648,Applications,28
A02648,Integration,40
A02649,Infrastructure,99
A02649,Database,97
A02649,Analytics & Data,57
A02649,AI & ML,36
A02649,Security,99
A02649,Applications,98
A02649,Integration,100
A02650,Infrastructure,99
A02650,Database,98
A02650,Analytics & Data,80
A02650,AI & ML,100
A02650,Security,93
A02650,Applications,92
A02650,Integration,47
A02651,Infrastructure,53
A02651,Database,59
A02651,Analytics & Data,15
A02651,AI & ML,61
A02651,Security,90
A02651,Applications,69
A02651,Integration,15
A02652,Infrastructure,50
A02652,Database,100
A02652,Analytics & Data,29
A02652,AI & ML,86
A02652,Security,98
A02652,Applications,93
A02652,Integration,99
A02653,Infrastructure,47
A02653,Database,54
A02653,Analytics & Data,78
A02653,AI & ML,59
A02653,Security,84
A02653,Applications,67
A02653,Integration,50
A02654,Infrastructure,87
A02654,Database,32
A02654,Analytics & Data,73
A02654,AI & ML,16
A02654,Security,89
A02654,Applications,97
A02654,Integration,80
A02655,Infrastructure,97
A02655,Database,91
A02655,Analytics & Data,67
A02655,AI & ML,81
A02655,Security,80
A02655,Applications,80
A02655,Integration,98
A02656,Infrastructure,91
A02656,Database,100
A02656,Analytics & Data,85
A02656,AI & ML,79
A02656,Security,76
A02656,Applications,94
A02656,Integration,83
A02657,Infrastructure,82
A02657,Database,15
A02657,Analytics & Data,61
A02657,AI & ML,94
A02657,Security,29
A02657,Applications,35
A02657,Integration,68
A02658,Infrastructure,70
A02658,Database,78
A02658,Analytics & Data,90
A02658,AI & ML,99
A02658,Security,92
A02658,Applications,99
A02658,Integration,85
A02659,Infrastructure,34
A02659,Database,88
A02659,Analytics & Data,97
A02659,AI & ML,81
A02659,Security,73
A02659,Applications,66
A02659,Integration,12
A02660,Infrastructure,57
A02660,Database,40
A02660,Analytics & Data,81
A02660,AI & ML,79
A02660,Security,57
A02660,Applications,80
A02660,Integration,26
A02661,Infrastructure,99
A02661,Database,78
A02661,Analytics & Data,90
A02661,AI & ML,87
A02661,Security,94
A02661,Applications,60
A02661,Integration,100
A02662,Infrastructure,64
A02662,Database,50
A02662,Analytics & Data,49
A02662,AI & ML,60
A02662,Security,59
A02662,Applications,48
A02662,Integration,90
A02663,Infrastructure,93
A02663,Database,56
A02663,Analytics & Data,70
A02663,AI & ML,89
A02663,Security,53
A02663,Applications,80
A02663,Integration,98
A02664,Infrastructure,49
A02664,Database,84
A02664,Analytics & Data,54
A02664,AI & ML,14
A02664,Security,13
A02664,Applications,88
A02664,Integration,34
A02665,Infrastructure,89
A02665,Database,97
A02665,Analytics & Data,99
A02665,AI & ML,85
A02665,Security,82
A02665,Applications,76
A02665,Integration,94
A02666,Infrastructure,46
A02666,Database,76
A02666,Analytics & Data,94
A02666,AI & ML,97
A02666,Security,31
A02666,Applications,42
A02666,Integration,78
A02667,Infrastructure,100
A02667,Database,71
A02667,Analytics & Data,99
A02667,AI & ML,100
A02667,Security,99
A02667,Applications,99
A02667,Integration,98
A02668,Infrastructure,82
A02668,Database,30
A02668,Analytics & Data,47
A02668,AI & ML,91
A02668,Security,19
A02668,Applications,91
A02668,Integration,50
A02669,Infrastructure,53
A02669,Database,78
A02669,Analytics & Data,83
A02669,AI & ML,78
A02669,Security,85
A02669,Applications,84
A02669,Integration,84
A02670,Infrastructure,97
A02670,Database,85
A02670,Analytics & Data,86
A02670,AI & ML,85
A02670,Security,79
A02670,Applications,97
A02670,Integration,86
A02671,Infrastructure,68
A02671,Database,31
A02671,Analytics & Data,93
A02671,AI & ML,33
A02671,Security,22
A02671,Applications,98
A02671,Integration,59
A02672,Infrastructure,97
A02672,Database,80
A02672,Analytics & Data,100
A02672,AI & ML,98
A02672,Security,99
A02672,Applications,66
A02672,Integration,97
A02673,Infrastructure,80
A02673,Database,77
A02673,Analytics & Data,97
A02673,AI & ML,92
A02673,Security,65
A02673,Applications,82
A02673,Integration,63
A02674,Infrastructure,42
A02674,Database,61
A02674,Analytics & Data,31
A02674,AI & ML,12
A02674,Security,20
A02674,Applications,26
A02674,Integration,32
A02675,Infrastructure,58
A02675,Database,60
A02675,Analytics & Data,16
A02675,AI & ML,32
A02675,Security,60
A02675,Applications,33
A02675,Integration,47
A02676,Infrastructure,79
A02676,Database,80
A02676,Analytics & Data,90
A02676,AI & ML,82
A02676,Security,76
A02676,Applications,87
A02676,Integration,54
A02677,Infrastructure,31
A02677,Database,11
A02677,Analytics & Data,12
A02677,AI & ML,35
A02677,Security,10
A02677,Applications,23
A02677,Integration,19
A02678,Infrastructure,92
A02678,Database,24
A02678,Analytics & Data,37
A02678,AI & ML,39
A02678,Security,68
A02678,Applications,41
A02678,Integration,42
A02679,Infrastructure,87
A02679,Database,25
A02679,Analytics & Data,30
A02679,AI & ML,72
A02679,Security,83
A02679,Applications,90
A02679,Integration,77
A02680,Infrastructure,80
A02680,Database,14
A02680,Analytics & Data,99
A02680,AI & ML,12
A02680,Security,60
A02680,Applications,83
A02680,Integration,99
A02681,Infrastructure,92
A02681,Database,79
A02681,Analytics & Data,99
A02681,AI & ML,88
A02681,Security,48
A02681,Applications,83
A02681,Integration,64
A02682,Infrastructure,100
A02682,Database,97
A02682,Analytics & Data,97
A02682,AI & ML,99
A02682,Security,94
A02682,Applications,97
A02682,Integration,97
A02683,Infrastructure,88
A02683,Database,89
A02683,Analytics & Data,20
A02683,AI & ML,79
A02683,Security,83
A02683,Applications,77
A02683,Integration,78
A02684,Infrastructure,55
A02684,Database,100
A02684,Analytics & Data,51
A02684,AI & ML,86
A02684,Security,78
A02684,Applications,59
A02684,Integration,24
A02685,Infrastructure,26
A02685,Database,17
A02685,Analytics & Data,28
A02685,AI & ML,59
A02685,Security,55
A02685,Applications,42
A02685,Integration,73
A02686,Infrastructure,61
A02686,Database,40
A02686,Analytics & Data,18
A02686,AI & ML,22
A02686,Security,58
A02686,Applications,49
A02686,Integration,67
A02687,Infrastructure,53
A02687,Database,67
A02687,Analytics & Data,100
A02687,AI & ML,87
A02687,Security,100
A02687,Applications,18
A02687,Integration,62
A02688,Infrastructure,46
A02688,Database,81
A02688,Analytics & Data,46
A02688,AI & ML,76
A02688,Security,66
A02688,Applications,71
A02688,Integration,76
A02689,Infrastructure,100
A02689,Database,99
A02689,Analytics & Data,98
A02689,AI & ML,92
A02689,Security,100
A02689,Applications,94
A02689,Integration,83
A02690,Infrastructure,15
A02690,Database,98
A02690,Analytics & Data,22
A02690,AI & ML,82
A02690,Security,48
A02690,Applications,33
A02690,Integration,60
A02691,Infrastructure,91
A02691,Database,73
A02691,Analytics & Data,70
A02691,AI & ML,79
A02691,Security,23
A02691,Applications,93
A02691,Integration,88
A02692,Infrastructure,20
A02692,Database,55
A02692,Analytics & Data,17
A02692,AI & ML,41
A02692,Security,70
A02692,Applications,12
A02692,Integration,28
A02693,Infrastructure,12
A02693,Database,14
A02693,Analytics & Data,98
A02693,AI & ML,14
A02693,Security,94
A02693,Applications,89
A02693,Integration,22
A02694,Infrastructure,89
A02694,Database,16
A02694,Analytics & Data,19
A02694,AI & ML,48
A02694,Security,41
A02694,Applications,14
A02694,Integration,32
A02695,Infrastructure,100
A02695,Database,99
A02695,Analytics & Data,92
A02695,AI & ML,87
A02695,Security,97
A02695,Applications,70
A02695,Integration,99
A02696,Infrastructure,100
A02696,Database,80
A02696,Analytics & Data,77
A02696,AI & ML,97
A02696,Security,85
A02696,Applications,91
A02696,Integration,91
A02697,Infrastructure,97
A02697,Database,98
A02697,Analytics & Data,85
A02697,AI & ML,90
A02697,Security,99
A02697,Applications,99
A02697,Integration,72
A02698,Infrastructure,100
A02698,Database,85
A02698,Analytics & Data,81
